image_id,building,condition,k,repeat,method,cut,hidden_geometry_outside_candidate_support,hidden_counts_outside_support,n_hidden
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,seed_equal,0.05,0.4375,0.1875,16
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,seed_equal,0.1,0.1875,0.1875,16
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,seed_equal,0.2,0.1875,0.1875,16
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,selected_mixture,0.05,0.4375,0.0625,16
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,selected_mixture,0.1,0.1875,0.0625,16
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,1,selected_mixture,0.2,0.0625,0.0625,16
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,seed_equal,0.05,0.05263157894736842,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,seed_equal,0.1,0.05263157894736842,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,seed_equal,0.2,0.0,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,selected_mixture,0.05,0.05263157894736842,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,selected_mixture,0.1,0.05263157894736842,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,0,selected_mixture,0.2,0.0,0.0,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,seed_equal,0.05,0.15789473684210525,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,seed_equal,0.1,0.10526315789473684,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,seed_equal,0.2,0.05263157894736842,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,selected_mixture,0.05,0.15789473684210525,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,selected_mixture,0.1,0.10526315789473684,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,1,selected_mixture,0.2,0.05263157894736842,0.05263157894736842,19
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,seed_equal,0.05,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,seed_equal,0.1,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,seed_equal,0.2,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,selected_mixture,0.05,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,selected_mixture,0.1,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,0,selected_mixture,0.2,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,seed_equal,0.05,0.13333333333333333,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,seed_equal,0.1,0.06666666666666667,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,seed_equal,0.2,0.0,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,selected_mixture,0.05,0.13333333333333333,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,selected_mixture,0.1,0.06666666666666667,0.0,15
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,1,selected_mixture,0.2,0.0,0.0,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,seed_equal,0.05,0.3333333333333333,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,seed_equal,0.1,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,seed_equal,0.2,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,selected_mixture,0.05,0.3333333333333333,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,selected_mixture,0.1,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,0,selected_mixture,0.2,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,seed_equal,0.05,0.3333333333333333,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,seed_equal,0.1,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,seed_equal,0.2,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,selected_mixture,0.05,0.26666666666666666,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,selected_mixture,0.1,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,4,1,selected_mixture,0.2,0.2,0.2,15
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,seed_equal,0.05,0.18181818181818182,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,seed_equal,0.1,0.09090909090909091,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,seed_equal,0.2,0.09090909090909091,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,selected_mixture,0.05,0.18181818181818182,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,selected_mixture,0.1,0.09090909090909091,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,0,selected_mixture,0.2,0.09090909090909091,0.09090909090909091,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,seed_equal,0.05,0.2727272727272727,0.18181818181818182,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,seed_equal,0.1,0.18181818181818182,0.18181818181818182,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,seed_equal,0.2,0.18181818181818182,0.18181818181818182,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,selected_mixture,0.05,0.2727272727272727,0.18181818181818182,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,selected_mixture,0.1,0.18181818181818182,0.18181818181818182,11
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,8,1,selected_mixture,0.2,0.18181818181818182,0.18181818181818182,11
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,seed_equal,0.05,0.05,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,seed_equal,0.1,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,seed_equal,0.2,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,selected_mixture,0.05,0.05,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,selected_mixture,0.1,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,0,selected_mixture,0.2,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,seed_equal,0.05,0.05,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,seed_equal,0.1,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,seed_equal,0.2,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,selected_mixture,0.05,0.05,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,selected_mixture,0.1,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,1,selected_mixture,0.2,0.0,0.0,20
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,seed_equal,0.05,0.0625,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,seed_equal,0.1,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,seed_equal,0.2,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,selected_mixture,0.05,0.0625,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,selected_mixture,0.1,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,0,selected_mixture,0.2,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,seed_equal,0.05,0.0625,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,seed_equal,0.1,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,seed_equal,0.2,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,selected_mixture,0.05,0.0625,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,selected_mixture,0.1,0.0,0.0,16
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,1,selected_mixture,0.2,0.0,0.0,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,seed_equal,0.05,0.85,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,seed_equal,0.1,0.8,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,seed_equal,0.2,0.65,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,selected_mixture,0.05,0.85,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,selected_mixture,0.1,0.8,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,0,selected_mixture,0.2,0.65,0.35,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,seed_equal,0.05,0.85,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,seed_equal,0.1,0.7,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,seed_equal,0.2,0.5,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,selected_mixture,0.05,0.85,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,selected_mixture,0.1,0.7,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,4,1,selected_mixture,0.2,0.5,0.1,20
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,seed_equal,0.05,0.875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,seed_equal,0.1,0.875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,seed_equal,0.2,0.6875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,selected_mixture,0.05,0.875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,selected_mixture,0.1,0.875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,0,selected_mixture,0.2,0.6875,0.4375,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,seed_equal,0.05,0.75,0.125,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,seed_equal,0.1,0.5,0.125,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,seed_equal,0.2,0.25,0.125,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,selected_mixture,0.05,0.75,0.125,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,selected_mixture,0.1,0.5,0.125,16
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,8,1,selected_mixture,0.2,0.25,0.125,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,seed_equal,0.05,0.95,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,seed_equal,0.1,0.55,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,seed_equal,0.2,0.45,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,selected_mixture,0.05,0.9,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,selected_mixture,0.1,0.55,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,0,selected_mixture,0.2,0.45,0.4,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,seed_equal,0.05,0.75,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,seed_equal,0.1,0.25,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,seed_equal,0.2,0.15,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,selected_mixture,0.05,0.75,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,selected_mixture,0.1,0.25,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,4,1,selected_mixture,0.2,0.15,0.0,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,seed_equal,0.05,0.6875,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,seed_equal,0.1,0.25,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,seed_equal,0.2,0.125,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,selected_mixture,0.05,0.625,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,selected_mixture,0.1,0.25,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,0,selected_mixture,0.2,0.125,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,seed_equal,0.05,0.875,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,seed_equal,0.1,0.3125,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,seed_equal,0.2,0.1875,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,selected_mixture,0.05,0.875,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,selected_mixture,0.1,0.3125,0.0,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,8,1,selected_mixture,0.2,0.1875,0.0,16
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,seed_equal,0.05,0.8666666666666667,0.26666666666666666,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,seed_equal,0.1,0.7333333333333333,0.26666666666666666,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,seed_equal,0.2,0.3333333333333333,0.26666666666666666,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,selected_mixture,0.05,0.8666666666666667,0.2,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,selected_mixture,0.1,0.7333333333333333,0.2,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,0,selected_mixture,0.2,0.3333333333333333,0.2,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,seed_equal,0.05,1.0,0.4,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,seed_equal,0.1,0.8666666666666667,0.4,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,seed_equal,0.2,0.7333333333333333,0.4,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,selected_mixture,0.05,1.0,0.3333333333333333,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,selected_mixture,0.1,0.8666666666666667,0.3333333333333333,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,4,1,selected_mixture,0.2,0.7333333333333333,0.3333333333333333,15
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,seed_equal,0.05,0.9090909090909091,0.36363636363636365,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,seed_equal,0.1,0.6363636363636364,0.36363636363636365,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,seed_equal,0.2,0.45454545454545453,0.36363636363636365,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,selected_mixture,0.05,0.9090909090909091,0.2727272727272727,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,selected_mixture,0.1,0.6363636363636364,0.2727272727272727,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,0,selected_mixture,0.2,0.45454545454545453,0.2727272727272727,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,seed_equal,0.05,0.8181818181818182,0.18181818181818182,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,seed_equal,0.1,0.5454545454545454,0.18181818181818182,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,seed_equal,0.2,0.36363636363636365,0.18181818181818182,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,selected_mixture,0.05,0.8181818181818182,0.09090909090909091,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,selected_mixture,0.1,0.5454545454545454,0.09090909090909091,11
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,8,1,selected_mixture,0.2,0.36363636363636365,0.09090909090909091,11
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,seed_equal,0.05,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,seed_equal,0.1,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,seed_equal,0.2,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,selected_mixture,0.05,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,selected_mixture,0.1,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,0,selected_mixture,0.2,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,seed_equal,0.05,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,seed_equal,0.1,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,seed_equal,0.2,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,selected_mixture,0.05,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,selected_mixture,0.1,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,4,1,selected_mixture,0.2,0.0,0.0,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,seed_equal,0.05,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,seed_equal,0.1,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,seed_equal,0.2,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,selected_mixture,0.05,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,selected_mixture,0.1,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,0,selected_mixture,0.2,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,seed_equal,0.05,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,seed_equal,0.1,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,seed_equal,0.2,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,selected_mixture,0.05,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,selected_mixture,0.1,0.0,0.0,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,8,1,selected_mixture,0.2,0.0,0.0,16
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,seed_equal,0.05,1.0,0.5,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,seed_equal,0.1,0.95,0.5,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,seed_equal,0.2,0.55,0.5,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,selected_mixture,0.05,1.0,0.3,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,selected_mixture,0.1,0.9,0.3,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,0,selected_mixture,0.2,0.35,0.3,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,1,seed_equal,0.05,0.85,0.6,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,1,seed_equal,0.1,0.8,0.6,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,1,seed_equal,0.2,0.65,0.6,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,1,selected_mixture,0.05,0.85,0.5,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,4,1,selected_mixture,0.1,0.75,0.5,20
