condition,k,cut,method,image_id,building,metric,real,prediction,abs_error,in_predictive_interval,mc_se
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,half_output_mmd,0.08400052660274693,0.05263249855787931,0.031368028044867616,1.0,0.008024047296933672
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_repartition,0.06809180743004271,0.0,0.06809180743004271,0.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_modes,4.0,1.5,2.5,0.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_singleton_fraction,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_supported,3.0,1.5,1.5,0.0,0.0
manual,4,0.05,seed_context_t025,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_within,0.02288786633693775,0.02129981512477459,0.0042422399590283984,0.5,0.00039444075430503664
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable100,0.0,0.90625,0.90625,0.5,0.04823164110813683
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable80,0.0,0.90625,0.90625,0.5,0.04823164110813683
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable_multimode80,0.0,0.90625,0.90625,0.5,0.04823164110813683
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_count_tv,0.16666666666666669,0.15494791666666669,0.12109375,1.0,0.019237068199000583
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_output_mmd,0.12718234739291945,0.09308048302302967,0.034101864369889774,1.0,0.01644849725413873
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_half_new,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_quarter_new,0.5833333333333333,0.0,0.5833333333333333,0.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_modes,19.0,3.5,15.5,0.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_point_disagreement,0.7282608695652174,0.5046988224637681,0.22356204710144933,0.0,0.012637951938039356
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_singleton_fraction,0.625,0.0,0.625,0.0,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_supported,4.0,3.5,0.5,0.5,0.0
manual,4,0.05,seed_context_t025,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_within,0.02333245387698198,0.0010650010455792464,0.02226745283140273,0.0,5.216621826482923e-05
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable100,0.0,0.859375,0.859375,1.0,0.061226816176033254
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable80,0.0,0.859375,0.859375,1.0,0.061226816176033254
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable_multimode80,0.0,0.859375,0.859375,1.0,0.061226816176033254
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_count_tv,0.16666666666666666,0.17317708333333334,0.10807291666666669,1.0,0.018551099002677245
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_output_mmd,0.1788267251172416,0.07971995331600928,0.09910677180123231,1.0,0.01285564629741675
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_half_new,0.5833333333333333,0.0,0.5833333333333333,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_quarter_new,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_repartition,0.0038909802357944773,0.0,0.0038909802357944773,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_modes,17.0,3.5,13.5,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_point_disagreement,0.6630434782608695,0.5823709239130435,0.08067255434782605,0.5,0.003923949252684391
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_singleton_fraction,0.5,0.0,0.5,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_supported,5.0,3.5,1.5,0.0,0.0
manual,4,0.05,seed_context_t025,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_within,0.02051510487952706,0.004396429351872703,0.016118675527654357,0.0,0.00021938939054178726
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable100,0.0,0.890625,0.890625,0.5,0.05067608598934215
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable80,0.0,0.9375,0.9375,0.5,0.029699435206968213
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable_multimode80,0.0,0.9375,0.9375,0.5,0.029699435206968213
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_count_tv,0.24999999999999997,0.06545138888888888,0.1845486111111111,0.5,0.010281332255526346
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_output_mmd,0.16390906709684414,0.11658792937314079,0.047321137723703346,1.0,0.019306842865700884
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_half_new,0.8500000000000001,0.0,0.8500000000000001,0.0,0.0
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_quarter_new,0.8,0.0,0.8,0.0,0.0
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_modes,17.0,4.0,13.0,0.0,0.0
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_point_disagreement,0.5321637426900585,0.17306286549707603,0.35910087719298245,0.0,0.008704305198008494
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_singleton_fraction,0.7894736842105263,0.0024671052631578946,0.7870065789473684,0.0,0.001966461091513573
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_supported,2.0,3.953125,1.953125,0.0,0.03736276073875788
manual,4,0.05,seed_context_t025,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_within,0.009382608830508232,0.0,0.009382608830508232,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable100,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_output_mmd,0.0935835373849106,0.07935155891199976,0.05050085795421119,1.0,0.012398383862526053
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_repartition,0.06002104548931175,0.0,0.06002104548931175,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_modes,3.0,2.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_supported,3.0,2.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_within,0.026251748147111814,0.018100117305209135,0.008151630841902678,0.0,0.0004012643975747673
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable100,0.0,0.65625,0.65625,1.0,0.08193783580386195
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable80,0.0,0.65625,0.65625,1.0,0.08193783580386195
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.65625,0.65625,1.0,0.08193783580386195
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_count_tv,0.33333333333333337,0.24088541666666669,0.09244791666666667,1.0,0.020850219965817846
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_output_mmd,0.17754274230044034,0.11718749999999795,0.0603552423004424,1.0,0.01764216800415945
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_half_new,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_quarter_new,0.9166666666666667,0.0,0.9166666666666667,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_modes,21.0,4.0,17.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_point_disagreement,0.8695652173913043,0.6897078804347826,0.17985733695652173,0.0,0.004898528648593918
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_singleton_fraction,0.7916666666666666,0.0,0.7916666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_supported,2.0,4.0,2.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_within,0.021356462177664792,0.0,0.021356462177664792,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable100,0.0,0.984375,0.984375,0.0,0.015625
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.484375,0.484375,0.5,0.015625
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_output_mmd,0.11939115179928683,0.04167150224708248,0.07771964955220435,0.5,0.007197394976533815
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_half_new,0.125,0.0,0.125,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_quarter_new,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_repartition,0.024748168498168497,0.0,0.024748168498168497,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_modes,6.0,1.5,4.5,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_singleton_fraction,0.125,0.0006510416666666666,0.12434895833333334,0.0,0.0006510416666666665
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_supported,3.0,1.484375,1.515625,0.0,0.015625
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_within,0.026835609237023043,0.02162188328673021,0.008841497217668696,0.0,0.0002341224107791574
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable100,0.0,0.984375,0.984375,0.0,0.015625
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_count_tv,0.08333333333333333,0.045572916666666664,0.045572916666666664,0.5,0.006305581429405097
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_output_mmd,0.10838456779281869,0.08026093350338837,0.02812363428943032,1.0,0.010496774068062743
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_half_new,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_quarter_new,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_repartition,0.01596818513294486,0.0,0.01596818513294486,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_modes,8.0,3.0,5.0,0.0,0.0
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_point_disagreement,0.16304347826086957,0.157325634057971,0.157325634057971,0.0,0.007263299372573934
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_singleton_fraction,0.16666666666666666,0.0006510416666666666,0.166015625,0.0,0.0006510416666666665
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_supported,4.0,2.984375,1.015625,0.0,0.015625
manual,4,0.05,seed_context_t025,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_within,0.025980326432900807,0.011602610254098568,0.01437771617880224,0.0,0.0005514762361374102
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable100,0.0,0.921875,0.921875,0.5,0.03260664110813683
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable80,1.0,0.921875,0.078125,1.0,0.03260664110813683
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable_multimode80,1.0,0.421875,0.578125,0.5,0.03260664110813683
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_count_tv,0.1742424242424242,0.07919034090909091,0.0950520833333333,0.5,0.00875438558665683
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_output_mmd,0.08920792507293562,0.06013530286353077,0.029072622209404854,0.5,0.0076351237649800304
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_half_new,0.041666666666666664,0.0,0.041666666666666664,0.5,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_modes,4.0,1.5,2.5,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_point_disagreement,0.16600790513833993,0.25296442687747034,0.25296442687747034,0.0,0.0018528996084831851
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_singleton_fraction,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_supported,3.0,1.5,1.5,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_within,0.019023076052196296,0.015435701541203209,0.003587374510993089,0.5,0.00027943904285660404
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,diagnostic_stable100,0.0,0.828125,0.828125,1.0,0.06682372921567849
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,diagnostic_stable80,0.0,0.828125,0.828125,1.0,0.06682372921567849
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,diagnostic_stable_multimode80,0.0,0.828125,0.828125,1.0,0.06682372921567849
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,half_count_tv,0.375,0.19270833333333334,0.18229166666666669,0.5,0.016889171001990007
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,half_output_mmd,0.12520198797894194,0.10372202508766515,0.021479962891276787,1.0,0.013698469236406156
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,late_half_new,0.5416666666666667,0.0,0.5416666666666667,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,late_quarter_new,0.5,0.0,0.5,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,late_repartition,0.002178649237472767,0.0,0.002178649237472767,0.5,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,terminal_modes,15.0,4.0,11.0,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,terminal_point_disagreement,0.7608695652173914,0.629981884057971,0.1308876811594204,0.0,0.007581615472785273
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,terminal_singleton_fraction,0.5,0.0,0.5,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,terminal_supported,3.0,4.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,terminal_within,0.019928357076956917,0.0,0.019928357076956917,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,diagnostic_stable100,0.0,0.984375,0.984375,0.0,0.015625
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,diagnostic_stable_multimode80,0.0,0.984375,0.984375,0.0,0.015625
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,half_count_tv,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,half_output_mmd,0.10622355849499526,0.06665387350968843,0.061970606150141196,1.0,0.01027462139852273
manual,4,0.05,seed_context_t025,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,invalid_generated,0.0,0.0,0.0,1.0,0.0
