source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].origin,5176,5176,1,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].original_height,4336,4336,1,geometry,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].original_width,4336,4336,1,geometry,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].to_name,5176,5176,1,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].type,5176,5176,3,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.brushlabels[],1,1,1,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.choices[],933,933,10,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.format,1,1,1,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.keypointlabels[],4335,4335,1,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.rle[],115,115,19,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.width,4335,4335,15,geometry,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.x,4335,4335,2086,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result[].value.y,4335,4335,1849,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].result_count,420,420,18,response,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].task,420,420,30,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].unique_id,420,420,420,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].updated_at,420,420,420,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].updated_by,420,420,14,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,annotations[].was_cancelled,420,420,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,cancelled_annotations,30,30,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,comment_authors[],30,30,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,comment_count,30,30,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,created_at,30,30,30,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.base_task_id,30,30,30,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.condition,30,30,1,design,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.dataset_group,30,30,1,design,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.final_role,30,30,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.has_expert_ref,30,30,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.image,30,30,30,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.is_anchor,30,30,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.scope_gold,30,30,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.task_id,30,30,30,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.title,30,30,30,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,data.vis_3d,30,30,30,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,drafts[],21,21,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,drafts[].annotation,10,6,6,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,drafts[].created_ago,10,10,3,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,label_studio_task,drafts[].created_at,10,10,10,provenance_or_other,False,raw_preserved_for_objective_scan
