image_id,building,hohonet_rotation_dmask,ulayout_rotation_dmask,bi_enclosed_rotation_dmask,bi_extended_rotation_dmask,hohonet_topology_change,bi_enclosed_topology_change,bi_extended_topology_change,hohonet_point_count_mean,bi_enclosed_point_count_mean,bi_extended_point_count_mean,bi_heads_boundary_difference,bi_heads_point_count_disagreement,bi_raw_head_height_difference,hohonet_bi_enclosed_difference,hohonet_bi_extended_difference,hohonet_ulayout_difference,bi_enclosed_ulayout_difference,bi_extended_ulayout_difference,hohonet_fallback_warning_phases,hohonet_raw_vs_exported_boundary_max_pixel_difference,hohonet_postprocessing_displacement,bi_enclosed_postprocessing_displacement,bi_extended_postprocessing_displacement,three_architecture_disagreement_enclosed,three_architecture_disagreement_extended
B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,B6ByNegPMKs,0.00332885831464,0.00207779312122,0.00405427737565,0.00416983245001,0,0,0,8,8,8,0.00933158821998,0,1.03326468542,0.0948516032301,0.0874507973945,0.0553220926895,0.0570889543167,0.0496472728634,0,0,0.742923992332,0.692084984447,0.690579107599,0.0690875500788,0.0641400543158
B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8,B6ByNegPMKs,0.00434121157006,0.00367986073572,0.00259404423774,0.0023659162927,0,0,0,8,8,8,0.00581589382067,0,1.30724354833,0.034485651891,0.0369157708056,0.0734304866339,0.0730156869761,0.0775835087882,0,0,0.268506028983,0.251827149335,0.253476932425,0.0603106085004,0.0626432554092
B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,B6ByNegPMKs,0.0031849264183,0.0017365471729,0.000745669006769,0.00068256592653,0,0,0,8,8,8,0.00074742080194,0,0.92022113502,0.0272245559599,0.0271576088759,0.0431109334713,0.0540582587456,0.053977544302,0,0,0.15357648449,0.139299545652,0.140609550344,0.0414645827256,0.0414153622164
B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,B6ByNegPMKs,0.00283640661,0.00100309349301,0.00304586323671,0.00317889011027,0,0,0,8,8,8,0.00555988847045,0,1.43207291141,0.0513638526907,0.0484249606332,0.0386659941803,0.0292698392689,0.0262267938409,0,0,0.721199697621,0.647806730591,0.660427472686,0.0397665620466,0.0377725828848
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.00289669358509,0.00160677763407,0.0056266435271,0.00581474261201,0,0,0,12,8,8,0.000928795605193,0,1.31348621473,0.0305130116061,0.0297281443808,0.0147439017772,0.0212700664824,0.0205965098349,0,0,0.682629912533,0.763754848087,0.764469176674,0.0221756599552,0.0216895186643
B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,B6ByNegPMKs,0.00302042849226,0.00105919255135,0.00220017297198,0.00235102409793,0,0,0,12,8,8,0.000732192295165,0,1.29176725447,0.0318159500144,0.0315977440807,0.053092463654,0.0367211726613,0.0363184183738,0,0,0.386726876199,0.582723595815,0.584131675995,0.0405431954432,0.0403362087028
B6ByNegPMKs_bdc0695537064383b5cc5dbcff2a0b99,B6ByNegPMKs,0.00639989384571,0.00186999342614,0.00363117214666,0.00445877264246,1,1,1,11,24,23,0.00376218305276,0.5,1.19541750848,0.101610726563,0.102975366224,0.0904930621579,0.0801450970847,0.0813886215372,1,0,0.264026553504,0.290330213508,0.285346871022,0.0907496286017,0.0916190166396
B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d,B6ByNegPMKs,0.00328093518043,0.00188416897296,0.00209662185426,0.00198303493859,0,0,0,8,8,8,0.00137495314487,0,1.2443901822,0.028089666928,0.0279317716352,0.0265642557093,0.0399687662535,0.0399229442308,0,0,0.295483821396,0.291167063762,0.291381218524,0.0315408962969,0.0314729905251
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.00356513975361,0.00120653167955,0.00340419369192,0.00340076681892,0,0,1,12,8,8.5,0.000408527989723,0.25,1.39397242293,0.0389578681507,0.0387448516632,0.0223243835701,0.0211974319428,0.0210104551799,0,0,0.522361858576,0.660936844752,0.660362745896,0.0274932278879,0.0273598968044
B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,B6ByNegPMKs,0.00306691790468,0.000674909347478,0.00237338789072,0.00236638489095,0,0,0,8,8,8,0.000469485569322,0,1.16784241423,0.0472523648537,0.0474945721967,0.0529943508415,0.0123386920056,0.0123985996389,0,0,0.463089288609,0.490182757595,0.491405565799,0.0375284692336,0.0376291742257
B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580,B6ByNegPMKs,0.00466345346298,0.00107487306386,0.00161028756418,0.00164380046161,0,0,0,8,8,8,0.00109366371097,0,1.33281783387,0.0482832056889,0.0485799413425,0.0443328005604,0.0299982992214,0.0296678028029,0,0,0.309897430709,0.25980134755,0.259101342695,0.0408714351569,0.0408601815686
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,0.00362571500615,0.00101351479966,0.00913063392132,0.00851534179246,0,1,1,8,9,10.5,0.00398871947787,0.25,0.713687971234,0.104538410279,0.106105478256,0.0694757851947,0.0416291492941,0.0435230589393,0,0,0.74061324141,0.837465233722,0.879693734396,0.0718811149226,0.0730347741299
B6ByNegPMKs_cfb2c926a80a4fde93b0d58d49af6549,B6ByNegPMKs,0.00511540513389,0.00100347857105,0.00196753019777,0.00193768772682,0,0,0,8,8,8,0.00122801714156,0,1.28914904594,0.0389370071191,0.0379573049391,0.0494554331704,0.0535653009876,0.0532858403441,0,0,0.278725930608,0.254750529132,0.25772401754,0.0473192470923,0.0468995261512
B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,B6ByNegPMKs,0.00613065293653,0.0023363453034,0.00407008227503,0.00429759589326,0,0,0,20,16,16,0.00331984500168,0,0.989344283938,0.0709443759325,0.0698422021074,0.0725125507316,0.0426356360896,0.0406010666278,0,0,0.476341930352,0.561578825088,0.56452730778,0.0620308542512,0.0609852731556
B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,B6ByNegPMKs,0.0081757179739,0.0032425040523,0.00296631460095,0.00180933365191,1,1,1,15,26.5,22.5,0.00811287231712,0.75,1.23298573494,0.0879565386028,0.0896671562999,0.0863922188485,0.0442408106159,0.0431585846816,0,0,0.607920431662,0.408347612793,0.478883928783,0.0728631893557,0.0730726532766
B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,B6ByNegPMKs,0.00329638717268,0.00369160941151,0.00117333259239,0.00114261958804,0,0,0,8,8,8,0.000400170790294,0,1.18028444424,0.0366718885225,0.0364646919659,0.0606909107474,0.0736920388401,0.0735801562279,0,0,0.337626448167,0.328058094633,0.327899958401,0.05701827937,0.0569119196471
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,0.00322501941601,0.000981651589753,0.00242796209326,0.00241249472284,0,0,0,8,8,8,0.000597605592185,0,1.08599010482,0.0207574138904,0.0206280291387,0.0243098386625,0.0162712169524,0.0159145270198,0,0,0.447078645454,0.45255472845,0.452301868391,0.0204461565018,0.020284131607
B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd,B6ByNegPMKs,0.00439317663339,0.00176460268552,0.00546933473473,0.00531416495909,0,1,1,8,12,9.5,0.00624764554775,0.75,0.885046985,0.126576510777,0.131807085714,0.0324905201794,0.101696871167,0.107046809485,0,0,0.735368276217,0.714388655055,0.745476413013,0.086921300708,0.0904481384594
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.00366473561158,0.00102763757349,0.00311437290198,0.00306987639528,0,1,0,20,17,16,0.00165917514545,0.25,1.30647386611,0.0331448141457,0.0320383046712,0.0302655054981,0.024254197329,0.0231828224443,0,0,0.344870016865,0.330445474444,0.331604411499,0.0292215056576,0.0284955442045
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.00320046834552,0.00107967563582,0.00594456692108,0.00667411254597,0,0,0,8,8,8,0.0019419973464,0,0.912042833865,0.0341478810949,0.0345147837986,0.0324514369968,0.039755521631,0.0395817699302,0,0,0.813754032774,0.852545010804,0.854696946859,0.0354516132409,0.0355159969085
B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e,B6ByNegPMKs,0.00391346414657,0.00226646913303,0.00481378788794,0.00479035614655,0,1,0,8,8.5,8,0.00109246658845,0.25,0.973440807313,0.0435093059181,0.042731972122,0.0238925169199,0.03017467124,0.0294057220946,0,0,0.766103556963,0.838603937821,0.838551113152,0.032525498026,0.0320100703788
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.00507603802911,0.00198606661958,0.00143047154466,0.00116289128985,0,0,0,8,8,8,0.00139729481691,0,1.12868753821,0.0644791145233,0.0634694983249,0.0762775152595,0.073147081706,0.072971708054,0,0,0.20979755094,0.213353804407,0.213277812819,0.0713012371629,0.0709062405461
B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8,B6ByNegPMKs,0.00460441969901,0.00419280720918,0.00286820756415,0.00267522986996,0,0,0,8,8,8,0.000994363815712,0,1.49272768199,0.0977943164937,0.0983161507468,0.0536716607366,0.083126795953,0.0838326244699,0,0,0.732930311165,0.720872333987,0.72074662447,0.0781975910611,0.0786068119844
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.00297395405154,0.000959107022128,0.00106299926493,0.00115647596517,0,0,0,8,8,8,0.000691168879922,0,0.515029549599,0.0178862083164,0.0179951940278,0.0277122290835,0.0208609370441,0.020463240064,0,0,0.20908643235,0.216163857808,0.21586430382,0.0221531248147,0.0220568877251
S9hNv5qa7GM_181c56d99ddd42ba8d4be09dbb135381,S9hNv5qa7GM,0.00293558154754,0.000434661038098,0.00167465115736,0.00162795804307,0,0,0,8,8,8,0.000439268723799,0,0.723519977182,0.0179825837209,0.0182067857256,0.0185777759606,0.0154967573243,0.0155789787983,0,0,0.282663349482,0.280565735654,0.28064537764,0.0173523723353,0.0174545134948
S9hNv5qa7GM_27869fb0e3414f2687b9580b335ec615,S9hNv5qa7GM,0.00343036225894,0.00171618417368,0.00207656921877,0.00205133681425,0,1,1,16,17,17,0.00101411230823,0,0.939465105534,0.0434569692916,0.0441831177808,0.0958618455325,0.101377354977,0.101083588147,0,0,0.0864607465569,0.0923254081469,0.0926921283888,0.0802320566004,0.0803761838201
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM,0.00203606168215,0.000586509966178,0.00108445198617,0.00108761160634,0,0,0,8,8,8,0.0005094887132,0,0.685683760792,0.0325494069205,0.032717329066,0.0203439287674,0.0235598896848,0.0237543846785,0,0,0.163828397815,0.174936861242,0.17445883172,0.0254844084576,0.0256052141706
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,0.00268030242264,0.000651851952303,0.00126770245366,0.00129242877417,0,0,0,12,12,12,0.000472599120367,0,0.619760513306,0.0591409202155,0.0591207183565,0.0424467294512,0.0312998095884,0.0310900693861,0,0,0.166322502866,0.166427601121,0.166896824187,0.0442958197517,0.0442191723979
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,0.00323600323176,0.000616721409229,0.00249134363705,0.00244927982873,0,0,0,8,8,8,0.000263010642072,0,0.434074372053,0.0271967615366,0.0272680354711,0.0189981569637,0.024482760088,0.0245618413268,0,0,0.372154948553,0.373669081008,0.373192009349,0.0235592261961,0.0236093445872
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,0.00936648252791,0.00521499362917,0.00325741727137,0.00310498906083,0,0,0,8,8,8,0.02525275165,0,0.285382792354,0.15273802943,0.15472189521,0.177097815567,0.105845571781,0.084074423837,0,0,0.233805539369,0.224849937082,0.223594126699,0.145227138926,0.138631378205
S9hNv5qa7GM_5a89e430e6fb471189468fb44bbea75c,S9hNv5qa7GM,0.00479415362875,0.00273152471307,0.00270829877344,0.00261770053074,0,1,1,20,25,28,0.0145691156019,0.75,0.769059654325,0.0721040433362,0.0618686426154,0.0455114012562,0.0425206773909,0.0355062662743,0,0,0.162997959736,0.116128663637,0.114171911822,0.0533787073277,0.0476287700486
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,0.00255078723871,0.000619249659495,0.00146984448106,0.00149206440026,0,0,0,8,8,8,0.00390745448459,0,0.451453767717,0.0331447722161,0.0315825257121,0.0274340648969,0.0132437275304,0.0151135474064,0,0,0.323991196349,0.310803028643,0.313417442913,0.0246075215478,0.0247100460052
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,0.00280654615912,0.000620124017403,0.00157147315632,0.00159830270629,0,0,0,8,8,8,0.000216555710425,0,0.508255276829,0.0173101234501,0.0172259106622,0.0151417342737,0.0102417589717,0.0102013091398,0,0,0.327639686595,0.316445153112,0.31656119646,0.0142312055652,0.0141896513586
S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67,S9hNv5qa7GM,0.00287245784904,0.000691128511208,0.0014761948916,0.00159142724955,0,0,0,8,8,8,0.000341098552698,0,0.633939679712,0.0430650382031,0.0430460379551,0.073998979509,0.0401562219451,0.0403900619106,0,0,0.286331469327,0.277799284029,0.278863090887,0.0524067465524,0.0524783597916
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,0.00292095280065,0.000506771441161,0.00164736589551,0.00162848392868,0,1,0,12,11,12,0.000396455664764,0.25,0.675568543375,0.0193197899245,0.0192457292493,0.0221790556042,0.0127271655203,0.01287625361,0,0,0.202578448284,0.198120916247,0.197854106324,0.0180753370163,0.0181003461545
S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815,S9hNv5qa7GM,0.00262447252732,0.000713214754677,0.00237491782928,0.00228486788935,0,0,0,8,8,8,0.00125507193452,0,0.663286682218,0.0250163290242,0.0241422011249,0.0168180254951,0.01277141293,0.0117083661819,0,0,0.228523435328,0.224689512117,0.226169912483,0.0182019224831,0.0175561976006
S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a,S9hNv5qa7GM,0.00284348471456,0.000591929092318,0.00165456617515,0.00167239736281,0,0,0,8,8,8,0.000396363348092,0,0.715738333762,0.0200943700818,0.0202140408221,0.0169017880588,0.0223061270256,0.0224850566749,0,0,0.338526492513,0.333288359586,0.33264482206,0.0197674283887,0.0198669618519
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.00469875836217,0.000919020720837,0.00168544842775,0.00155998596643,0,0,0,8,8,8,0.000458461063454,0,0.506128840148,0.025328683966,0.0256240667349,0.0386512733942,0.0186670203683,0.0183172543265,0,0,0.268801619406,0.26653265136,0.26708972964,0.0275489925762,0.0275308648185
S9hNv5qa7GM_cdafd704291841daaa57ce008a95a06a,S9hNv5qa7GM,0.00483275918859,0.00120757994135,0.00197264150613,0.00221814952173,0,0,0,12,12,12,0.00205588477195,0,0.668876755983,0.0595316722807,0.0589193357311,0.0934840100801,0.0757323383898,0.0773551593006,0,0,0.304480874967,0.32077787493,0.32032212156,0.0762493402502,0.0765861683706
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,0.0036767401765,0.000763620241996,0.00238279898916,0.00237056570526,0,0,0,8,8,8,0.000614347986666,0,0.45158020407,0.0177352089296,0.0180199170414,0.0367949558395,0.0240924769707,0.0237208555546,0,0,0.367134793993,0.375420514656,0.375052103724,0.0262075472466,0.0261785761452
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,0.00274097156815,0.0006894054358,0.000988005766025,0.00100782376889,0,0,0,8,8,8,0.00102485827567,0,0.538400188088,0.030312838507,0.0295159295959,0.0182805010625,0.0191183332473,0.0182042057647,0,0,0.201137832399,0.172453851692,0.172997363661,0.0225705576056,0.022000212141
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,0.00248181413638,0.00077558149897,0.0029541214639,0.0030376604305,0,0,0,8,8,8,0.00100089582965,0,0.559997256845,0.0155822928158,0.0156901202733,0.0242307800781,0.0135111554648,0.013514467891,0,0,0.326411493119,0.316821829932,0.317495084117,0.0177747427862,0.0178117894141
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,0.00340475522149,0.00156826464725,0.00233255774588,0.00245347383549,0,0,0,8,8,8,0.000643184223258,0,0.510054174811,0.0394501374572,0.0399061753719,0.0831058084154,0.0597361458675,0.0592798368978,0,0,0.314082121006,0.324463411168,0.326325836762,0.06076403058,0.0607639402284
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,0.00300478184219,0.000911874246661,0.00288983213219,0.00301141168851,0,0,1,12,16,15,0.00282760895109,0.5,0.705187283456,0.0363737152672,0.0363548635356,0.0330683067978,0.0155747804826,0.0163199538195,0,0,0.350292477444,0.362340030486,0.362156111988,0.0283389341825,0.0285810413843
S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af,S9hNv5qa7GM,0.00264216745261,0.000569431018522,0.00150283064137,0.00155903063812,0,0,0,8,8,8,0.000260832533446,0,0.676864881068,0.01641591024,0.016344238523,0.00979490459601,0.0110726748543,0.0110238555941,0,0,0.291404955719,0.28303865314,0.283313024132,0.0124278298968,0.0123876662377
S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80,S9hNv5qa7GM,0.00287241375443,0.000953963774154,0.00204868441227,0.00212159078354,0,0,0,8,8,8,0.000473976019509,0,0.648815385997,0.0946627904154,0.0944105052631,0.0894984316497,0.0208656520716,0.020740652538,0,0,0.318804720928,0.329323669052,0.329921445097,0.0683422913789,0.068216529817
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,0.00566326321316,0.00216690801268,0.00313455391447,0.00279091195642,0,0,0,20,20,20,0.00188195484106,0,1.15293288231,0.047434504037,0.0483315004197,0.0618888192448,0.0527933688161,0.0522952167383,0,0,0.228987300775,0.395378686866,0.396425955848,0.054038897366,0.0541718454676
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,UwV83HsGsw3,0.00292581026399,0.000586313469857,0.00172760326041,0.00181608147077,0,0,0,12,12,12,0.000620343498159,0,0.914275094867,0.0206054790395,0.0208461671866,0.0151589912981,0.0161389223729,0.0165118374239,0,0,0.304136360826,0.304464181543,0.305187503374,0.0173011309035,0.0175056653029
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.00661603193064,0.00217261522174,0.00258409431524,0.00257200259979,0,1,1,24,12,16,0.00257527330218,1,1.15622689202,0.150214094264,0.149266694323,0.0830889686977,0.0940712180193,0.093627122331,0,0,0.279313369649,0.286120858915,0.371525800509,0.109124760327,0.108660928451
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,UwV83HsGsw3,0.0031505689315,0.000508645458135,0.0015162440504,0.00154383302906,0,0,0,12,12,12,0.0008508799507,0,1.22415098548,0.01315800855,0.0136760963212,0.0146789489873,0.00656854590297,0.00698680437643,0,0,0.288525804336,0.279119799146,0.279863237445,0.0114685011468,0.0117806165617
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,UwV83HsGsw3,0.00264766341883,0.000570336926192,0.00137837965705,0.0014739760133,0,0,0,8,8,8,0.000481138529835,0,0.84251665324,0.0190531984424,0.0190397389528,0.0235006108864,0.0113814980646,0.0112270644875,0,0,0.193372845142,0.191897845283,0.192418900182,0.0179784357978,0.0179224714422
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0.00649844683496,0.00170260988492,0.00287419656743,0.0014505226585,0,1,1,24,31,26,0.0228257874092,0.75,1.1907046251,0.0867022982295,0.0887419439309,0.0687568336695,0.0942155007121,0.0779402693522,0,0,0.129761646923,0.251769571217,0.341026924382,0.0832248775371,0.0784796823175
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,UwV83HsGsw3,0.00213954688219,0.000466991036577,0.00257557899206,0.0024630178296,0,0,0,8,8,8,0.000322988558336,0,1.20936892554,0.0141941975255,0.0142689986138,0.0174085999658,0.0103548539271,0.0102553912103,0,0,0.569209486188,0.602126986833,0.602848941459,0.0139858838061,0.0139776632633
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.00687897338564,0.00166996067073,0.00659172202865,0.00648219657968,0,1,1,24,36,38.5,0.00627098243519,0.75,1.3266585134,0.0489497262957,0.0496766353169,0.038648114056,0.057928563834,0.0573040970541,0,0,0.59161421,0.425412773287,0.420412268537,0.0485088013952,0.048542948809
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.00549885721273,0.00123704128062,0.00299050359928,0.00273390818586,0,0,1,20,20,31,0.00476143883214,1,0.775359496474,0.0664898851709,0.0663650027473,0.0399498004539,0.0546687711358,0.0529790793352,0,0,0.19490332072,0.207413755324,0.202918074343,0.0537028189202,0.0530979608454
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.0025980065705,0.000676300286289,0.00138205460788,0.0013051325261,0,0,0,12,8,8,0.00426282458988,0,0.570779610425,0.0282079008711,0.02555175921,0.032808436518,0.0238173710825,0.0233016612116,0,0,0.165435814981,0.186321601929,0.186492074335,0.0282779028238,0.0272206189799
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,UwV83HsGsw3,0.00469543003293,0.00214576340715,0.0028274169429,0.00286298004167,1,1,1,19,26,21,0.0036927428024,1,0.610780142248,0.135725623991,0.137792247029,0.0712954286371,0.134812234587,0.137803548567,0,0,0.0917607309165,0.114289206145,0.121148235044,0.113944429072,0.115630408078
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.00345374113575,0.000533990281051,0.00245751460667,0.00181727070719,0,0,0,12,8,12,0.0438299633993,1,0.868325073272,0.0494261087177,0.00947069818296,0.0141279028537,0.0495602087438,0.0153703264188,0,0,0.281446224155,0.365707155579,0.270285034033,0.0377047401051,0.0129896424852
UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98,UwV83HsGsw3,0.00334139048267,0.000872576190678,0.00135586836977,0.00139877785721,0,0,0,8,8,8,0.000428880239768,0,0.894302584231,0.0185679512321,0.0186308225406,0.0202291841212,0.0155536501705,0.0158093554747,0,0,0.278103072758,0.279713781764,0.279427698654,0.0181169285079,0.0182231207121
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,UwV83HsGsw3,0.00318530109824,0.000546109214856,0.00144902207398,0.00133921545933,0,0,1,12,12,14,0.0073218014844,0.5,1.22833643481,0.0169462185347,0.019357932936,0.0134572427086,0.0134948443756,0.0135892360829,0,0,0.27400463737,0.271563433054,0.198208353901,0.0146327685396,0.0154681372425
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,UwV83HsGsw3,0.00389888477675,0.00466271546129,0.00307420808568,0.00310735464646,0,0,0,16,12,12,0.00159134791646,0,0.846980564296,0.0819047839086,0.0825451183398,0.0676849539456,0.0467606692866,0.0471373693347,0,0,0.451519638178,0.399169545269,0.402469761392,0.0654501357136,0.0657891472067
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.00347649104397,0.000653032828338,0.00225360044171,0.00216431430907,0,1,0,12,13,12,0.000846248998957,0.25,1.16538385302,0.0226101836634,0.0226077591179,0.0331291307534,0.0304864484622,0.0308623677631,0,0,0.290213362738,0.297133611404,0.306288824364,0.0287419209597,0.0288664192115
