condition,k,method,image_id,building,n_valid,kernel_score,count_brier,count_tv,uncovered_count,abs_pair_disagreement_error,scene_category,main_function_primary,floor_boundary,ceiling_boundary,expert_tag
manual,4,seed_person_t05,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.9801763460084276,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,通行与连接,circulation,present,partial,简单
manual,4,seed_person_t05,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.9660631114602573,0.4015949379389633,0.3172312125326985,0.1666666666666666,0.5664867148152674,通行与连接,circulation,present,partial,简单
manual,4,seed_person_t05,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2323190639731344,5.264208514658445e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,seed_person_t05,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.1446218768995582,0.9934407125808096,0.4527054052589756,0.3333333333333333,0.4475195648467552,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9631964368156726,0.8157777042221769,0.3328126381138345,0.2777777777777778,0.180582791825007,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7703469561600226,1.0271626370065257e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_person_t05,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7906899185359993,0.1005872815934535,0.1062003360888538,0.0350877192982456,0.1820556822445493,卧室,sleep,partial,present,简单
manual,4,seed_person_t05,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6704261086040427,9.622892073008503e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_person_t05,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.9488099014931182,0.7813167652260732,0.3254497787135822,0.2017543859649122,0.2217086680241351,起居与休闲,living,partial,partial,中等
manual,4,seed_person_t05,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.1415763848484626,0.7116640072106707,0.2802541101692583,0.1842105263157894,0.1301949309258104,卫浴,bathroom,partial,present,中等
manual,4,seed_person_t05,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.2381209724835325,1.1777600411685876,0.6228070175438597,0.6228070175438597,0.2791710465142316,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.24985069801501,1.2740661979659518,0.6592528899503917,0.6578947368421052,0.349118051190481,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.775750244019289,0.2,0.0999999999999999,0.1,0.1947368421052631,卧室,sleep,partial,present,中等
manual,4,seed_person_t05,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.8052829065248722,0.1,0.05,0.05,0.0999999999999999,储藏与家务辅助,storage,partial,present,简单
manual,4,seed_person_t05,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.4598765842786832,5.4439619761345865e-33,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,4,seed_person_t05,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.0791434318181334,1.058471936961598,0.7223508149418533,0.5,0.3913907928122162,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.2192658159445948,1.0319935228776955,0.485387322199187,0.4736842105263157,0.2873131346199786,卫浴,bathroom,partial,present,困难
manual,4,seed_person_t05,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.852275622290184,9.449896260460035e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,4,seed_type2,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8529789369455774,0.8125,0.5833333333333334,0.3333333333333333,0.6875,开放复合空间,living,partial,present,中等
manual,4,seed_type2,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.9837161391033482,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,通行与连接,circulation,present,partial,简单
manual,4,seed_type2,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.9922072778815936,0.4166666666666667,0.3333333333333333,0.1666666666666666,0.5833333333333334,通行与连接,circulation,present,partial,简单
manual,4,seed_type2,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.234178942351478,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,seed_type2,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.1396526469428547,0.9930555555555556,0.4583333333333333,0.3333333333333333,0.4375,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9757120397415175,0.8241839250493097,0.3246794871794872,0.2777777777777778,0.2007223865877713,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7838329556874891,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type2,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7852122644116659,0.0760950638430395,0.066497975708502,0.0350877192982456,0.1270763261704556,卧室,sleep,partial,present,简单
manual,4,seed_type2,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6726536805904259,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type2,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.946945479461221,0.7726015389805876,0.3116396761133603,0.2017543859649122,0.2268399065134894,起居与休闲,living,partial,partial,中等
manual,4,seed_type2,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.145203604751784,0.711622807017544,0.2807017543859649,0.1842105263157894,0.1217105263157894,卫浴,bathroom,partial,present,中等
manual,4,seed_type2,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.2359099087565666,1.1743421052631575,0.6228070175438597,0.6228070175438597,0.2766812865497076,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.2530358025579011,1.2956294119173677,0.6772773279352227,0.6578947368421052,0.3632632400775114,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7818001110000466,0.2,0.0999999999999999,0.1,0.1947368421052631,卧室,sleep,partial,present,中等
manual,4,seed_type2,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.8123042524406511,0.1,0.05,0.05,0.0999999999999999,储藏与家务辅助,storage,partial,present,简单
manual,4,seed_type2,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.4606484242878059,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,4,seed_type2,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.1249351095628033,1.1041666666666667,0.75,0.5,0.3958333333333333,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.221126550603595,1.0328947368421053,0.4846491228070175,0.4736842105263157,0.2819200779727095,卫浴,bathroom,partial,present,困难
manual,4,seed_type2,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.857954492604511,0.0,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,4,seed_type3,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8581283989985683,0.8133986686390533,0.5833333333333334,0.3333333333333333,0.6797448224852071,开放复合空间,living,partial,present,中等
manual,4,seed_type3,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.981254686156156,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,通行与连接,circulation,present,partial,简单
manual,4,seed_type3,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.982038043559944,0.3451725838264299,0.2294871794871794,0.1666666666666666,0.4471351084812622,通行与连接,circulation,present,partial,简单
manual,4,seed_type3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.234178942351478,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,seed_type3,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.1419175366143846,0.9652523011176858,0.4064102564102563,0.3333333333333333,0.4673890532544378,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9741955618162184,0.8221913214990139,0.3252564102564103,0.2777777777777778,0.1978910256410257,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7838329556874891,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type3,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7851857883545942,0.0779764870756773,0.0692307692307692,0.0350877192982456,0.1315118602719817,卧室,sleep,partial,present,简单
manual,4,seed_type3,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6804107330476094,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type3,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.9567884945918538,0.7845189712446797,0.3289473684210526,0.2017543859649122,0.2298845187838102,起居与休闲,living,partial,partial,中等
manual,4,seed_type3,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.148518720622472,0.7192851396242085,0.2807017543859649,0.1842105263157894,0.1535423154780442,卫浴,bathroom,partial,present,中等
manual,4,seed_type3,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.2359099087565666,1.1743421052631575,0.6228070175438597,0.6228070175438597,0.2766812865497076,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.2527519889534957,1.2948428578843558,0.6759109311740891,0.6578947368421052,0.3621455975985329,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7866855593095669,0.2,0.0999999999999999,0.1,0.1947368421052632,卧室,sleep,partial,present,中等
manual,4,seed_type3,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.81278257315752,0.1,0.05,0.05,0.0999999999999999,储藏与家务辅助,storage,partial,present,简单
manual,4,seed_type3,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.4619508520035651,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,4,seed_type3,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.1482763388089343,1.1197768737672584,0.7153846153846154,0.5,0.4161698717948718,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.22837145803305,1.0424980535658672,0.5026653171390013,0.4736842105263157,0.29574696212095,卫浴,bathroom,partial,present,困难
manual,4,seed_type3,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.8651185594665335,0.0,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,4,seed_type4,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8362582985219434,0.7890687130177515,0.5573717948717949,0.3333333333333333,0.7030942307692308,开放复合空间,living,partial,present,中等
manual,4,seed_type4,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.981254686156156,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,通行与连接,circulation,present,partial,简单
manual,4,seed_type4,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.982038043559944,0.3451725838264299,0.2294871794871794,0.1666666666666666,0.4471351084812622,通行与连接,circulation,present,partial,简单
manual,4,seed_type4,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2349497566690365,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,seed_type4,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.1464409712464256,1.0210660585141351,0.4703632478632478,0.3333333333333333,0.5260985207100592,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.97654499272358,0.8360064102564103,0.3352777777777778,0.2777777777777778,0.197849816849817,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7838329556874891,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type4,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7970693391355597,0.0814119331507127,0.0755812608444187,0.0350877192982456,0.1413968749536563,卧室,sleep,partial,present,简单
manual,4,seed_type4,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6751488079221448,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,seed_type4,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.955883649573504,0.7837324172116683,0.3289473684210526,0.2017543859649122,0.2293397118700762,起居与休闲,living,partial,partial,中等
manual,4,seed_type4,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.14864797366554,0.7202258512405274,0.2807017543859649,0.1842105263157894,0.1513718467767051,卫浴,bathroom,partial,present,中等
manual,4,seed_type4,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.2385287419443316,1.1708332684521956,0.6228070175438597,0.6228070175438597,0.2710825634104987,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.2524681753490905,1.2940563038513444,0.6745445344129556,0.6578947368421052,0.3610647427246618,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7841177263433728,0.2,0.0999999999999999,0.1,0.1947368421052632,卧室,sleep,partial,present,中等
manual,4,seed_type4,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.8121442846325476,0.1,0.05,0.05,0.0999999999999999,储藏与家务辅助,storage,partial,present,简单
manual,4,seed_type4,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.4617398505733968,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,4,seed_type4,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.1482763388089343,1.1197768737672584,0.7153846153846154,0.5,0.4161698717948718,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.2273254024424465,1.0349075443786984,0.5012989203778678,0.4736842105263157,0.2975250297011432,卫浴,bathroom,partial,present,困难
manual,4,seed_type4,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.8635037111454883,7.806436041249596e-33,1.8503717077085938e-17,0.0,7.401486830834377e-17,厨房与用餐,dining,partial,present,简单
manual,4,selected_context,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8244920877787657,0.7807422946418624,0.558757657519048,0.3333333333333333,0.6893339543049173,开放复合空间,living,partial,present,中等
manual,4,selected_context,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.9789109120223956,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,通行与连接,circulation,present,partial,简单
manual,4,selected_context,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.9432033113851528,0.388591042011276,0.3011803008612786,0.1666666666666666,0.5482499916334249,通行与连接,circulation,present,partial,简单
manual,4,selected_context,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2314534442915902,6.804952470168234e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,selected_context,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.1533120011630482,0.997277116208718,0.4470259515156047,0.3333333333333333,0.4588623635170663,卫浴,bathroom,partial,present,困难
manual,4,selected_context,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9594311077287476,0.814641920880666,0.3349782980416345,0.2777777777777778,0.1915843381059202,卫浴,bathroom,partial,present,困难
manual,4,selected_context,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7576329200621236,5.1358131850326285e-33,0.0,0.0,3.7007434154171876e-17,卧室,sleep,partial,present,中等
manual,4,selected_context,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7937211449527756,0.0921259834157886,0.0952758200792463,0.0350877192982456,0.1688071147186774,卧室,sleep,partial,present,简单
manual,4,selected_context,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6699750963933094,7.460444416152661e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,selected_context,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.9419717783753164,0.7704192004719093,0.3247203724521411,0.2017543859649122,0.2243038069020638,起居与休闲,living,partial,partial,中等
manual,4,selected_context,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.1406859957308615,0.7136890677379436,0.2796352614370552,0.1842105263157894,0.1383628963218859,卫浴,bathroom,partial,present,中等
manual,4,selected_context,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.243355699972832,1.183828925534337,0.6228070175438597,0.6228070175438597,0.2825982021947257,卫浴,bathroom,partial,present,困难
manual,4,selected_context,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.2531663686450043,1.2752744736103392,0.6659164096385831,0.6578947368421052,0.3511073499250615,卫浴,bathroom,partial,present,困难
manual,4,selected_context,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7716553514064027,0.2,0.0999999999999999,0.1,0.1947368421052631,卧室,sleep,partial,present,中等
manual,4,selected_context,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.8025225761688999,0.1,0.05,0.05,0.0999999999999999,储藏与家务辅助,storage,partial,present,简单
manual,4,selected_context,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.4604908635231744,5.238529448733282e-33,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,4,selected_context,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.0356224656318087,1.0148358027206263,0.6922549495539886,0.5,0.3871972728517805,卫浴,bathroom,partial,present,困难
manual,4,selected_context,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.220840321533638,1.034997487761005,0.4914955271651188,0.4736842105263157,0.294490253863341,卫浴,bathroom,partial,present,困难
manual,4,selected_context,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.8499923219863503,8.525449887154165e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,4,selected_mixture,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8070377625560591,0.766622287403977,0.5483623013837048,0.1666666666666666,0.5760482123138233,开放复合空间,living,partial,present,中等
manual,4,selected_mixture,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.9277499795435056,0.114678958252007,0.0992497819563947,0.0526315789473684,0.0735371688670284,通行与连接,circulation,present,partial,简单
manual,4,selected_mixture,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,0.9482841666114942,0.377887884316367,0.3415420117783566,0.1666666666666666,0.5546344940709962,通行与连接,circulation,present,partial,简单
manual,4,selected_mixture,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.231852921765167,7.061743129419864e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,4,selected_mixture,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.07491363946485,0.8589924809001698,0.4341557913846204,0.1111111111111111,0.2438467646993984,卫浴,bathroom,partial,present,困难
manual,4,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.920848913297908,0.7903883880972522,0.3645790082256095,0.2777777777777778,0.0924972402898836,卫浴,bathroom,partial,present,困难
manual,4,selected_mixture,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.7644803530382184,1.232595164407831e-32,9.251858538542969e-18,0.0,1.1102230246251563e-16,卧室,sleep,partial,present,中等
manual,4,selected_mixture,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.7282632042654034,0.0862750002681955,0.0867907720786201,0.0350877192982456,0.1575386647061332,卧室,sleep,partial,present,简单
manual,4,selected_mixture,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.6384634389092212,4.757384845082857e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,4,selected_mixture,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.9026613892415528,0.7245601822835811,0.2990260251220399,0.131578947368421,0.152354541533027,起居与休闲,living,partial,partial,中等
manual,4,selected_mixture,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.0556837172121585,0.6703182310029291,0.2465234095301007,0.1140350877192982,0.081828319137614,卫浴,bathroom,partial,present,中等
