code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,OSPA2_12,6,3,3,0,0.0,0.3333333333333333,2;2;2
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Hausdorff_3,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Hausdorff_6,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Hausdorff_9,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Hausdorff_12,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,OSPA1_6_AND_H6,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,OSPA1_6_AND_H9,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,OSPA1_6_AND_H12,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Bottleneck_equal_6,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Bottleneck_equal_9,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,Bottleneck_equal_12,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,count_only,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_3,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_6,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_9,4,2,1,1,0.25,0.75,3;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA2_3,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA2_6,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA2_9,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA2_12,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Hausdorff_3,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Hausdorff_9,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Hausdorff_12,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_6_AND_H6,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_6_AND_H9,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,OSPA1_6_AND_H12,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Bottleneck_equal_6,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Bottleneck_equal_9,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-12,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,Bottleneck_equal_12,4,3,1,2,0.5,0.5,2;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,count_only,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_3,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_9,5,3,1,2,0.4,0.6,3;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA2_3,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA2_6,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA2_9,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA2_12,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Hausdorff_3,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_6_AND_H6,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,OSPA1_6_AND_H12,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Bottleneck_equal_6,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Bottleneck_equal_9,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-16,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,Bottleneck_equal_12,5,5,0,5,1.0,0.2,1;1;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,count_only,23,2,1,1,0.043478260869565216,0.9565217391304348,22;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_3,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_6,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_9,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA2_3,23,5,2,3,0.13043478260869565,0.6086956521739131,14;6;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA2_6,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA2_9,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA2_12,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Hausdorff_3,23,12,4,8,0.34782608695652173,0.21739130434782608,5;4;4;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Hausdorff_6,23,5,2,3,0.13043478260869565,0.6086956521739131,14;6;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Hausdorff_9,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Hausdorff_12,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_6_AND_H6,23,5,2,3,0.13043478260869565,0.6086956521739131,14;6;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_6_AND_H9,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,OSPA1_6_AND_H12,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Bottleneck_equal_6,23,5,2,3,0.13043478260869565,0.6086956521739131,14;6;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Bottleneck_equal_9,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Bottleneck_equal_12,23,4,1,3,0.13043478260869565,0.8695652173913043,20;1;1;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,count_only,5,2,2,0,0.0,0.6,3;2
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_3,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_6,5,2,2,0,0.0,0.6,3;2
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_9,5,2,2,0,0.0,0.6,3;2
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA2_3,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA2_6,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA2_9,5,2,2,0,0.0,0.6,3;2
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA2_12,5,2,2,0,0.0,0.6,3;2
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Hausdorff_3,5,4,1,3,0.6,0.4,2;1;1;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Hausdorff_6,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Hausdorff_9,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Hausdorff_12,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_6_AND_H6,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_6_AND_H9,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,OSPA1_6_AND_H12,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Bottleneck_equal_6,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Bottleneck_equal_9,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,Bottleneck_equal_12,5,3,2,1,0.2,0.4,2;2;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,count_only,24,3,3,0,0.0,0.5833333333333334,14;8;2
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_3,24,12,4,8,0.3333333333333333,0.3333333333333333,8;3;3;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_6,24,7,4,3,0.125,0.5,12;4;3;2;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA2_3,24,14,4,10,0.4166666666666667,0.25,6;3;3;2;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA2_6,24,8,4,4,0.16666666666666666,0.5,12;4;2;2;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA2_9,24,7,4,3,0.125,0.5,12;4;3;2;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA2_12,24,6,3,3,0.125,0.5,12;7;2;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Hausdorff_3,24,18,3,15,0.625,0.16666666666666666,4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Hausdorff_6,24,13,5,8,0.3333333333333333,0.16666666666666666,4;4;3;3;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Hausdorff_9,24,12,5,7,0.2916666666666667,0.16666666666666666,4;4;4;3;2;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Hausdorff_12,24,8,5,3,0.125,0.3333333333333333,8;5;4;2;2;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_6_AND_H6,24,13,5,8,0.3333333333333333,0.16666666666666666,4;4;3;3;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_6_AND_H9,24,12,5,7,0.2916666666666667,0.20833333333333334,5;4;3;3;2;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,OSPA1_6_AND_H12,24,8,5,3,0.125,0.3333333333333333,8;5;4;2;2;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Bottleneck_equal_6,24,14,5,9,0.375,0.16666666666666666,4;3;3;3;2;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Bottleneck_equal_9,24,13,5,8,0.3333333333333333,0.16666666666666666,4;4;3;3;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,Bottleneck_equal_12,24,9,5,4,0.16666666666666666,0.2916666666666667,7;5;4;2;2;1;1;1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,count_only,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA2_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA2_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA2_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA2_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Hausdorff_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Hausdorff_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Hausdorff_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Hausdorff_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_6_AND_H6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_6_AND_H9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,OSPA1_6_AND_H12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Bottleneck_equal_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Bottleneck_equal_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-01,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,Bottleneck_equal_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,count_only,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA2_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA2_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA2_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA2_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Hausdorff_3,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Hausdorff_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Hausdorff_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Hausdorff_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_6_AND_H6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_6_AND_H9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,OSPA1_6_AND_H12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Bottleneck_equal_6,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Bottleneck_equal_9,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-03,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,Bottleneck_equal_12,2,2,0,2,1.0,0.5,1;1
VFuaQ6m2Qom-04,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,count_only,7,3,2,1,0.14285714285714285,0.5714285714285714,4;2;1
VFuaQ6m2Qom-04,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,OSPA1_3,7,5,1,4,0.5714285714285714,0.42857142857142855,3;1;1;1;1
VFuaQ6m2Qom-04,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,OSPA1_6,7,3,2,1,0.14285714285714285,0.5714285714285714,4;2;1
VFuaQ6m2Qom-04,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,OSPA1_9,7,3,2,1,0.14285714285714285,0.5714285714285714,4;2;1
