selector,condition,target,heldout_building,algorithm,feature,inner_MAE,pca,parameter,inner_images,dimensions,candidate_count
expanded_bilayout,manual,scope_entropy,x8F5xyUWy9e,knn,C_bilayout_fg_enclosed_global,0.405688885008,32,5,183,1024,6
expanded_bilayout,manual,scope_entropy,x8F5xyUWy9e,ridge,C_bilayout_fg_enclosed_global,0.358246162359,32,10,183,1024,6
expanded_bilayout,manual,scope_entropy,yqstnuAEVhm,knn,C_bilayout_fg_enclosed_global,0.399635320555,16,5,173,1024,6
expanded_bilayout,manual,scope_entropy,yqstnuAEVhm,ridge,C_bilayout_fg_enclosed_global,0.370899276036,32,100,173,1024,6
expanded_bilayout,manual,scope_entropy,zsNo4HB9uLZ,knn,C_bilayout_fg_enclosed_global,0.413432859079,16,5,181,1024,6
expanded_bilayout,manual,scope_entropy,zsNo4HB9uLZ,ridge,C_bilayout_fg_enclosed_global,0.370132806503,32,100,181,1024,6
expanded_bilayout,manual,scope_non_normal_rate,2t7WUuJeko7,knn,C_bilayout_fg_enclosed_local16,0.182853935998,32,5,184,16384,6
expanded_bilayout,manual,scope_non_normal_rate,2t7WUuJeko7,ridge,C_bilayout_fg_extended_global,0.183321439528,16,100,184,1024,6
expanded_bilayout,manual,scope_non_normal_rate,7y3sRwLe3Va,knn,C_bilayout_fg_extended_local16,0.183279770628,32,5,178,16384,6
expanded_bilayout,manual,scope_non_normal_rate,7y3sRwLe3Va,ridge,C_bilayout_fg_enclosed_global,0.18038239547,16,100,178,1024,6
expanded_bilayout,manual,scope_non_normal_rate,B6ByNegPMKs,knn,C_bilayout_fg_enclosed_local16,0.180006688068,16,5,178,16384,6
expanded_bilayout,manual,scope_non_normal_rate,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.168959112407,16,100,178,1024,6
expanded_bilayout,manual,scope_non_normal_rate,S9hNv5qa7GM,knn,C_bilayout_fg_enclosed_local16,0.182567229299,16,5,177,16384,6
expanded_bilayout,manual,scope_non_normal_rate,S9hNv5qa7GM,ridge,C_bilayout_fg_enclosed_global,0.183079116151,16,100,177,1024,6
expanded_bilayout,manual,scope_non_normal_rate,UwV83HsGsw3,knn,C_bilayout_fg_enclosed_global,0.181502538834,32,5,179,1024,6
expanded_bilayout,manual,scope_non_normal_rate,UwV83HsGsw3,ridge,C_bilayout_fc_global,0.18113658782,16,100,179,1024,6
expanded_bilayout,manual,scope_non_normal_rate,VFuaQ6m2Qom,knn,C_bilayout_fg_enclosed_local16,0.182245580506,32,5,182,16384,6
expanded_bilayout,manual,scope_non_normal_rate,VFuaQ6m2Qom,ridge,C_bilayout_fc_global,0.180537394592,16,0.1,182,1024,6
expanded_bilayout,manual,scope_non_normal_rate,VLzqgDo317F,knn,C_bilayout_fg_enclosed_local16,0.180064560654,16,5,186,16384,6
expanded_bilayout,manual,scope_non_normal_rate,VLzqgDo317F,ridge,C_bilayout_fg_extended_global,0.180761173923,16,100,186,1024,6
expanded_bilayout,manual,scope_non_normal_rate,X7HyMhZNoso,knn,C_bilayout_fg_enclosed_local16,0.181523764515,16,5,184,16384,6
expanded_bilayout,manual,scope_non_normal_rate,X7HyMhZNoso,ridge,C_bilayout_fc_global,0.182045340718,16,0.1,184,1024,6
expanded_bilayout,manual,scope_non_normal_rate,Z6MFQCViBuw,knn,C_bilayout_fg_enclosed_local16,0.180756818796,32,5,184,16384,6
expanded_bilayout,manual,scope_non_normal_rate,Z6MFQCViBuw,ridge,C_bilayout_fg_enclosed_global,0.179341480004,16,100,184,1024,6
expanded_bilayout,manual,scope_non_normal_rate,b8cTxDM8gDG,knn,C_bilayout_fg_enclosed_local16,0.180934827617,32,5,184,16384,6
expanded_bilayout,manual,scope_non_normal_rate,b8cTxDM8gDG,ridge,C_bilayout_fg_extended_global,0.180860959442,16,100,184,1024,6
expanded_bilayout,manual,scope_non_normal_rate,e9zR4mvMWw7,knn,C_bilayout_fg_enclosed_local16,0.183726481802,16,5,183,16384,6
expanded_bilayout,manual,scope_non_normal_rate,e9zR4mvMWw7,ridge,C_bilayout_fc_global,0.183124897183,16,0.1,183,1024,6
expanded_bilayout,manual,scope_non_normal_rate,jh4fc5c5qoQ,knn,C_bilayout_fg_enclosed_local16,0.173427018634,16,5,180,16384,6
expanded_bilayout,manual,scope_non_normal_rate,jh4fc5c5qoQ,ridge,C_bilayout_fg_enclosed_global,0.173621772197,16,100,180,1024,6
expanded_bilayout,manual,scope_non_normal_rate,jtcxE69GiFV,knn,C_bilayout_fg_enclosed_global,0.152555402193,16,3,171,1024,6
expanded_bilayout,manual,scope_non_normal_rate,jtcxE69GiFV,ridge,C_bilayout_fg_enclosed_global,0.155388633498,16,100,171,1024,6
expanded_bilayout,manual,scope_non_normal_rate,pRbA3pwrgk9,knn,C_bilayout_fg_enclosed_global,0.183656067664,32,5,176,1024,6
expanded_bilayout,manual,scope_non_normal_rate,pRbA3pwrgk9,ridge,C_bilayout_fg_enclosed_global,0.18536418794,16,100,176,1024,6
expanded_bilayout,manual,scope_non_normal_rate,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.159813135234,32,5,176,16384,6
expanded_bilayout,manual,scope_non_normal_rate,pa4otMbVnkk,ridge,C_bilayout_fg_enclosed_global,0.164578154169,16,100,176,1024,6
expanded_bilayout,manual,scope_non_normal_rate,q9vSo1VnCiC,knn,C_bilayout_fg_enclosed_local16,0.180169520937,16,5,173,16384,6
expanded_bilayout,manual,scope_non_normal_rate,q9vSo1VnCiC,ridge,C_bilayout_fg_enclosed_global,0.185092117219,16,100,173,1024,6
expanded_bilayout,manual,scope_non_normal_rate,rPc6DW4iMge,knn,C_bilayout_fg_enclosed_local16,0.184404703748,16,5,178,16384,6
expanded_bilayout,manual,scope_non_normal_rate,rPc6DW4iMge,ridge,C_bilayout_fg_extended_global,0.18377722466,16,100,178,1024,6
expanded_bilayout,manual,scope_non_normal_rate,uNb9QFRL6hY,knn,C_bilayout_fg_enclosed_local16,0.189209842727,16,5,161,16384,6
expanded_bilayout,manual,scope_non_normal_rate,uNb9QFRL6hY,ridge,C_bilayout_fg_enclosed_global,0.190310453228,16,100,161,1024,6
expanded_bilayout,manual,scope_non_normal_rate,wc2JMjhGNzB,knn,C_bilayout_fg_enclosed_local16,0.184649150668,16,5,176,16384,6
expanded_bilayout,manual,scope_non_normal_rate,wc2JMjhGNzB,ridge,C_bilayout_fc_global,0.186907858956,16,100,176,1024,6
expanded_bilayout,manual,scope_non_normal_rate,x8F5xyUWy9e,knn,C_bilayout_fg_enclosed_global,0.17960809603,32,5,183,1024,6
expanded_bilayout,manual,scope_non_normal_rate,x8F5xyUWy9e,ridge,C_bilayout_fg_extended_global,0.176794146476,16,100,183,1024,6
expanded_bilayout,manual,scope_non_normal_rate,yqstnuAEVhm,knn,C_bilayout_fg_enclosed_global,0.186433897007,32,5,173,1024,6
expanded_bilayout,manual,scope_non_normal_rate,yqstnuAEVhm,ridge,C_bilayout_fg_extended_global,0.185474211506,16,100,173,1024,6
expanded_bilayout,manual,scope_non_normal_rate,zsNo4HB9uLZ,knn,C_bilayout_fg_enclosed_local16,0.175365807625,16,5,181,16384,6
expanded_bilayout,manual,scope_non_normal_rate,zsNo4HB9uLZ,ridge,C_bilayout_fc_global,0.179668738958,16,0.1,181,1024,6
expanded_bilayout,manual,scope_p_normal,2t7WUuJeko7,knn,C_bilayout_fg_enclosed_local16,0.182853935998,32,5,184,16384,6
expanded_bilayout,manual,scope_p_normal,2t7WUuJeko7,ridge,C_bilayout_fg_extended_global,0.183321439528,16,100,184,1024,6
expanded_bilayout,manual,scope_p_normal,7y3sRwLe3Va,knn,C_bilayout_fg_extended_local16,0.183279770628,32,5,178,16384,6
expanded_bilayout,manual,scope_p_normal,7y3sRwLe3Va,ridge,C_bilayout_fg_enclosed_global,0.18038239547,16,100,178,1024,6
expanded_bilayout,manual,scope_p_normal,B6ByNegPMKs,knn,C_bilayout_fg_enclosed_local16,0.180006688068,16,5,178,16384,6
expanded_bilayout,manual,scope_p_normal,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.168959112407,16,100,178,1024,6
expanded_bilayout,manual,scope_p_normal,S9hNv5qa7GM,knn,C_bilayout_fg_enclosed_local16,0.182567229299,16,5,177,16384,6
expanded_bilayout,manual,scope_p_normal,S9hNv5qa7GM,ridge,C_bilayout_fg_enclosed_global,0.183079116151,16,100,177,1024,6
expanded_bilayout,manual,scope_p_normal,UwV83HsGsw3,knn,C_bilayout_fg_enclosed_global,0.181502538834,32,5,179,1024,6
expanded_bilayout,manual,scope_p_normal,UwV83HsGsw3,ridge,C_bilayout_fc_global,0.18113658782,16,100,179,1024,6
expanded_bilayout,manual,scope_p_normal,VFuaQ6m2Qom,knn,C_bilayout_fg_enclosed_local16,0.182245580506,32,5,182,16384,6
expanded_bilayout,manual,scope_p_normal,VFuaQ6m2Qom,ridge,C_bilayout_fc_global,0.180537394592,16,0.1,182,1024,6
expanded_bilayout,manual,scope_p_normal,VLzqgDo317F,knn,C_bilayout_fg_enclosed_local16,0.180064560654,16,5,186,16384,6
expanded_bilayout,manual,scope_p_normal,VLzqgDo317F,ridge,C_bilayout_fg_extended_global,0.180761173923,16,100,186,1024,6
expanded_bilayout,manual,scope_p_normal,X7HyMhZNoso,knn,C_bilayout_fg_enclosed_local16,0.181523764515,16,5,184,16384,6
expanded_bilayout,manual,scope_p_normal,X7HyMhZNoso,ridge,C_bilayout_fc_global,0.182045340718,16,0.1,184,1024,6
expanded_bilayout,manual,scope_p_normal,Z6MFQCViBuw,knn,C_bilayout_fg_enclosed_local16,0.180756818796,32,5,184,16384,6
expanded_bilayout,manual,scope_p_normal,Z6MFQCViBuw,ridge,C_bilayout_fg_enclosed_global,0.179341480004,16,100,184,1024,6
expanded_bilayout,manual,scope_p_normal,b8cTxDM8gDG,knn,C_bilayout_fg_enclosed_local16,0.180934827617,32,5,184,16384,6
expanded_bilayout,manual,scope_p_normal,b8cTxDM8gDG,ridge,C_bilayout_fg_extended_global,0.180860959442,16,100,184,1024,6
expanded_bilayout,manual,scope_p_normal,e9zR4mvMWw7,knn,C_bilayout_fg_enclosed_local16,0.183726481802,16,5,183,16384,6
expanded_bilayout,manual,scope_p_normal,e9zR4mvMWw7,ridge,C_bilayout_fc_global,0.183124897183,16,0.1,183,1024,6
expanded_bilayout,manual,scope_p_normal,jh4fc5c5qoQ,knn,C_bilayout_fg_enclosed_local16,0.173427018634,16,5,180,16384,6
expanded_bilayout,manual,scope_p_normal,jh4fc5c5qoQ,ridge,C_bilayout_fg_enclosed_global,0.173621772197,16,100,180,1024,6
expanded_bilayout,manual,scope_p_normal,jtcxE69GiFV,knn,C_bilayout_fg_enclosed_global,0.152555402193,16,3,171,1024,6
expanded_bilayout,manual,scope_p_normal,jtcxE69GiFV,ridge,C_bilayout_fg_enclosed_global,0.155388633498,16,100,171,1024,6
expanded_bilayout,manual,scope_p_normal,pRbA3pwrgk9,knn,C_bilayout_fg_enclosed_global,0.183656067664,32,5,176,1024,6
expanded_bilayout,manual,scope_p_normal,pRbA3pwrgk9,ridge,C_bilayout_fg_enclosed_global,0.18536418794,16,100,176,1024,6
expanded_bilayout,manual,scope_p_normal,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.159813135234,32,5,176,16384,6
expanded_bilayout,manual,scope_p_normal,pa4otMbVnkk,ridge,C_bilayout_fg_enclosed_global,0.164578154169,16,100,176,1024,6
expanded_bilayout,manual,scope_p_normal,q9vSo1VnCiC,knn,C_bilayout_fg_enclosed_local16,0.180169520937,16,5,173,16384,6
expanded_bilayout,manual,scope_p_normal,q9vSo1VnCiC,ridge,C_bilayout_fg_enclosed_global,0.185092117219,16,100,173,1024,6
expanded_bilayout,manual,scope_p_normal,rPc6DW4iMge,knn,C_bilayout_fg_enclosed_local16,0.184404703748,16,5,178,16384,6
expanded_bilayout,manual,scope_p_normal,rPc6DW4iMge,ridge,C_bilayout_fg_extended_global,0.18377722466,16,100,178,1024,6
expanded_bilayout,manual,scope_p_normal,uNb9QFRL6hY,knn,C_bilayout_fg_enclosed_local16,0.189209842727,16,5,161,16384,6
expanded_bilayout,manual,scope_p_normal,uNb9QFRL6hY,ridge,C_bilayout_fg_enclosed_global,0.190310453228,16,100,161,1024,6
expanded_bilayout,manual,scope_p_normal,wc2JMjhGNzB,knn,C_bilayout_fg_enclosed_local16,0.184649150668,16,5,176,16384,6
expanded_bilayout,manual,scope_p_normal,wc2JMjhGNzB,ridge,C_bilayout_fc_global,0.186907858956,16,100,176,1024,6
expanded_bilayout,manual,scope_p_normal,x8F5xyUWy9e,knn,C_bilayout_fg_enclosed_global,0.17960809603,32,5,183,1024,6
expanded_bilayout,manual,scope_p_normal,x8F5xyUWy9e,ridge,C_bilayout_fg_extended_global,0.176794146476,16,100,183,1024,6
expanded_bilayout,manual,scope_p_normal,yqstnuAEVhm,knn,C_bilayout_fg_enclosed_global,0.186433897007,32,5,173,1024,6
expanded_bilayout,manual,scope_p_normal,yqstnuAEVhm,ridge,C_bilayout_fg_extended_global,0.185474211506,16,100,173,1024,6
expanded_bilayout,manual,scope_p_normal,zsNo4HB9uLZ,knn,C_bilayout_fg_enclosed_local16,0.175365807625,16,5,181,16384,6
expanded_bilayout,manual,scope_p_normal,zsNo4HB9uLZ,ridge,C_bilayout_fc_global,0.179668738958,16,0.1,181,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,2t7WUuJeko7,knn,C_bilayout_fg_enclosed_local16,0.0434433792421,32,1,184,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,2t7WUuJeko7,ridge,C_bilayout_fg_enclosed_global,0.0521965768607,32,0.1,184,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,7y3sRwLe3Va,knn,C_bilayout_fg_enclosed_local16,0.0382130062577,32,1,178,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,7y3sRwLe3Va,ridge,C_bilayout_fg_enclosed_global,0.0501333130447,32,0.1,178,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,B6ByNegPMKs,knn,C_bilayout_fg_enclosed_local16,0.0437841673064,32,1,178,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.05244426087,32,100,178,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,S9hNv5qa7GM,knn,C_bilayout_fg_enclosed_local16,0.0432782398147,16,1,177,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,S9hNv5qa7GM,ridge,C_bilayout_fg_enclosed_global,0.0527044211706,32,0.1,177,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,UwV83HsGsw3,knn,C_bilayout_fg_enclosed_local16,0.0414041084007,16,1,179,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,UwV83HsGsw3,ridge,C_bilayout_fg_enclosed_global,0.0505135900518,32,0.1,179,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,VFuaQ6m2Qom,knn,C_bilayout_fg_enclosed_local16,0.0406633221851,32,1,182,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,VFuaQ6m2Qom,ridge,C_bilayout_fg_enclosed_global,0.0514991355664,32,0.1,182,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,VLzqgDo317F,knn,C_bilayout_fg_enclosed_local16,0.0419009773147,16,1,186,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,VLzqgDo317F,ridge,C_bilayout_fg_enclosed_global,0.0515491492884,32,0.1,186,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,X7HyMhZNoso,knn,C_bilayout_fg_enclosed_local16,0.0423564227203,16,1,184,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,X7HyMhZNoso,ridge,C_bilayout_fg_enclosed_global,0.0515291355496,32,0.1,184,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,Z6MFQCViBuw,knn,C_bilayout_fg_enclosed_local16,0.0411847938608,16,1,184,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,Z6MFQCViBuw,ridge,C_bilayout_fg_enclosed_global,0.0524016950632,32,0.1,184,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,b8cTxDM8gDG,knn,C_bilayout_fg_enclosed_local16,0.0403636690971,32,1,184,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,b8cTxDM8gDG,ridge,C_bilayout_fg_enclosed_global,0.0521907778971,32,0.1,184,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,e9zR4mvMWw7,knn,C_bilayout_fg_enclosed_local16,0.0401288621887,16,1,183,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,e9zR4mvMWw7,ridge,C_bilayout_fg_enclosed_global,0.0512010893372,32,0.1,183,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,jh4fc5c5qoQ,knn,C_bilayout_fg_enclosed_local16,0.039855647573,16,1,180,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,jh4fc5c5qoQ,ridge,C_bilayout_fg_enclosed_global,0.0486203654175,32,0.1,180,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,jtcxE69GiFV,knn,C_bilayout_fg_enclosed_local16,0.0473902146671,32,1,171,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,jtcxE69GiFV,ridge,C_bilayout_fc_global,0.0553199279932,32,0.1,171,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,pRbA3pwrgk9,knn,C_bilayout_fg_enclosed_local16,0.043713532844,16,1,176,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,pRbA3pwrgk9,ridge,C_bilayout_fg_enclosed_global,0.0534915367875,32,1,176,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.0437608813288,16,1,176,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,pa4otMbVnkk,ridge,C_bilayout_fc_global,0.0524177861888,32,0.1,176,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,q9vSo1VnCiC,knn,C_bilayout_fg_enclosed_local16,0.0383205280102,32,1,173,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,q9vSo1VnCiC,ridge,C_bilayout_fg_enclosed_global,0.0493241600496,32,100,173,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,rPc6DW4iMge,knn,C_bilayout_fg_enclosed_local16,0.0403462093191,32,1,178,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,rPc6DW4iMge,ridge,C_bilayout_fg_enclosed_global,0.0516708260219,32,0.1,178,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,uNb9QFRL6hY,knn,C_bilayout_fg_extended_local16,0.0451539721119,32,3,161,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,uNb9QFRL6hY,ridge,C_bilayout_fg_enclosed_global,0.0522148880625,32,10,161,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,wc2JMjhGNzB,knn,C_bilayout_fg_enclosed_local16,0.046581204122,16,1,176,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,wc2JMjhGNzB,ridge,C_bilayout_fg_enclosed_global,0.0550824052444,32,0.1,176,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,x8F5xyUWy9e,knn,C_bilayout_fg_enclosed_local16,0.0414949824073,32,1,183,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,x8F5xyUWy9e,ridge,C_bilayout_fg_enclosed_global,0.0508483326554,32,0.1,183,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,yqstnuAEVhm,knn,C_bilayout_fg_enclosed_local16,0.0426201845403,32,1,173,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,yqstnuAEVhm,ridge,C_bilayout_fg_enclosed_global,0.0526045118545,32,100,173,1024,6
expanded_bilayout,manual,scope_p_oos_geometry,zsNo4HB9uLZ,knn,C_bilayout_fg_enclosed_local16,0.0406183155463,32,1,181,16384,6
expanded_bilayout,manual,scope_p_oos_geometry,zsNo4HB9uLZ,ridge,C_bilayout_fg_enclosed_global,0.0525775118695,32,0.1,181,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,2t7WUuJeko7,knn,C_bilayout_fg_extended_local16,0.0219525834909,32,5,184,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,2t7WUuJeko7,ridge,C_bilayout_fg_extended_global,0.0366175260161,16,100,184,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,7y3sRwLe3Va,knn,C_bilayout_fg_extended_local16,0.0218498615861,32,5,178,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,7y3sRwLe3Va,ridge,C_bilayout_fg_extended_global,0.035471634677,16,100,178,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,B6ByNegPMKs,knn,C_bilayout_fg_extended_local16,0.0214753297509,32,5,178,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.0356438337949,16,100,178,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,S9hNv5qa7GM,knn,C_bilayout_fg_extended_local16,0.0228207647589,32,5,177,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,S9hNv5qa7GM,ridge,C_bilayout_fg_extended_global,0.0378512903478,16,100,177,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,UwV83HsGsw3,knn,C_bilayout_fg_extended_local16,0.0208991174804,16,5,179,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,UwV83HsGsw3,ridge,C_bilayout_fg_enclosed_global,0.035172705574,16,100,179,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,VFuaQ6m2Qom,knn,C_bilayout_fg_extended_local16,0.0221938206721,32,5,182,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,VFuaQ6m2Qom,ridge,C_bilayout_fg_extended_global,0.0368105578142,16,100,182,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,VLzqgDo317F,knn,C_bilayout_fg_extended_local16,0.021716534206,32,5,186,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,VLzqgDo317F,ridge,C_bilayout_fg_extended_global,0.0362648661836,16,100,186,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,X7HyMhZNoso,knn,C_bilayout_fg_extended_local16,0.0218620037807,32,5,184,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,X7HyMhZNoso,ridge,C_bilayout_fg_extended_global,0.0365295737259,16,100,184,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,Z6MFQCViBuw,knn,C_bilayout_fg_extended_local16,0.0218167139256,16,5,184,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,Z6MFQCViBuw,ridge,C_bilayout_fg_extended_global,0.0364094640104,16,100,184,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,b8cTxDM8gDG,knn,C_bilayout_fg_extended_local16,0.0213638153749,16,5,184,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,b8cTxDM8gDG,ridge,C_bilayout_fg_extended_global,0.0365336560621,16,100,184,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,e9zR4mvMWw7,knn,C_bilayout_fg_extended_local16,0.0220725429635,16,5,183,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,e9zR4mvMWw7,ridge,C_bilayout_fg_extended_global,0.0367195301892,16,100,183,1024,6
expanded_bilayout,manual,scope_p_oos_insufficient,jh4fc5c5qoQ,knn,C_bilayout_fg_enclosed_local16,0.02275,16,5,180,16384,6
expanded_bilayout,manual,scope_p_oos_insufficient,jh4fc5c5qoQ,ridge,C_bilayout_fg_extended_global,0.0371177474387,16,100,180,1024,6
