config,lookahead,min_support,epsilon,budget_scope,mode,cohort,inventory_image_n,evaluable_window_image_n,no_future_window_images,identified_images,finite_interval_images,unknown_images,not_reached_images
q_0.900,3,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,15,9,11,20
q_0.900,3,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.1,paired_common_n,without_workers,all_positive,196,143,53,23,19,83,18
q_0.900,3,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,23,9,11,12
q_0.900,3,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.2,paired_common_n,without_workers,all_positive,196,143,53,9,34,86,14
q_0.900,3,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,9,24,11,11
q_0.900,3,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.925,3,1,0.05,paired_common_n,without_workers,all_positive,196,143,53,43,0,14,86
q_0.925,3,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,18,0,13,24
q_0.925,3,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.1,paired_common_n,without_workers,all_positive,196,143,53,47,0,14,82
q_0.925,3,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,22,0,13,20
q_0.925,3,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.2,paired_common_n,without_workers,all_positive,196,143,53,48,0,14,81
q_0.925,3,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,23,0,13,19
q_0.925,3,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,2,0.05,paired_common_n,without_workers,all_positive,196,143,53,9,34,33,67
q_0.925,3,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,9,14,23
q_0.925,3,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.1,paired_common_n,without_workers,all_positive,196,143,53,16,34,33,60
q_0.925,3,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,16,9,14,16
q_0.925,3,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.2,paired_common_n,without_workers,all_positive,196,143,53,11,41,33,58
q_0.925,3,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,9,16,14,16
q_0.925,3,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,2,25,19,42
q_0.925,3,3,0.05,paired_common_n,without_workers,all_positive,196,143,53,12,20,87,24
q_0.925,3,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,12,10,14,19
q_0.925,3,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.1,paired_common_n,without_workers,all_positive,196,143,53,18,22,87,16
q_0.925,3,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,18,12,14,11
q_0.925,3,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.2,paired_common_n,without_workers,all_positive,196,143,53,8,33,89,13
q_0.925,3,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,8,23,14,10
q_0.925,3,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.950,3,1,0.05,paired_common_n,without_workers,all_positive,196,143,53,41,0,17,85
q_0.950,3,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,16,0,14,25
q_0.950,3,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.1,paired_common_n,without_workers,all_positive,196,143,53,42,2,17,82
q_0.950,3,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,17,2,14,22
q_0.950,3,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.2,paired_common_n,without_workers,all_positive,196,143,53,42,3,18,80
q_0.950,3,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,17,3,15,20
q_0.950,3,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,2,0.05,paired_common_n,without_workers,all_positive,196,143,53,9,33,37,64
q_0.950,3,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,8,14,24
q_0.950,3,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.1,paired_common_n,without_workers,all_positive,196,143,53,13,35,37,58
q_0.950,3,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,13,10,14,18
q_0.950,3,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.2,paired_common_n,without_workers,all_positive,196,143,53,6,43,37,57
q_0.950,3,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,5,18,14,18
q_0.950,3,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,1,25,23,39
q_0.950,3,3,0.05,paired_common_n,without_workers,all_positive,196,143,53,13,18,88,24
q_0.950,3,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,13,8,14,20
q_0.950,3,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.1,paired_common_n,without_workers,all_positive,196,143,53,20,20,90,13
q_0.950,3,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,20,10,16,9
q_0.950,3,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.2,paired_common_n,without_workers,all_positive,196,143,53,6,34,92,11
q_0.950,3,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,6,24,17,8
q_0.950,3,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.975,3,1,0.05,paired_common_n,without_workers,all_positive,196,143,53,30,1,26,86
q_0.975,3,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,1,24,21
q_0.975,3,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.1,paired_common_n,without_workers,all_positive,196,143,53,31,1,27,84
q_0.975,3,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,10,1,25,19
q_0.975,3,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.2,paired_common_n,without_workers,all_positive,196,143,53,32,1,28,82
q_0.975,3,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,11,1,26,17
q_0.975,3,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,2,0.05,paired_common_n,without_workers,all_positive,196,143,53,8,27,49,59
q_0.975,3,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,8,6,26,15
q_0.975,3,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.1,paired_common_n,without_workers,all_positive,196,143,53,8,28,50,57
q_0.975,3,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,8,7,27,13
q_0.975,3,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.2,paired_common_n,without_workers,all_positive,196,143,53,3,34,50,56
q_0.975,3,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,2,13,27,13
q_0.975,3,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,1,21,23,43
q_0.975,3,3,0.05,paired_common_n,without_workers,all_positive,196,143,53,9,14,99,21
q_0.975,3,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,5,25,16
q_0.975,3,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.1,paired_common_n,without_workers,all_positive,196,143,53,13,15,100,15
q_0.975,3,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,13,6,26,10
q_0.975,3,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.2,paired_common_n,without_workers,all_positive,196,143,53,4,25,102,12
q_0.975,3,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,4,16,27,8
q_0.975,3,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,88,53,0,9,75,4
ospa30_t6,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,19,0,9,52
ospa30_t6,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,10,0,9,36
ospa30_t6,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,9,0,0,16
ospa30_t6,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,19,0,9,52
ospa30_t6,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,10,0,9,36
ospa30_t6,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,9,0,0,16
ospa30_t6,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,19,0,9,52
ospa30_t6,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,10,0,9,36
ospa30_t6,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,9,0,0,16
ospa30_t6,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,8,6,35,31
ospa30_t6,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,8,6,12,29
ospa30_t6,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
ospa30_t6,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,10,6,35,29
ospa30_t6,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,10,6,12,27
ospa30_t6,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
ospa30_t6,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,8,10,35,27
ospa30_t6,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,8,10,12,25
ospa30_t6,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
ospa30_t6,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,9,6,37,28
ospa30_t6,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,6,12,28
ospa30_t6,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
ospa30_t6,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,9,7,38,26
ospa30_t6,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,9,7,13,26
ospa30_t6,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
ospa30_t6,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,7,16,40,17
ospa30_t6,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,7,16,15,17
ospa30_t6,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.800,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,28,0,9,43
q_0.800,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,16,0,9,30
q_0.800,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,12,0,0,13
q_0.800,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,32,0,9,39
q_0.800,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,20,0,9,26
q_0.800,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,12,0,0,13
q_0.800,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,34,0,9,37
q_0.800,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,22,0,9,24
q_0.800,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,12,0,0,13
q_0.800,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,12,9,32,27
q_0.800,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,12,9,9,25
q_0.800,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.800,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,14,9,32,25
q_0.800,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,14,9,9,23
q_0.800,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.800,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,13,13,32,22
q_0.800,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,13,13,9,20
q_0.800,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.800,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,15,9,34,22
q_0.800,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,15,9,9,22
q_0.800,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.800,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,20,9,34,17
q_0.800,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,20,9,9,17
q_0.800,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.800,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,9,25,34,12
q_0.800,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,9,25,9,12
q_0.800,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.850,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,26,0,10,44
q_0.850,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,16,0,9,30
q_0.850,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,1,14
q_0.850,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,29,0,10,41
q_0.850,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,19,0,9,27
q_0.850,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,1,14
q_0.850,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,32,0,10,38
q_0.850,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,22,0,9,24
q_0.850,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,1,14
q_0.850,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,12,9,32,27
q_0.850,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,12,9,9,25
q_0.850,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.850,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,14,9,32,25
q_0.850,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,14,9,9,23
q_0.850,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.850,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,14,12,32,22
q_0.850,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,14,12,9,20
q_0.850,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.850,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,15,9,34,22
q_0.850,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,15,9,9,22
q_0.850,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.850,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,19,9,34,18
q_0.850,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,19,9,9,18
q_0.850,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.850,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,9,25,34,12
q_0.850,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,9,25,9,12
q_0.850,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.900,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,26,0,11,43
q_0.900,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,16,0,11,28
q_0.900,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.900,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,27,0,11,42
q_0.900,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,17,0,11,27
q_0.900,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.900,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,29,0,11,40
q_0.900,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,19,0,11,25
q_0.900,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.900,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,11,9,34,26
q_0.900,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,11,9,11,24
q_0.900,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.900,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,13,9,34,24
q_0.900,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,13,9,11,22
q_0.900,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.900,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,14,12,35,19
q_0.900,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,14,12,12,17
q_0.900,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.900,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,13,9,36,22
q_0.900,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,13,9,11,22
q_0.900,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.900,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,18,9,36,17
q_0.900,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,18,9,11,17
q_0.900,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.900,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,9,23,36,12
q_0.900,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,9,23,11,12
q_0.900,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.925,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,25,0,13,42
q_0.925,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,15,0,13,27
q_0.925,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.925,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,26,0,13,41
q_0.925,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,16,0,13,26
q_0.925,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.925,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,27,0,13,40
q_0.925,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,17,0,13,25
q_0.925,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,0,15
q_0.925,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,9,9,37,25
q_0.925,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,9,14,23
q_0.925,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.925,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,10,9,37,24
q_0.925,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,10,9,14,22
q_0.925,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.925,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,12,12,37,19
q_0.925,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,12,12,14,17
q_0.925,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.925,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,12,9,39,20
q_0.925,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,12,9,14,20
q_0.925,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.925,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,14,10,40,16
q_0.925,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,14,10,15,16
q_0.925,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.925,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,8,23,39,10
q_0.925,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,8,23,14,10
q_0.925,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.950,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,23,0,16,41
q_0.950,5,1,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,13,0,14,28
q_0.950,5,1,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,2,13
q_0.950,5,1,0.1,paired_common_n,without_workers,all_positive,196,80,116,24,0,16,40
q_0.950,5,1,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,14,0,14,27
q_0.950,5,1,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,2,13
q_0.950,5,1,0.2,paired_common_n,without_workers,all_positive,196,80,116,23,1,17,39
q_0.950,5,1,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,13,1,15,26
q_0.950,5,1,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,10,0,2,13
q_0.950,5,2,0.05,paired_common_n,without_workers,all_positive,196,80,116,9,8,37,26
q_0.950,5,2,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,9,8,14,24
q_0.950,5,2,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.950,5,2,0.1,paired_common_n,without_workers,all_positive,196,80,116,10,10,37,23
q_0.950,5,2,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,10,10,14,21
q_0.950,5,2,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.950,5,2,0.2,paired_common_n,without_workers,all_positive,196,80,116,10,13,37,20
q_0.950,5,2,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,10,13,14,18
q_0.950,5,2,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.950,5,3,0.05,paired_common_n,without_workers,all_positive,196,80,116,12,8,39,21
q_0.950,5,3,0.05,paired_common_n,without_workers,dense_ge16,55,55,0,12,8,14,21
q_0.950,5,3,0.05,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.950,5,3,0.1,paired_common_n,without_workers,all_positive,196,80,116,15,10,40,15
q_0.950,5,3,0.1,paired_common_n,without_workers,dense_ge16,55,55,0,15,10,15,15
q_0.950,5,3,0.1,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.950,5,3,0.2,paired_common_n,without_workers,all_positive,196,80,116,8,22,41,9
q_0.950,5,3,0.2,paired_common_n,without_workers,dense_ge16,55,55,0,8,22,16,9
q_0.950,5,3,0.2,paired_common_n,without_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.975,5,1,0.05,paired_common_n,without_workers,all_positive,196,80,116,16,0,24,40
