condition,axis,n_people,metric,field,label,images,groups,delta,macro_delta,lo,hi
manual,quality,6,core_by19,scene_category,卫浴,19,8,0.144736842105,0.106770833333,0.0227199883447,0.229189311594
manual,quality,6,core_by19,scene_category,厨房与用餐,1,1,0.666666666667,0.666666666667,,
manual,quality,6,core_by19,scene_category,复合／待定,3,3,0.0416666666667,0.0416666666667,0,0.125
manual,quality,6,core_by19,scene_category,工作与学习,1,1,-0.125,-0.125,,
manual,quality,6,core_by19,scene_category,起居与休闲,2,2,-0.458333333333,-0.458333333333,-0.708333333333,-0.208333333333
manual,quality,6,core_by19,scene_category,通行与连接,13,9,0.102564102564,0.128858024691,-0.125,0.309067234848
manual,quality,6,core_by19,main_function_primary,bathroom,20,9,0.122916666667,0.0879629629629,-1.43144379134e-13,0.219568452381
manual,quality,6,core_by19,main_function_primary,circulation,8,7,0.208333333333,0.1875,0.077232142857,0.329545454545
manual,quality,6,core_by19,main_function_primary,dining,1,1,0.666666666667,0.666666666667,,
manual,quality,6,core_by19,main_function_primary,empty,2,1,0.270833333334,0.270833333334,,
manual,quality,6,core_by19,main_function_primary,living,2,2,-0.458333333333,-0.458333333333,-0.708333333333,-0.208333333333
manual,quality,6,core_by19,main_function_primary,sleep,6,5,0.090277777778,0.0416666666669,-0.375,0.416666666667
manual,quality,6,core_by19,main_function_primary,storage,1,1,0.541666666667,0.541666666667,,
manual,quality,6,core_by19,main_function_primary,unknown,4,4,0.1875,0.1875,0,0.46875
manual,quality,6,core_by19,main_function_primary,work,2,2,0.0416666666665,0.0416666666665,-0.125,0.208333333333
manual,quality,6,core_tail,floor_boundary,partial,32,10,0.16796875,0.155416666667,0.0714029146142,0.276798542693
manual,quality,6,core_tail,floor_boundary,present,14,10,0.0505952380951,0.0687499999999,-0.09069184492,0.237215909091
manual,quality,6,core_tail,scene_category,储藏与家务辅助,2,2,1,1,1,1
manual,quality,6,core_tail,scene_category,卧室,5,4,0.291666666667,0.276041666667,0.125,0.40625
manual,quality,6,core_tail,scene_category,卫浴,19,8,0.109649122807,0.138454861111,-0.0362318840578,0.315476190476
manual,quality,6,core_tail,scene_category,厨房与用餐,1,1,1,1,,
manual,quality,6,core_tail,scene_category,复合／待定,3,3,-0.0138888888887,-0.0138888888887,-0.125,0.083333333334
manual,quality,6,core_tail,scene_category,工作与学习,1,1,0,0,,
manual,quality,6,core_tail,scene_category,起居与休闲,2,2,-0.270833333334,-0.270833333334,-0.375,-0.166666666667
manual,quality,6,core_tail,scene_category,通行与连接,13,9,0.00961538461523,0.0416666666666,-0.140173368298,0.231481481481
manual,quality,6,core_tail,main_function_primary,bathroom,20,9,0.0729166666668,0.126929012346,-0.032276265681,0.234859625669
manual,quality,6,core_tail,main_function_primary,circulation,8,7,0.0156249999999,0.0148809523809,-0.214285714286,0.315476190476
manual,quality,6,core_tail,main_function_primary,dining,1,1,1,1,,
manual,quality,6,core_tail,main_function_primary,empty,2,1,0.4375,0.4375,,
manual,quality,6,core_tail,main_function_primary,living,2,2,-0.270833333334,-0.270833333334,-0.375,-0.166666666667
manual,quality,6,core_tail,main_function_primary,sleep,6,5,0.180555555555,0.145833333333,-0.1,0.363277116402
manual,quality,6,core_tail,main_function_primary,storage,1,1,1,1,,
manual,quality,6,core_tail,main_function_primary,unknown,4,4,0.3125,0.3125,0.0833333333333,0.583333333333
manual,quality,6,core_tail,main_function_primary,work,2,2,-0.0833333333335,-0.0833333333335,-0.166666666667,0
manual,quality,6,late_quarter_new,floor_boundary,partial,32,10,-0.106119791667,-0.1184375,-0.19928145903,-0.0104166666667
manual,quality,6,late_quarter_new,floor_boundary,present,14,10,-0.147321428571,-0.118055555556,-0.285442708333,0.0166761363636
manual,quality,6,late_quarter_new,scene_category,储藏与家务辅助,2,2,-0.145833333334,-0.145833333334,-0.1875,-0.104166666667
manual,quality,6,late_quarter_new,scene_category,卧室,5,4,-0.0249999999998,-0.0416666666665,-0.1875,0.0486111111113
manual,quality,6,late_quarter_new,scene_category,卫浴,19,8,-0.194078947368,-0.170572916667,-0.28515625,-0.0897253787879
manual,quality,6,late_quarter_new,scene_category,厨房与用餐,1,1,0,0,,
manual,quality,6,late_quarter_new,scene_category,复合／待定,3,3,-0.0555555555557,-0.0555555555557,-0.166666666667,0
manual,quality,6,late_quarter_new,scene_category,工作与学习,1,1,0,0,,
manual,quality,6,late_quarter_new,scene_category,起居与休闲,2,2,0.03125,0.03125,-0.208333333333,0.270833333333
manual,quality,6,late_quarter_new,scene_category,通行与连接,13,9,-0.0961538461538,-0.0721450617284,-0.287763375947,0.115577651515
manual,quality,6,late_quarter_new,main_function_primary,bathroom,20,9,-0.180208333333,-0.144675925926,-0.232375,-0.101840277778
manual,quality,6,late_quarter_new,main_function_primary,circulation,8,7,-0.208333333333,-0.178571428572,-0.4125390625,0.00305059523805
manual,quality,6,late_quarter_new,main_function_primary,dining,1,1,0,0,,
manual,quality,6,late_quarter_new,main_function_primary,empty,2,1,-0.0520833333335,-0.0520833333335,,
manual,quality,6,late_quarter_new,main_function_primary,living,2,2,0.03125,0.03125,-0.208333333333,0.270833333333
manual,quality,6,late_quarter_new,main_function_primary,sleep,6,5,0.0729166666668,0.0791666666668,-0.121527777778,0.295833333333
manual,quality,6,late_quarter_new,main_function_primary,storage,1,1,-0.1875,-0.1875,,
manual,quality,6,late_quarter_new,main_function_primary,unknown,4,4,-0.03125,-0.03125,-0.140625,0.046875
manual,quality,6,late_quarter_new,main_function_primary,work,2,2,-0.135416666667,-0.135416666667,-0.270833333333,0
manual,quality,6,heldout_geometry_coverage,floor_boundary,partial,32,10,0.078125,0.0525,-0.0166666666667,0.137261029412
manual,quality,6,heldout_geometry_coverage,floor_boundary,present,14,10,0,0.0333333333333,-0.0833333333333,0.125
manual,quality,6,heldout_geometry_coverage,scene_category,储藏与家务辅助,2,2,0,0,0,0
manual,quality,6,heldout_geometry_coverage,scene_category,卧室,5,4,0,0,0,0
manual,quality,6,heldout_geometry_coverage,scene_category,卫浴,19,8,0.105263157895,0.0625,0,0.195652173913
manual,quality,6,heldout_geometry_coverage,scene_category,厨房与用餐,1,1,0,0,,
manual,quality,6,heldout_geometry_coverage,scene_category,复合／待定,3,3,0,0,0,0
manual,quality,6,heldout_geometry_coverage,scene_category,工作与学习,1,1,0.5,0.5,,
manual,quality,6,heldout_geometry_coverage,scene_category,起居与休闲,2,2,0,0,0,0
manual,quality,6,heldout_geometry_coverage,scene_category,通行与连接,13,9,0,0.0648148148148,-0.117647058824,0.2
manual,quality,6,heldout_geometry_coverage,main_function_primary,bathroom,20,9,0.125,0.0740740740741,0.025,0.203703703704
manual,quality,6,heldout_geometry_coverage,main_function_primary,circulation,8,7,0,0.0357142857143,-0.15,0.214285714286
manual,quality,6,heldout_geometry_coverage,main_function_primary,dining,1,1,0,0,,
manual,quality,6,heldout_geometry_coverage,main_function_primary,empty,2,1,0,0,,
manual,quality,6,heldout_geometry_coverage,main_function_primary,living,2,2,0,0,0,0
manual,quality,6,heldout_geometry_coverage,main_function_primary,sleep,6,5,-0.0833333333333,-0.1,-0.3,0
manual,quality,6,heldout_geometry_coverage,main_function_primary,storage,1,1,0,0,,
manual,quality,6,heldout_geometry_coverage,main_function_primary,unknown,4,4,0,0,0,0
manual,quality,6,heldout_geometry_coverage,main_function_primary,work,2,2,0.25,0.25,0,0.5
manual,quality,8,point_count_disagreement,floor_boundary,partial,32,10,-0.0591517857143,-0.0726785714286,-0.1428859447,0.0169687499999
manual,quality,8,point_count_disagreement,floor_boundary,present,14,10,-0.127551020408,-0.127380952381,-0.240522959184,-0.0118818681318
manual,quality,8,point_count_disagreement,scene_category,储藏与家务辅助,2,2,-0.25,-0.25,-0.25,-0.25
manual,quality,8,point_count_disagreement,scene_category,卧室,5,4,-0.0357142857144,-0.044642857143,-0.169642857143,0.0428571428568
manual,quality,8,point_count_disagreement,scene_category,卫浴,19,8,-0.0695488721805,-0.0491071428572,-0.200312715666,0.0476365546219
manual,quality,8,point_count_disagreement,scene_category,厨房与用餐,1,1,0,0,,
manual,quality,8,point_count_disagreement,scene_category,复合／待定,3,3,-0.107142857143,-0.107142857143,-0.321428571428,0
manual,quality,8,point_count_disagreement,scene_category,工作与学习,1,1,0.071428571428,0.071428571428,,
manual,quality,8,point_count_disagreement,scene_category,起居与休闲,2,2,-0.0714285714285,-0.0714285714285,-0.107142857143,-0.035714285714
manual,quality,8,point_count_disagreement,scene_category,通行与连接,13,9,-0.098901098901,-0.0939153439152,-0.246753246753,0.0602721497253
manual,quality,8,point_count_disagreement,main_function_primary,bathroom,20,9,-0.0642857142857,-0.0363756613756,-0.154222402597,0.0302197802198
manual,quality,8,point_count_disagreement,main_function_primary,circulation,8,7,-0.165178571428,-0.140306122449,-0.299107142857,0.0102040816329
manual,quality,8,point_count_disagreement,main_function_primary,dining,1,1,0,0,,
manual,quality,8,point_count_disagreement,main_function_primary,empty,2,1,-0.125,-0.125,,
manual,quality,8,point_count_disagreement,main_function_primary,living,2,2,-0.0714285714285,-0.0714285714285,-0.107142857143,-0.035714285714
manual,quality,8,point_count_disagreement,main_function_primary,sleep,6,5,-0.0059523809525,-0.007142857143,-0.125,0.085714285714
manual,quality,8,point_count_disagreement,main_function_primary,storage,1,1,-0.25,-0.25,,
manual,quality,8,point_count_disagreement,main_function_primary,unknown,4,4,-0.0535714285715,-0.0535714285715,-0.160714285715,0
manual,quality,8,point_count_disagreement,main_function_primary,work,2,2,-0.089285714286,-0.089285714286,-0.25,0.071428571428
manual,quality,8,singleton_share,floor_boundary,partial,32,10,-0.1328125,-0.108333333333,-0.185897435897,-0.0401741071429
manual,quality,8,singleton_share,floor_boundary,present,14,10,-0.196428571429,-0.185416666667,-0.312604166667,-0.0795454545455
manual,quality,8,singleton_share,scene_category,储藏与家务辅助,2,2,-0.125,-0.125,-0.125,-0.125
manual,quality,8,singleton_share,scene_category,卧室,5,4,-0.05,-0.0625,-0.125,0
manual,quality,8,singleton_share,scene_category,卫浴,19,8,-0.203947368421,-0.143229166667,-0.28,-0.0833333333333
manual,quality,8,singleton_share,scene_category,厨房与用餐,1,1,0.125,0.125,,
manual,quality,8,singleton_share,scene_category,复合／待定,3,3,-0.0416666666667,-0.0416666666667,-0.125,0
manual,quality,8,singleton_share,scene_category,工作与学习,1,1,-0.25,-0.25,,
manual,quality,8,singleton_share,scene_category,起居与休闲,2,2,0,0,-0.125,0.125
manual,quality,8,singleton_share,scene_category,通行与连接,13,9,-0.182692307692,-0.19212962963,-0.333333333333,-0.0267410714286
manual,quality,8,singleton_share,main_function_primary,bathroom,20,9,-0.2,-0.122685185185,-0.273148148148,-0.0729166666667
manual,quality,8,singleton_share,main_function_primary,circulation,8,7,-0.234375,-0.232142857143,-0.410714285714,-0.0892857142857
manual,quality,8,singleton_share,main_function_primary,dining,1,1,0.125,0.125,,
manual,quality,8,singleton_share,main_function_primary,empty,2,1,-0.0625,-0.0625,,
manual,quality,8,singleton_share,main_function_primary,living,2,2,0,0,-0.125,0.125
manual,quality,8,singleton_share,main_function_primary,sleep,6,5,0.0208333333333,0.025,-0.1,0.1875
manual,quality,8,singleton_share,main_function_primary,storage,1,1,-0.125,-0.125,,
manual,quality,8,singleton_share,main_function_primary,unknown,4,4,-0.125,-0.125,-0.21875,-0.03125
manual,quality,8,singleton_share,main_function_primary,work,2,2,-0.3125,-0.3125,-0.375,-0.25
manual,quality,8,mode_entropy,floor_boundary,partial,32,10,-0.499711449836,-0.392208286629,-0.657690654752,-0.247283825154
manual,quality,8,mode_entropy,floor_boundary,present,14,10,-0.487642160847,-0.533322840458,-0.826709618982,-0.159644953487
manual,quality,8,mode_entropy,scene_category,储藏与家务辅助,2,2,-1,-1,-1.40563906223,-0.594360937771
manual,quality,8,mode_entropy,scene_category,卧室,5,4,-0.703142425478,-0.683114454102,-1.15668516173,-0.2717822216
manual,quality,8,mode_entropy,scene_category,卫浴,19,8,-0.513035583457,-0.351224673633,-0.677060157421,-0.196365840139
manual,quality,8,mode_entropy,scene_category,厨房与用餐,1,1,-0.4564355568,-0.4564355568,,
manual,quality,8,mode_entropy,scene_category,复合／待定,3,3,-0.114786979257,-0.114786979257,-0.34436093777,0
manual,quality,8,mode_entropy,scene_category,工作与学习,1,1,-0.75,-0.75,,
manual,quality,8,mode_entropy,scene_category,起居与休闲,2,2,0.272782998535,0.272782998535,0.09436093777,0.4512050593
manual,quality,8,mode_entropy,scene_category,通行与连接,13,9,-0.503779841234,-0.571902419755,-0.892136772349,-0.156164574439
manual,quality,8,mode_entropy,main_function_primary,bathroom,20,9,-0.472705582124,-0.297653994483,-0.624536102105,-0.141561913371
manual,quality,8,mode_entropy,main_function_primary,circulation,8,7,-0.545009133145,-0.587153295023,-0.927890669342,-0.199483546014
manual,quality,8,mode_entropy,main_function_primary,dining,1,1,-0.4564355568,-0.4564355568,,
manual,quality,8,mode_entropy,main_function_primary,empty,2,1,-0.297180468885,-0.297180468885,,
manual,quality,8,mode_entropy,main_function_primary,living,2,2,0.272782998535,0.272782998535,0.09436093777,0.4512050593
manual,quality,8,mode_entropy,main_function_primary,sleep,6,5,-0.486891864936,-0.427619375728,-0.952096325978,0.129031486468
manual,quality,8,mode_entropy,main_function_primary,storage,1,1,-1.40563906223,-1.40563906223,,
manual,quality,8,mode_entropy,main_function_primary,unknown,4,4,-0.71813906223,-0.71813906223,-1.16449590286,-0.265319531115
manual,quality,8,mode_entropy,main_function_primary,work,2,2,-0.64939747035,-0.64939747035,-0.75,-0.5487949407
manual,quality,8,full_by8,floor_boundary,partial,32,10,0.190104166667,0.163888888889,0.0833333333332,0.254356770833
manual,quality,8,full_by8,floor_boundary,present,14,10,0.122023809524,0.134722222222,0.0347222222222,0.21875
manual,quality,8,full_by8,scene_category,储藏与家务辅助,2,2,0.520833333334,0.520833333334,0.5,0.541666666667
manual,quality,8,full_by8,scene_category,卧室,5,4,0.291666666666,0.296875,0.114583333333,0.458333333333
manual,quality,8,full_by8,scene_category,卫浴,19,8,0.19298245614,0.126736111111,0.025641025641,0.28646227904
manual,quality,8,full_by8,scene_category,厨房与用餐,1,1,0.375,0.375,,
manual,quality,8,full_by8,scene_category,复合／待定,3,3,0.0694444444443,0.0694444444443,0,0.208333333333
manual,quality,8,full_by8,scene_category,工作与学习,1,1,0.708333333334,0.708333333334,,
manual,quality,8,full_by8,scene_category,起居与休闲,2,2,-0.125,-0.125,-0.25,0
manual,quality,8,full_by8,scene_category,通行与连接,13,9,0.0448717948718,0.0501543209876,-0.131960227273,0.194444444444
manual,quality,8,full_by8,main_function_primary,bathroom,20,9,0.15625,0.12037037037,-0.0208333333334,0.269100560898
manual,quality,8,full_by8,main_function_primary,circulation,8,7,0.119791666667,0.127976190476,0.0124851190475,0.224014136905
manual,quality,8,full_by8,main_function_primary,dining,1,1,0.375,0.375,,
manual,quality,8,full_by8,main_function_primary,empty,2,1,0.270833333334,0.270833333334,,
manual,quality,8,full_by8,main_function_primary,living,2,2,-0.125,-0.125,-0.25,0
manual,quality,8,full_by8,main_function_primary,sleep,6,5,0.208333333333,0.195833333333,-0.0333333333332,0.395833333333
manual,quality,8,full_by8,main_function_primary,storage,1,1,0.5,0.5,,
manual,quality,8,full_by8,main_function_primary,unknown,4,4,0.166666666666,0.166666666666,0.03125,0.364583333333
manual,quality,8,full_by8,main_function_primary,work,2,2,0.312500000001,0.312500000001,-0.083333333333,0.708333333334
manual,quality,8,core_by19,floor_boundary,partial,32,10,0.0924479166668,0.0725,-0.0362427536232,0.196428571429
manual,quality,8,core_by19,floor_boundary,present,14,10,0.0833333333333,0.115277777778,-0.0182542067308,0.220833333333
manual,quality,8,core_by19,scene_category,储藏与家务辅助,2,2,0.375000000001,0.375000000001,0.333333333334,0.416666666667
manual,quality,8,core_by19,scene_category,卧室,5,4,0.275,0.270833333333,0.1875,0.341666666667
manual,quality,8,core_by19,scene_category,卫浴,19,8,0.129385964912,0.0963541666666,0.0104166666665,0.268254206731
manual,quality,8,core_by19,scene_category,厨房与用餐,1,1,0.125,0.125,,
