cohort,experiment,scope,metric,model,repeat,left_buildings,right_buildings,status,workers,ari,edit_rho,time_rho,quality_rho,location_rho,missing_rho,extra_rho
current20,rule,reviewed_reference,ospa30,quality2,17,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e|yqstnuAEVhm,usable,20,-0.07008760951188989,,,0.45714285714285713,0.32631578947368417,0.5187969924812029,0.4033108741420144
current20,rule,reviewed_reference,ospa30,rule_vector2,17,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.1215323645970938,,,0.45714285714285713,0.32631578947368417,0.5187969924812029,0.4033108741420144
current20,rule,reviewed_reference,ospa30,rule_vector3,17,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.04314982259356764,,,0.45714285714285713,0.32631578947368417,0.5187969924812029,0.4033108741420144
current20,rule,reviewed_reference,ospa30,quality2,18,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,18,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.10788149804359982,,,0.5744360902255639,0.38646616541353385,0.6150375939849623,0.1478555304740406
current20,rule,reviewed_reference,ospa30,rule_vector3,18,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,19,7y3sRwLe3Va|B6ByNegPMKs|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.1235584843492586,,,0.5263157894736841,0.37744360902255636,0.6483640924854411,0.060173001622778756
current20,rule,reviewed_reference,ospa30,rule_vector2,19,7y3sRwLe3Va|B6ByNegPMKs|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.5175624206517139,,,0.5263157894736841,0.37744360902255636,0.6483640924854411,0.060173001622778756
current20,rule,reviewed_reference,ospa30,rule_vector3,19,7y3sRwLe3Va|B6ByNegPMKs|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.2952680678880521,,,0.5263157894736841,0.37744360902255636,0.6483640924854411,0.060173001622778756
current20,rule,reviewed_reference,ospa30,quality2,20,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|UwV83HsGsw3|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,20,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|UwV83HsGsw3|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.5247359644246804,,,0.5413533834586466,0.4120300751879699,0.6045112781954887,0.33333333333333326
current20,rule,reviewed_reference,ospa30,rule_vector3,20,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|UwV83HsGsw3|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.23783384355536788,,,0.5413533834586466,0.4120300751879699,0.6045112781954887,0.33333333333333326
current20,rule,reviewed_reference,ospa30,quality2,21,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,20,-0.007067137809187302,,,0.5789473684210527,0.6180451127819548,0.631578947368421,0.5011288100346671
current20,rule,reviewed_reference,ospa30,rule_vector2,21,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.18932756855159857,,,0.5789473684210527,0.6180451127819548,0.631578947368421,0.5011288100346671
current20,rule,reviewed_reference,ospa30,rule_vector3,21,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,22,7y3sRwLe3Va|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.22122636353699862,,,0.7518796992481201,0.5037593984962406,0.5924812030075187,0.1819548872180451
current20,rule,reviewed_reference,ospa30,rule_vector2,22,7y3sRwLe3Va|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,usable,20,-0.12568768514600084,,,0.7518796992481201,0.5037593984962406,0.5924812030075187,0.1819548872180451
current20,rule,reviewed_reference,ospa30,rule_vector3,22,7y3sRwLe3Va|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,usable,20,-0.01676774884052803,,,0.7518796992481201,0.5037593984962406,0.5924812030075187,0.1819548872180451
current20,rule,reviewed_reference,ospa30,quality2,23,7y3sRwLe3Va|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,23,7y3sRwLe3Va|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.3675760344602533,,,0.6827067669172932,0.47368421052631576,0.6992481203007518,0.17306250196392406
current20,rule,reviewed_reference,ospa30,rule_vector3,23,7y3sRwLe3Va|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.0711853235197188,,,0.6827067669172932,0.47368421052631576,0.6992481203007518,0.17306250196392406
current20,rule,reviewed_reference,ospa30,quality2,24,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.25352977286678935,,,0.5729323308270676,0.41052631578947363,0.6375939849624059,0.34298610924983897
current20,rule,reviewed_reference,ospa30,rule_vector2,24,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.5247359644246804,,,0.5729323308270676,0.41052631578947363,0.6375939849624059,0.34298610924983897
current20,rule,reviewed_reference,ospa30,rule_vector3,24,7y3sRwLe3Va|B6ByNegPMKs|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.10145253912847654,,,0.5729323308270676,0.41052631578947363,0.6375939849624059,0.34298610924983897
current20,rule,reviewed_reference,ospa30,quality2,25,UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,25,UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,usable,20,0.5247359644246804,,,0.7037593984962407,0.6015037593984961,0.5353383458646617,0.5263157894736841
current20,rule,reviewed_reference,ospa30,rule_vector3,25,UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,usable,20,0.18407379917294028,,,0.7037593984962407,0.6015037593984961,0.5353383458646617,0.5263157894736841
current20,rule,reviewed_reference,ospa30,quality2,26,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge,7y3sRwLe3Va|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,26,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge,7y3sRwLe3Va|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector3,26,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge,7y3sRwLe3Va|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,27,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,-0.0416435928674272,,,0.42105263157894735,0.06616541353383458,0.7097744360902255,0.37744360902255636
current20,rule,reviewed_reference,ospa30,rule_vector2,27,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.14233319226971364,,,0.42105263157894735,0.06616541353383458,0.7097744360902255,0.37744360902255636
current20,rule,reviewed_reference,ospa30,rule_vector3,27,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,28,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,28,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.3675760344602533,,,0.5624060150375939,0.5142857142857143,0.4616541353383458,0.1384499623777276
current20,rule,reviewed_reference,ospa30,rule_vector3,28,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.05450758014118738,,,0.5624060150375939,0.5142857142857143,0.4616541353383458,0.1384499623777276
current20,rule,reviewed_reference,ospa30,quality2,29,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,-0.056622851365015076,,,0.556390977443609,0.23909774436090225,0.5729323308270676,0.3437382717701236
current20,rule,reviewed_reference,ospa30,rule_vector2,29,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector3,29,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,30,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,30,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,20,-0.07008760951188989,,,0.6977443609022556,0.5218045112781955,0.5654135338345864,0.12185032828612699
current20,rule,reviewed_reference,ospa30,rule_vector3,30,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|x8F5xyUWy9e,B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,31,7y3sRwLe3Va|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,-0.03980099502487556,,,0.4270676691729323,0.33533834586466166,0.6842105263157895,0.07822490210961237
current20,rule,reviewed_reference,ospa30,rule_vector2,31,7y3sRwLe3Va|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.5175624206517139,,,0.4270676691729323,0.33533834586466166,0.6842105263157895,0.07822490210961237
current20,rule,reviewed_reference,ospa30,rule_vector3,31,7y3sRwLe3Va|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.0799031476997579,,,0.4270676691729323,0.33533834586466166,0.6842105263157895,0.07822490210961237
current20,rule,reviewed_reference,ospa30,quality2,32,7y3sRwLe3Va|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,32,7y3sRwLe3Va|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector3,32,7y3sRwLe3Va|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,33,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.04422332780541742,,,0.5413533834586466,0.6406015037593984,0.613533834586466,0.30534647211205
current20,rule,reviewed_reference,ospa30,rule_vector2,33,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.25352977286678935,,,0.5413533834586466,0.6406015037593984,0.613533834586466,0.30534647211205
current20,rule,reviewed_reference,ospa30,rule_vector3,33,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.02640080204968258,,,0.5413533834586466,0.6406015037593984,0.613533834586466,0.30534647211205
current20,rule,reviewed_reference,ospa30,quality2,34,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.1215323645970938,,,0.6962406015037594,0.28872180451127816,0.7308270676691728,0.10542180630110737
current20,rule,reviewed_reference,ospa30,rule_vector2,34,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.15508615897720968,,,0.6962406015037594,0.28872180451127816,0.7308270676691728,0.10542180630110737
current20,rule,reviewed_reference,ospa30,rule_vector3,34,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|wc2JMjhGNzB|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,35,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,-0.056622851365015076,,,0.5218045112781955,0.6541353383458646,0.5007518796992482,0.21369456764241057
current20,rule,reviewed_reference,ospa30,rule_vector2,35,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|x8F5xyUWy9e,usable,20,0.5175624206517139,,,0.5218045112781955,0.6541353383458646,0.5007518796992482,0.21369456764241057
current20,rule,reviewed_reference,ospa30,rule_vector3,35,X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|uNb9QFRL6hY|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,36,7y3sRwLe3Va|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,rule_vector2,36,7y3sRwLe3Va|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,-0.007067137809187302,,,0.7353383458646616,0.3398496240601503,0.6195488721804511,0.4069199234740413
current20,rule,reviewed_reference,ospa30,rule_vector3,36,7y3sRwLe3Va|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,37,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,-0.056622851365015076,,,0.5112781954887218,0.15939849624060148,0.5864661654135337,0.3264385338035748
current20,rule,reviewed_reference,ospa30,rule_vector2,37,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.2460317460317461,,,0.5112781954887218,0.15939849624060148,0.5864661654135337,0.3264385338035748
current20,rule,reviewed_reference,ospa30,rule_vector3,37,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|yqstnuAEVhm,UwV83HsGsw3|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e,unavailable_classification,20,,,,,,,
current20,rule,reviewed_reference,ospa30,quality2,38,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|uNb9QFRL6hY|yqstnuAEVhm,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.13071895424836605,,,0.7263157894736841,0.4481203007518797,0.675187969924812,0.16397142942207213
current20,rule,reviewed_reference,ospa30,rule_vector2,38,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|uNb9QFRL6hY|yqstnuAEVhm,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.3675760344602533,,,0.7263157894736841,0.4481203007518797,0.675187969924812,0.16397142942207213
current20,rule,reviewed_reference,ospa30,rule_vector3,38,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|uNb9QFRL6hY|yqstnuAEVhm,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|x8F5xyUWy9e,usable,20,0.04905950940490596,,,0.7263157894736841,0.4481203007518797,0.675187969924812,0.16397142942207213
current20,rule,reviewed_reference,ospa30,quality2,39,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.12114537444933923,,,0.732330827067669,0.4060150375939849,0.6090225563909774,0.2197967788339609
current20,rule,reviewed_reference,ospa30,rule_vector2,39,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.3675760344602533,,,0.732330827067669,0.4060150375939849,0.6090225563909774,0.2197967788339609
current20,rule,reviewed_reference,ospa30,rule_vector3,39,UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|uNb9QFRL6hY|wc2JMjhGNzB|x8F5xyUWy9e|yqstnuAEVhm,usable,20,0.01764639766213326,,,0.732330827067669,0.4060150375939849,0.6090225563909774,0.2197967788339609
current20,rule,reviewed_reference,ospa30,quality2,40,7y3sRwLe3Va|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.055087987758225,,,0.5954887218045113,0.40751879699248117,0.7563909774436091,0.229409568686844
current20,rule,reviewed_reference,ospa30,rule_vector2,40,7y3sRwLe3Va|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|x8F5xyUWy9e,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,20,0.5175624206517139,,,0.5954887218045113,0.40751879699248117,0.7563909774436091,0.229409568686844
