relative_path,project_line_guess,recommended_action,reason,risk_level,safe_to_delete_now,needs_manual_review,suggested_archive_path
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_85c77bac1e554dab95cffa805a00e943.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8761b1a07991404d91c2807884c17a2c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_87abdbbe4412443f8880dc8201eae793.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8ab379f6f864479d82fa3192acf1cdcb.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8add56ad6dd54be795cd5e3b6e3349ca.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8b222f6c479d48ccb0cc24fbd402618c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8c8df75cf06041a5b7b0b4cce4e9e6ed.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_8f50ee3ca01343dd82e9c55fbc59d379.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_90bab42098594c2ca44b917d5a857cd8.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_90d93cf5bd974b238727888cd07a8526.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_92cb150e5f1e440da6046f0f1f007aae.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_9938a5a43ec84a0b831b17d17de44aac.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_a49940b6a8204bfbac3c67cc57f78009.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_aa31721c3c23418bb05a4caa3b88b7cf.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_aa5765e4bd594e40b4f27433a641d2e9.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_b7afb97bb8c446a7acfc6885b93bdc3f.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_ba4a36480aa6416e947e59573f07d098.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_c6c48576e845471a95ac712aff51f996.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_d4a5366f06314f5fb46e05107dae0a0d.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_d55d59f635c548fda9fa5ef8a13c75d6.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_d5dde04ba5cd4517b91615ddbe9b0ee9.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_d6ed4709e7fc4d74ad8c98a0aff23948.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_dafccfaeaa6342dfb58c0d927dbced58.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_df95fb8e9f40449499b8fca8938fde81.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_ef34b82625e14373b27f461ad12bebe0.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_f49421cd57ca4abe960b263f807e4f20.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YFuZgdQ5vWj_fdfadee66c364112b088538355513121.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train_no_occ/label_cor/YVUC4YcDtcY_94582ecd71c0417ab88ec933184b8b63.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_073656b4030d4389ba7f304298be1d73.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_1a0d730696cc4057b0037a75c8ef6b59.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_218fdf5321f9482e85e828c56f2c0c94.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_27af7fd637014142a4f530cfd4557189.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_53937db036374126830e0f1203b04ead.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_5db6d45b905f458a8290e69ff3e8d820.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_7b017f053981438a9c075e599f2c5866.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_8d51f41d9ce04dfdaae944da9c6d3847.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_9039d42e4ef4406fa57a2fbd2daba6cf.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_a3297c84260041288c5c38c0d1aa0a9a.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_b72b7b78675f429a9f382a44e551cffc.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_cc34e9176bfe47ebb23c58c165203134.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/2t7WUuJeko7_edc7b2c25f054ce8992ae3fb66e80881.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_29d51ea54a5040098e9b1ba6eaa1f5bd.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/valid/img/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.png,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
