path,bytes,rows,column_count,relevance_score,worker_columns,task_columns,quality_columns,meta_columns,time_columns,geometry_columns,assignment_columns,error
analysis_results/c2a_rp_capacity_power_amendment_20260807_v1/c2a_rp_new_stress_candidate_registry.csv,2871,4,21,2,,task_id|base_task_id|image_id|building_id|task_stratum|image_path|task_risk_sha256,,scope_ready,,,,
analysis_results/c2a_rp_capacity_power_amendment_20260807_v1/v1_power_scenarios.csv,675,4,10,2,precision_active_workers|risk_adjustment_active_workers,,expected_quality_difference|quality_proxy_power|quality_effect_p05|quality_effect_p95,,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/worker_portrait_minimal_v2.csv,991,4,12,2,annotator_id|worker_group_v2|worker_group_reason_v2|worker_group_reason_chain_v2,,,,,,n_model_usable|n_prescreen_semi,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_portrait_minimal_v2.csv,1003,4,12,2,annotator_id|worker_group_v2|worker_group_reason_v2|worker_group_reason_chain_v2,,,,,,n_model_usable|n_prescreen_semi,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_minimal_v2.csv,991,4,12,2,annotator_id|worker_group_v2|worker_group_reason_v2|worker_group_reason_chain_v2,,,,,,n_model_usable|n_prescreen_semi,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_minimal_v2.csv,1009,4,12,2,annotator_id|worker_group_v2|worker_group_reason_v2|worker_group_reason_chain_v2,,,,,,n_model_usable|n_prescreen_semi,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_tier_counts.csv,57,3,4,2,n_annotators,n_tasks,,,,,,
analysis_results/topology_sequential_preflight_20260818_v4_audit/REVIEWER_AVAILABILITY_SENSITIVITY.csv,595,3,8,2,reviewer_worker_ids,historical_k22_task_n|replicate_task_support,,,,,,
analysis_results/c2b_closeout_20260806_final/c2b_terminal_disposition.csv,393,2,8,2,worker_id,,,,,,affected_stage,
analysis_results/c2b_closeout_20260806_inputs/c2b_terminal_disposition.csv,393,2,8,2,worker_id,,,,,,affected_stage,
analysis_results/calibration_c1_prep/c1_project_mapping_audit.csv,518,2,11,2,,expected_task_count|imported_task_count|missing_task_count|extra_task_count|reserve_task_count,,,,,assignment_batch,
analysis_results/pooled_qa/registry_20260308/table_meta_missing_by_schema.csv,239,2,8,2,,,,scope_missing_rows|difficulty_missing_rows|model_issue_missing_rows|scope_missing_rate|difficulty_missing_rate|model_issue_missing_rate,,,model_issue_missing_rows|model_issue_missing_rate,
analysis_results/calibration_rebuild_20260702/manual_zh_analysis_chain_precheck_v3_1/manual_zh_negative_guard_outside_assignment_v3_1.csv,239,1,8,2,annotator_id|worker_id,ls_runtime_task_id|task_id|base_task_id,,,,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_a_delta_n_pairs.csv,137,1,6,2,,n_tasks,,,median_active_time,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_meta_missing_by_schema.csv,190,1,8,2,,,,scope_missing_rows|difficulty_missing_rows|model_issue_missing_rows|scope_missing_rate|difficulty_missing_rate|model_issue_missing_rate,,,model_issue_missing_rows|model_issue_missing_rate,
analysis_results/reference_conflict_sensitivity_audit_20260805_v1/reference_conflict_review_record.csv,1064,1,21,2,,base_task_id,,,,,stage|assignment_sha256,
analysis_results/c2b_closeout_20260806_final/c2b_duplicate_revision_audit.csv,67,0,6,2,annotator_id,task_id,,,,,,
analysis_results/c2b_closeout_20260806_final/c2b_outside_assignment_submission_audit.csv,58,0,5,2,worker_id,runtime_task_id,,,,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_b1_difficulty.csv,104,0,7,2,,n_tasks,,,median_active_time,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_b2_model_issue.csv,104,0,7,2,,n_tasks,,,median_active_time,,,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_scope_unknown_gold_audit.csv,138,0,10,2,,task_id|image_id,,,,,condition,
analysis_results/full_materialization_pre_v1_audit_20260810_v1/v1_task_activation_audit.csv,151584,458,16,1,,task_id|base_task_id|building_id|building_registry_status|task_activation_status,,,,,,
analysis_results/c2b_validation_static_20260802_v16/inputs/authoritative_building_registry.csv,79364,277,9,1,,base_task_id|building_id|image_id|task_id,,,,,,
analysis_results/c2a_rp_block2_distribution_20260810_v1/c2a_rp_task_pool_block2.csv,74184,134,12,1,,task_id|base_task_id|image_id|building_id|task_stratum|image_path|task_risk_sha256,,,,,,
analysis_results/c2a_rp_capacity_power_amendment_20260807_v1/c2a_rp_task_pool_amended.csv,74324,134,12,1,,task_id|base_task_id|image_id|building_id|task_stratum|image_path|task_risk_sha256,,,,,,
analysis_results/c2a_rp_local_launch_20260807_inputs_v2/c2a_rp_task_pool_post_c2_local.csv,72667,131,12,1,,task_id|base_task_id|image_id|building_id|task_stratum|image_path|task_risk_sha256,,,,,,
analysis_results/c2b_closeout_20260806_inputs/c2a_rp_task_pool.csv,75811,131,12,1,,task_id|base_task_id|image_id|building_id|task_stratum|image_path|task_risk_sha256,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/caliper_sensitivity.csv,17128,108,11,1,matched_workers,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/matching_solution_by_caliper.csv,17128,108,11,1,matched_workers,,,,,,,
analysis_results/topology_sequential_preflight_20260818_v3/PREFLIGHT_OPERATING_CHARACTERISTICS.csv,27345,92,21,1,,task_support|task_total|building_support|building_total,,,,,,
analysis_results/bilayout_relabel_audit/b0_deduplication_report_v1.csv,20151,90,11,1,,task_ids|image_ids|primary_task_id,,,,,,
analysis_results/c1_building_registry_review_20260801/authoritative_building_registry.csv,14992,87,7,1,,base_task_id|building_id,,,,,,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_building_binding.csv,15853,87,7,1,,base_task_id|building_id|building_registry_sha256,,,,,,
analysis_results/a4_image_evidence_substrate_20260817_v2/SPATIAL_IMAGE_EVIDENCE_INDEX.csv,26339,79,12,1,,panorama_identity|building_scene_id,,,,,,
analysis_results/topology_sequential_preflight_20260818_v4_audit/TG_EF5_POWER_AND_SAFETY_SCENARIOS.csv,15190,72,12,1,,empirical_task_sd,,,,,,
analysis_results/topology_sequential_preflight_20260818_v2/PREFLIGHT_OPERATING_CHARACTERISTICS.csv,18611,70,21,1,,task_support|task_total|building_support|building_total,,,,,,
analysis_results/full_materialization_pre_v1_audit_20260810_v1/worker_p1_family_component_eligibility.csv,21013,60,13,1,worker_id,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/aggregation_required_N.csv,4595,54,10,1,,n_tasks|n_buildings,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W032.csv,252,34,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W027.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W028.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W029.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W030.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W031.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W033.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W034.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W037.csv,245,33,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W035.csv,238,32,1,1,,task_code,,,,,,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/worker_W036.csv,238,32,1,1,,task_code,,,,,,
analysis_results/trap_collection_freeze_20260320/manual_candidate_pool_v1.csv,10505,30,10,1,,task_folder_name|task_id|base_task_id|image_path|has_image,,,,,,
analysis_results/topology_sequential_preflight_20260818_v4_audit/TG_EF5_OPERATING_CHARACTERISTICS.csv,2808,28,8,1,,building_ci_high|building_ci_low|task_support|task_total,,,,,,
analysis_results/a4_development_outcome_replay_20260817_v1/A4_DEVELOPMENT_LOBO_SELECTOR.csv,2997,22,11,1,,outer_building|test_building_in_train,,,,,,
analysis_results/c2b_closeout_20260806_final/c2b_worker_completion_audit.csv,702,22,6,1,worker_id,,,,,,,
analysis_results/c2b_validation_design_20260802_v16/inputs/c2b_capacity_manifest.csv,1276,22,3,1,worker_id,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/unmatched_workers.csv,463,22,3,1,worker_id,,,,,,,
analysis_results/full_materialization_pre_v1_audit_20260810_v1/worker_risk_component_readiness.csv,5394,20,12,1,worker_id,,,,,,,
analysis_results/c1_building_registry_review_20260801/building_registry_review.csv,3290,13,8,1,,building_id|task_count|representative_task_codes,,,,,,
analysis_results/reference_conflict_sensitivity_audit_20260805_v2/c1_candidate_screen/c1_gt_conflict_review_queue.csv,3391,13,9,1,,base_task_id,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/building_cluster_scenarios.csv,943,12,4,1,,building_count,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W027.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W028.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W029.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W030.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W031.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W032.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W033.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W034.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W035.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W036.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/worker_W037.csv,70,8,1,1,,task_code,,,,,,
analysis_results/c_manifests_20260311/family_coverage_matrix_v1.csv,1131,8,8,1,,count_tasks,,,,,,
analysis_results/aggregation_preflight_readiness_20260817_v1/REFERENCE_READINESS.csv,1871,6,8,1,user_verification,,,,,,,
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen_semi_synthetic_trap_issue_review.csv,637,6,9,1,,pair_task_ids|en_task_id|zh_task_id,,,,,,
analysis_results/pooled_qa/registry_20260308/table_scope_bucket_by_schema.csv,168,5,3,1,,,,scope_bucket,,,,
analysis_results/c2a_rp_capacity_power_amendment_20260807_v1/c2a_rp_exposure_amendment.csv,708,4,7,1,,task_id|base_task_id,,,,,,
analysis_results/stage_aware_analysis_freeze_v1_20260316/worker_portrait_minimal_v1.csv,510,4,8,1,annotator_id|worker_group|worker_group_reason,,,,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/worker_portrait_minimal_v1.csv,474,4,8,1,annotator_id|worker_group|worker_group_reason,,,,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_portrait_minimal_v1.csv,496,4,8,1,annotator_id|worker_group|worker_group_reason,,,,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_minimal_v1.csv,474,4,8,1,annotator_id|worker_group|worker_group_reason,,,,,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_minimal_v1.csv,510,4,8,1,annotator_id|worker_group|worker_group_reason,,,,,,,
analysis_results/pooled_qa/registry_20260308/table_active_time_source_by_schema.csv,153,3,4,1,,,,,active_time_source|non_null_active_time,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/matched_set_results.csv,927,3,15,1,matched_workers|worker_ids,,,,,,,
analysis_results/c_manifests_20260311/manual_resolution_queue_v1.csv,524,2,7,1,,task_id,,,,,,
analysis_results/calibration_c1_prep/c1_project_mapping.csv,526,2,6,1,,,,,,,assignment_batch,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_by_annotator.csv,134,1,9,1,annotator_id,,,,,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_source.csv,69,1,3,1,,,,,active_time_source|active_time_match_status,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_active_time_source_by_schema.csv,97,1,4,1,,,,,active_time_source|non_null_active_time,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_scope_bucket_by_schema.csv,58,1,3,1,,,,scope_bucket,,,,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_gt_conflict_review_queue.csv,83,0,6,1,,base_task_id,,,,,,
analysis_results/calibration_c1_prep/p1_c1_image_overlap_audit.csv,54,0,4,1,,p1_tasks|calibration_tasks,,,,,,
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen_scope_unknown_gold_allowlist.csv,26,0,3,1,,task_id,,,,,,
analysis_results/reference_conflict_sensitivity_audit_20260805_v1/c1_candidate_screen/c1_gt_conflict_review_queue.csv,83,0,6,1,,base_task_id,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/matching_bootstrap_stability.csv,11906,278,7,0,,,,,,,,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/calibration_rebuild_input_manifest_v2.csv,4606,26,5,0,,,,,,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_schema_alignment.csv,1333,26,4,0,,,,,,,,
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,8746,19,11,0,,,,,,,,
analysis_results/a4_image_evidence_substrate_20260817_v2/COVERAGE_AND_FAILURES.csv,1040,8,5,0,,,,,,,,
analysis_results/c_manifests_20260311/xml_model_issue_operator_crosswalk_v1.csv,2544,8,9,0,,,,,,,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_row_audit.csv,173,6,3,0,,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/variance_sensitivity.csv,392,4,4,0,,,,,,,,
analysis_results/calibration_rebuild_20260702/manual_zh_analysis_chain_precheck_v3_1/raw_input_manifest_manual_zh_precheck_v3_1.csv,1230,3,8,0,,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_AGGREGATION_OPPORTUNITY_AUDIT/aggregation_ablation.csv,353,3,3,0,,,,,,,,
analysis_results/pooled_qa/registry_20260308/table_schema_version_counts.csv,60,2,2,0,,,,,,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_dataset_group_counts_trusted.csv,159,2,4,0,,,,,,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_dataset_group_source_by_schema.csv,113,2,3,0,,,,,,,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/routing_replay_if_valid.csv,314,2,4,0,,,,,,,,
analysis_results/pooled_qa/registry_20260308_march7_check/table_schema_version_counts.csv,36,1,2,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_18_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_27_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_29_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_32_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_35_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_36_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/private_lists/worker_6_C2A_RP_block_1.csv,2,0,0,0,,,,,,,,
