worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method,heldout_building
12,0.31397027730289456,usable,0,1.9524114067169087,3,74,74,16,all26,ospa30,3,quantile,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.32869042999073583,2,78,78,17,all26,ospa30,3,quantile,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-1.6602421356140327,1,71,71,12,all26,ospa30,3,quantile,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-1.6602421356140327,1,78,78,18,all26,ospa30,3,quantile,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-1.6602421356140327,1,79,79,18,all26,ospa30,3,quantile,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-1.6602421356140327,1,71,71,12,all26,ospa30,3,quantile,7y3sRwLe3Va
19,7.670357181731862,usable,0,1.9524114067169087,3,43,43,12,all26,ospa30,3,quantile,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-1.6602421356140327,1,75,75,15,all26,ospa30,3,quantile,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.32869042999073583,2,43,43,12,all26,ospa30,3,quantile,7y3sRwLe3Va
26,5.08821757569871,usable,0,1.9524114067169087,3,21,21,11,all26,ospa30,3,quantile,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-1.6602421356140327,1,71,71,12,all26,ospa30,3,quantile,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-1.6602421356140327,1,76,76,16,all26,ospa30,3,quantile,7y3sRwLe3Va
29,0.38713564529837236,usable,0,1.9524114067169087,3,77,77,16,all26,ospa30,3,quantile,7y3sRwLe3Va
30,0.23631266690799355,usable,0,1.9524114067169087,3,80,80,16,all26,ospa30,3,quantile,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.32869042999073583,2,84,84,18,all26,ospa30,3,quantile,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.32869042999073583,2,83,83,17,all26,ospa30,3,quantile,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-1.6602421356140327,1,82,82,17,all26,ospa30,3,quantile,7y3sRwLe3Va
34,1.4948006971777001,usable,0,1.9524114067169087,3,97,97,18,all26,ospa30,3,quantile,7y3sRwLe3Va
35,0.39277618550428617,usable,0,1.9524114067169087,3,76,76,17,all26,ospa30,3,quantile,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.32869042999073583,2,80,80,18,all26,ospa30,3,quantile,7y3sRwLe3Va
37,2.103004989886734,usable,0,1.9524114067169087,3,80,80,17,all26,ospa30,3,quantile,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.32869042999073583,2,78,78,17,all26,ospa30,3,quantile,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-1.6602421356140327,1,77,77,17,all26,ospa30,3,quantile,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,-0.11129593321740756,3,82,82,17,all26,ospa30,4,quantile,7y3sRwLe3Va
10,-0.372861913545888,usable,0,-0.5899772297151541,2,79,79,16,all26,ospa30,4,quantile,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,-0.11129593321740756,3,78,78,16,all26,ospa30,4,quantile,7y3sRwLe3Va
12,0.31397027730289456,usable,0,2.4928946503715084,4,74,74,16,all26,ospa30,4,quantile,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.11129593321740756,3,78,78,17,all26,ospa30,4,quantile,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-0.5899772297151541,2,71,71,12,all26,ospa30,4,quantile,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-1.8918033678578843,1,78,78,18,all26,ospa30,4,quantile,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-1.8918033678578843,1,79,79,18,all26,ospa30,4,quantile,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-1.8918033678578843,1,71,71,12,all26,ospa30,4,quantile,7y3sRwLe3Va
19,7.670357181731862,usable,0,2.4928946503715084,4,43,43,12,all26,ospa30,4,quantile,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-1.8918033678578843,1,75,75,15,all26,ospa30,4,quantile,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.5899772297151541,2,43,43,12,all26,ospa30,4,quantile,7y3sRwLe3Va
26,5.08821757569871,usable,0,2.4928946503715084,4,21,21,11,all26,ospa30,4,quantile,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-1.8918033678578843,1,71,71,12,all26,ospa30,4,quantile,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-1.8918033678578843,1,76,76,16,all26,ospa30,4,quantile,7y3sRwLe3Va
29,0.38713564529837236,usable,0,2.4928946503715084,4,77,77,16,all26,ospa30,4,quantile,7y3sRwLe3Va
30,0.23631266690799355,usable,0,-0.11129593321740756,3,80,80,16,all26,ospa30,4,quantile,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.11129593321740756,3,84,84,18,all26,ospa30,4,quantile,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.11129593321740756,3,83,83,17,all26,ospa30,4,quantile,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-0.5899772297151541,2,82,82,17,all26,ospa30,4,quantile,7y3sRwLe3Va
34,1.4948006971777001,usable,0,2.4928946503715084,4,97,97,18,all26,ospa30,4,quantile,7y3sRwLe3Va
35,0.39277618550428617,usable,0,2.4928946503715084,4,76,76,17,all26,ospa30,4,quantile,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.5899772297151541,2,80,80,18,all26,ospa30,4,quantile,7y3sRwLe3Va
37,2.103004989886734,usable,0,2.4928946503715084,4,80,80,17,all26,ospa30,4,quantile,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.5899772297151541,2,78,78,17,all26,ospa30,4,quantile,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-1.8918033678578843,1,77,77,17,all26,ospa30,4,quantile,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,0.13812858456836155,4,82,82,17,all26,ospa30,5,quantile,7y3sRwLe3Va
10,-0.372861913545888,usable,0,-0.267714153246436,3,79,79,16,all26,ospa30,5,quantile,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,0.13812858456836155,4,78,78,16,all26,ospa30,5,quantile,7y3sRwLe3Va
12,0.31397027730289456,usable,0,0.13812858456836155,4,74,74,16,all26,ospa30,5,quantile,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.267714153246436,3,78,78,17,all26,ospa30,5,quantile,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-0.7923889807371186,2,71,71,12,all26,ospa30,5,quantile,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-2.023213980487221,1,78,78,18,all26,ospa30,5,quantile,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-2.023213980487221,1,79,79,18,all26,ospa30,5,quantile,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-2.023213980487221,1,71,71,12,all26,ospa30,5,quantile,7y3sRwLe3Va
19,7.670357181731862,usable,0,3.3498313259998582,5,43,43,12,all26,ospa30,5,quantile,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-2.023213980487221,1,75,75,15,all26,ospa30,5,quantile,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.7923889807371186,2,43,43,12,all26,ospa30,5,quantile,7y3sRwLe3Va
26,5.08821757569871,usable,0,3.3498313259998582,5,21,21,11,all26,ospa30,5,quantile,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-2.023213980487221,1,71,71,12,all26,ospa30,5,quantile,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-2.023213980487221,1,76,76,16,all26,ospa30,5,quantile,7y3sRwLe3Va
29,0.38713564529837236,usable,0,0.13812858456836155,4,77,77,16,all26,ospa30,5,quantile,7y3sRwLe3Va
30,0.23631266690799355,usable,0,0.13812858456836155,4,80,80,16,all26,ospa30,5,quantile,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.267714153246436,3,84,84,18,all26,ospa30,5,quantile,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.267714153246436,3,83,83,17,all26,ospa30,5,quantile,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-0.7923889807371186,2,82,82,17,all26,ospa30,5,quantile,7y3sRwLe3Va
34,1.4948006971777001,usable,0,3.3498313259998582,5,97,97,18,all26,ospa30,5,quantile,7y3sRwLe3Va
35,0.39277618550428617,usable,0,3.3498313259998582,5,76,76,17,all26,ospa30,5,quantile,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.7923889807371186,2,80,80,18,all26,ospa30,5,quantile,7y3sRwLe3Va
37,2.103004989886734,usable,0,3.3498313259998582,5,80,80,17,all26,ospa30,5,quantile,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.267714153246436,3,78,78,17,all26,ospa30,5,quantile,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-0.7923889807371186,2,77,77,17,all26,ospa30,5,quantile,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,-0.5316072815596072,1,82,82,17,all26,ospa30,2,ward,7y3sRwLe3Va
10,-0.372861913545888,usable,0,-0.5316072815596072,1,79,79,16,all26,ospa30,2,ward,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,-0.5316072815596072,1,78,78,16,all26,ospa30,2,ward,7y3sRwLe3Va
12,0.31397027730289456,usable,0,-0.5316072815596072,1,74,74,16,all26,ospa30,2,ward,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.5316072815596072,1,78,78,17,all26,ospa30,2,ward,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-0.5316072815596072,1,71,71,12,all26,ospa30,2,ward,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-0.5316072815596072,1,78,78,18,all26,ospa30,2,ward,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-0.5316072815596072,1,79,79,18,all26,ospa30,2,ward,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-0.5316072815596072,1,71,71,12,all26,ospa30,2,ward,7y3sRwLe3Va
19,7.670357181731862,usable,0,6.379287378715286,2,43,43,12,all26,ospa30,2,ward,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-0.5316072815596072,1,75,75,15,all26,ospa30,2,ward,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.5316072815596072,1,43,43,12,all26,ospa30,2,ward,7y3sRwLe3Va
26,5.08821757569871,usable,0,6.379287378715286,2,21,21,11,all26,ospa30,2,ward,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-0.5316072815596072,1,71,71,12,all26,ospa30,2,ward,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-0.5316072815596072,1,76,76,16,all26,ospa30,2,ward,7y3sRwLe3Va
29,0.38713564529837236,usable,0,-0.5316072815596072,1,77,77,16,all26,ospa30,2,ward,7y3sRwLe3Va
30,0.23631266690799355,usable,0,-0.5316072815596072,1,80,80,16,all26,ospa30,2,ward,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.5316072815596072,1,84,84,18,all26,ospa30,2,ward,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.5316072815596072,1,83,83,17,all26,ospa30,2,ward,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-0.5316072815596072,1,82,82,17,all26,ospa30,2,ward,7y3sRwLe3Va
34,1.4948006971777001,usable,0,-0.5316072815596072,1,97,97,18,all26,ospa30,2,ward,7y3sRwLe3Va
35,0.39277618550428617,usable,0,-0.5316072815596072,1,76,76,17,all26,ospa30,2,ward,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.5316072815596072,1,80,80,18,all26,ospa30,2,ward,7y3sRwLe3Va
37,2.103004989886734,usable,0,-0.5316072815596072,1,80,80,17,all26,ospa30,2,ward,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.5316072815596072,1,78,78,17,all26,ospa30,2,ward,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-0.5316072815596072,1,77,77,17,all26,ospa30,2,ward,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,0.09382135436721606,2,82,82,17,all26,ospa30,3,ward,7y3sRwLe3Va
10,-0.372861913545888,usable,0,0.09382135436721606,2,79,79,16,all26,ospa30,3,ward,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,0.09382135436721606,2,78,78,16,all26,ospa30,3,ward,7y3sRwLe3Va
12,0.31397027730289456,usable,0,0.09382135436721606,2,74,74,16,all26,ospa30,3,ward,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,0.09382135436721606,2,78,78,17,all26,ospa30,3,ward,7y3sRwLe3Va
14,-0.682462793220265,usable,0,0.09382135436721606,2,71,71,12,all26,ospa30,3,ward,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-1.7824645534132537,1,78,78,18,all26,ospa30,3,ward,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-1.7824645534132537,1,79,79,18,all26,ospa30,3,ward,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,3,ward,7y3sRwLe3Va
19,7.670357181731862,usable,0,6.379287378715286,3,43,43,12,all26,ospa30,3,ward,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-1.7824645534132537,1,75,75,15,all26,ospa30,3,ward,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,0.09382135436721606,2,43,43,12,all26,ospa30,3,ward,7y3sRwLe3Va
26,5.08821757569871,usable,0,6.379287378715286,3,21,21,11,all26,ospa30,3,ward,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,3,ward,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-1.7824645534132537,1,76,76,16,all26,ospa30,3,ward,7y3sRwLe3Va
29,0.38713564529837236,usable,0,0.09382135436721606,2,77,77,16,all26,ospa30,3,ward,7y3sRwLe3Va
30,0.23631266690799355,usable,0,0.09382135436721606,2,80,80,16,all26,ospa30,3,ward,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,0.09382135436721606,2,84,84,18,all26,ospa30,3,ward,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,0.09382135436721606,2,83,83,17,all26,ospa30,3,ward,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-1.7824645534132537,1,82,82,17,all26,ospa30,3,ward,7y3sRwLe3Va
34,1.4948006971777001,usable,0,0.09382135436721606,2,97,97,18,all26,ospa30,3,ward,7y3sRwLe3Va
35,0.39277618550428617,usable,0,0.09382135436721606,2,76,76,17,all26,ospa30,3,ward,7y3sRwLe3Va
36,-0.558485617280254,usable,0,0.09382135436721606,2,80,80,18,all26,ospa30,3,ward,7y3sRwLe3Va
37,2.103004989886734,usable,0,0.09382135436721606,2,80,80,17,all26,ospa30,3,ward,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,0.09382135436721606,2,78,78,17,all26,ospa30,3,ward,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-1.7824645534132537,1,77,77,17,all26,ospa30,3,ward,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,-0.14976171551349834,2,82,82,17,all26,ospa30,4,ward,7y3sRwLe3Va
10,-0.372861913545888,usable,0,-0.14976171551349834,2,79,79,16,all26,ospa30,4,ward,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,-0.14976171551349834,2,78,78,16,all26,ospa30,4,ward,7y3sRwLe3Va
12,0.31397027730289456,usable,0,-0.14976171551349834,2,74,74,16,all26,ospa30,4,ward,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.14976171551349834,2,78,78,17,all26,ospa30,4,ward,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-0.14976171551349834,2,71,71,12,all26,ospa30,4,ward,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-1.7824645534132537,1,78,78,18,all26,ospa30,4,ward,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-1.7824645534132537,1,79,79,18,all26,ospa30,4,ward,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,4,ward,7y3sRwLe3Va
19,7.670357181731862,usable,0,6.379287378715286,4,43,43,12,all26,ospa30,4,ward,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-1.7824645534132537,1,75,75,15,all26,ospa30,4,ward,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.14976171551349834,2,43,43,12,all26,ospa30,4,ward,7y3sRwLe3Va
26,5.08821757569871,usable,0,6.379287378715286,4,21,21,11,all26,ospa30,4,ward,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,4,ward,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-1.7824645534132537,1,76,76,16,all26,ospa30,4,ward,7y3sRwLe3Va
29,0.38713564529837236,usable,0,-0.14976171551349834,2,77,77,16,all26,ospa30,4,ward,7y3sRwLe3Va
30,0.23631266690799355,usable,0,-0.14976171551349834,2,80,80,16,all26,ospa30,4,ward,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.14976171551349834,2,84,84,18,all26,ospa30,4,ward,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.14976171551349834,2,83,83,17,all26,ospa30,4,ward,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-1.7824645534132537,1,82,82,17,all26,ospa30,4,ward,7y3sRwLe3Va
34,1.4948006971777001,usable,0,1.798902843532217,3,97,97,18,all26,ospa30,4,ward,7y3sRwLe3Va
35,0.39277618550428617,usable,0,-0.14976171551349834,2,76,76,17,all26,ospa30,4,ward,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.14976171551349834,2,80,80,18,all26,ospa30,4,ward,7y3sRwLe3Va
37,2.103004989886734,usable,0,1.798902843532217,3,80,80,17,all26,ospa30,4,ward,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.14976171551349834,2,78,78,17,all26,ospa30,4,ward,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-1.7824645534132537,1,77,77,17,all26,ospa30,4,ward,7y3sRwLe3Va
1,-0.13190310761108046,usable,0,-0.14976171551349834,2,82,82,17,all26,ospa30,5,ward,7y3sRwLe3Va
10,-0.372861913545888,usable,0,-0.14976171551349834,2,79,79,16,all26,ospa30,5,ward,7y3sRwLe3Va
11,-0.11487255905637228,usable,0,-0.14976171551349834,2,78,78,16,all26,ospa30,5,ward,7y3sRwLe3Va
12,0.31397027730289456,usable,0,-0.14976171551349834,2,74,74,16,all26,ospa30,5,ward,7y3sRwLe3Va
13,-0.2418347081786757,usable,0,-0.14976171551349834,2,78,78,17,all26,ospa30,5,ward,7y3sRwLe3Va
14,-0.682462793220265,usable,0,-0.14976171551349834,2,71,71,12,all26,ospa30,5,ward,7y3sRwLe3Va
15,-1.3104899335676143,usable,0,-1.7824645534132537,1,78,78,18,all26,ospa30,5,ward,7y3sRwLe3Va
17,-1.5707298137963743,usable,0,-1.7824645534132537,1,79,79,18,all26,ospa30,5,ward,7y3sRwLe3Va
18,-1.9951777075292967,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,5,ward,7y3sRwLe3Va
19,7.670357181731862,usable,0,7.670357181731862,5,43,43,12,all26,ospa30,5,ward,7y3sRwLe3Va
2,-3.4115395257591796,usable,0,-1.7824645534132537,1,75,75,15,all26,ospa30,5,ward,7y3sRwLe3Va
21,-0.6005639488023718,usable,0,-0.14976171551349834,2,43,43,12,all26,ospa30,5,ward,7y3sRwLe3Va
26,5.08821757569871,usable,0,5.08821757569871,4,21,21,11,all26,ospa30,5,ward,7y3sRwLe3Va
27,-2.343299412867784,usable,0,-1.7824645534132537,1,71,71,12,all26,ospa30,5,ward,7y3sRwLe3Va
28,-1.508047489403078,usable,0,-1.7824645534132537,1,76,76,16,all26,ospa30,5,ward,7y3sRwLe3Va
29,0.38713564529837236,usable,0,-0.14976171551349834,2,77,77,16,all26,ospa30,5,ward,7y3sRwLe3Va
30,0.23631266690799355,usable,0,-0.14976171551349834,2,80,80,16,all26,ospa30,5,ward,7y3sRwLe3Va
31,-0.18322463318033805,usable,0,-0.14976171551349834,2,84,84,18,all26,ospa30,5,ward,7y3sRwLe3Va
32,-0.23225325818597248,usable,0,-0.14976171551349834,2,83,83,17,all26,ospa30,5,ward,7y3sRwLe3Va
33,-1.0170928523008398,usable,0,-1.7824645534132537,1,82,82,17,all26,ospa30,5,ward,7y3sRwLe3Va
34,1.4948006971777001,usable,0,1.798902843532217,3,97,97,18,all26,ospa30,5,ward,7y3sRwLe3Va
35,0.39277618550428617,usable,0,-0.14976171551349834,2,76,76,17,all26,ospa30,5,ward,7y3sRwLe3Va
36,-0.558485617280254,usable,0,-0.14976171551349834,2,80,80,18,all26,ospa30,5,ward,7y3sRwLe3Va
37,2.103004989886734,usable,0,1.798902843532217,3,80,80,17,all26,ospa30,5,ward,7y3sRwLe3Va
6,-0.3083962531413058,usable,0,-0.14976171551349834,2,78,78,17,all26,ospa30,5,ward,7y3sRwLe3Va
8,-1.1033396920818621,usable,0,-1.7824645534132537,1,77,77,17,all26,ospa30,5,ward,7y3sRwLe3Va
1,-0.14506249896474527,usable,0,1.3375250470857196,2,80,80,17,all26,ospa30,2,quantile,B6ByNegPMKs
10,-0.25651038918306873,usable,0,1.3375250470857196,2,78,78,16,all26,ospa30,2,quantile,B6ByNegPMKs
11,-0.20353206064216622,usable,0,1.3375250470857196,2,79,79,16,all26,ospa30,2,quantile,B6ByNegPMKs
12,0.18330442510682776,usable,0,1.3375250470857196,2,74,74,16,all26,ospa30,2,quantile,B6ByNegPMKs
13,-0.26510244225939306,usable,0,-1.3375250470857196,1,75,75,17,all26,ospa30,2,quantile,B6ByNegPMKs
14,-0.6970097371067486,usable,0,-1.3375250470857196,1,69,69,12,all26,ospa30,2,quantile,B6ByNegPMKs
15,-1.3914765123926416,usable,0,-1.3375250470857196,1,78,78,18,all26,ospa30,2,quantile,B6ByNegPMKs
17,-1.5953332641180036,usable,0,-1.3375250470857196,1,78,78,18,all26,ospa30,2,quantile,B6ByNegPMKs
18,-2.0524880526475,usable,0,-1.3375250470857196,1,70,70,12,all26,ospa30,2,quantile,B6ByNegPMKs
19,7.979354562480526,usable,0,1.3375250470857196,2,42,42,12,all26,ospa30,2,quantile,B6ByNegPMKs
2,-3.371419438886731,usable,0,-1.3375250470857196,1,72,72,15,all26,ospa30,2,quantile,B6ByNegPMKs
21,-0.9780572342467664,usable,0,-1.3375250470857196,1,42,42,12,all26,ospa30,2,quantile,B6ByNegPMKs
26,5.118705273679561,usable,0,1.3375250470857196,2,21,21,11,all26,ospa30,2,quantile,B6ByNegPMKs
27,-2.241313975691585,usable,0,-1.3375250470857196,1,69,69,12,all26,ospa30,2,quantile,B6ByNegPMKs
28,-1.4779978127587434,usable,0,-1.3375250470857196,1,75,75,16,all26,ospa30,2,quantile,B6ByNegPMKs
29,0.4793291375405805,usable,0,1.3375250470857196,2,75,75,16,all26,ospa30,2,quantile,B6ByNegPMKs
30,0.1564315081536592,usable,0,1.3375250470857196,2,79,79,16,all26,ospa30,2,quantile,B6ByNegPMKs
31,0.031116175556912054,usable,0,1.3375250470857196,2,85,85,18,all26,ospa30,2,quantile,B6ByNegPMKs
32,-0.18546203206536804,usable,0,1.3375250470857196,2,82,82,17,all26,ospa30,2,quantile,B6ByNegPMKs
33,-1.204010267379537,usable,0,-1.3375250470857196,1,82,82,17,all26,ospa30,2,quantile,B6ByNegPMKs
34,1.5798537126595162,usable,0,1.3375250470857196,2,95,95,18,all26,ospa30,2,quantile,B6ByNegPMKs
35,0.4813020448342041,usable,0,1.3375250470857196,2,73,73,17,all26,ospa30,2,quantile,B6ByNegPMKs
36,-0.8142668745822654,usable,0,-1.3375250470857196,1,80,80,18,all26,ospa30,2,quantile,B6ByNegPMKs
37,2.1689957529579154,usable,0,1.3375250470857196,2,78,78,17,all26,ospa30,2,quantile,B6ByNegPMKs
6,-0.46759003804838134,usable,0,-1.3375250470857196,1,79,79,17,all26,ospa30,2,quantile,B6ByNegPMKs
8,-0.8317599619960585,usable,0,-1.3375250470857196,1,75,75,17,all26,ospa30,2,quantile,B6ByNegPMKs
1,-0.14506249896474527,usable,0,-0.3793170091065171,2,80,80,17,all26,ospa30,3,quantile,B6ByNegPMKs
10,-0.25651038918306873,usable,0,-0.3793170091065171,2,78,78,16,all26,ospa30,3,quantile,B6ByNegPMKs
11,-0.20353206064216622,usable,0,-0.3793170091065171,2,79,79,16,all26,ospa30,3,quantile,B6ByNegPMKs
12,0.18330442510682776,usable,0,2.0198213992188556,3,74,74,16,all26,ospa30,3,quantile,B6ByNegPMKs
13,-0.26510244225939306,usable,0,-0.3793170091065171,2,75,75,17,all26,ospa30,3,quantile,B6ByNegPMKs
14,-0.6970097371067486,usable,0,-0.3793170091065171,2,69,69,12,all26,ospa30,3,quantile,B6ByNegPMKs
15,-1.3914765123926416,usable,0,-1.6826507244575073,1,78,78,18,all26,ospa30,3,quantile,B6ByNegPMKs
17,-1.5953332641180036,usable,0,-1.6826507244575073,1,78,78,18,all26,ospa30,3,quantile,B6ByNegPMKs
18,-2.0524880526475,usable,0,-1.6826507244575073,1,70,70,12,all26,ospa30,3,quantile,B6ByNegPMKs
19,7.979354562480526,usable,0,2.0198213992188556,3,42,42,12,all26,ospa30,3,quantile,B6ByNegPMKs
2,-3.371419438886731,usable,0,-1.6826507244575073,1,72,72,15,all26,ospa30,3,quantile,B6ByNegPMKs
21,-0.9780572342467664,usable,0,-1.6826507244575073,1,42,42,12,all26,ospa30,3,quantile,B6ByNegPMKs
26,5.118705273679561,usable,0,2.0198213992188556,3,21,21,11,all26,ospa30,3,quantile,B6ByNegPMKs
27,-2.241313975691585,usable,0,-1.6826507244575073,1,69,69,12,all26,ospa30,3,quantile,B6ByNegPMKs
28,-1.4779978127587434,usable,0,-1.6826507244575073,1,75,75,16,all26,ospa30,3,quantile,B6ByNegPMKs
29,0.4793291375405805,usable,0,2.0198213992188556,3,75,75,16,all26,ospa30,3,quantile,B6ByNegPMKs
30,0.1564315081536592,usable,0,2.0198213992188556,3,79,79,16,all26,ospa30,3,quantile,B6ByNegPMKs
31,0.031116175556912054,usable,0,2.0198213992188556,3,85,85,18,all26,ospa30,3,quantile,B6ByNegPMKs
32,-0.18546203206536804,usable,0,-0.3793170091065171,2,82,82,17,all26,ospa30,3,quantile,B6ByNegPMKs
