code,image_id,condition,N,cut,view_a,view_b,count_a,count_b,different_membership_pairs,different_threshold_pairs
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,3.0,bound_fixed,bound_cyclic,12,12,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,3.0,split_cyclic,split_free,12,12,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,3.0,bound_cyclic,bound_free,12,12,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,3.0,split_fixed,top_bottom_partition_intersection,12,13,1,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,split_fixed,bound_fixed,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,split_fixed,split_cyclic,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,bound_fixed,bound_cyclic,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,split_cyclic,split_free,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,bound_cyclic,bound_free,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,6.0,split_fixed,top_bottom_partition_intersection,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,split_fixed,bound_fixed,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,split_fixed,split_cyclic,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,bound_fixed,bound_cyclic,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,split_cyclic,split_free,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,bound_cyclic,bound_free,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,9.0,split_fixed,top_bottom_partition_intersection,8,8,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,split_fixed,bound_fixed,6,6,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,split_fixed,split_cyclic,6,6,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,bound_fixed,bound_cyclic,6,6,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,split_cyclic,split_free,6,6,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,bound_cyclic,bound_free,6,6,0,0
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,24,12.0,split_fixed,top_bottom_partition_intersection,6,6,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,3.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,6.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,9.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,5,12.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,split_fixed,bound_fixed,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,split_fixed,split_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,bound_fixed,bound_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,split_cyclic,split_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,bound_cyclic,bound_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,3.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,split_fixed,bound_fixed,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,split_fixed,split_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,bound_fixed,bound_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,split_cyclic,split_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,bound_cyclic,bound_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,6.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,split_fixed,bound_fixed,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,split_fixed,split_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,bound_fixed,bound_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,split_cyclic,split_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,bound_cyclic,bound_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,9.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,split_fixed,bound_fixed,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,split_fixed,split_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,bound_fixed,bound_cyclic,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,split_cyclic,split_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,bound_cyclic,bound_free,5,5,0,0
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,6,12.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,3.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,6.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,9.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,6,12.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,split_fixed,bound_fixed,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,split_fixed,split_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,bound_fixed,bound_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,split_cyclic,split_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,bound_cyclic,bound_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,split_fixed,bound_fixed,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,split_fixed,split_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,bound_fixed,bound_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,split_cyclic,split_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,bound_cyclic,bound_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,split_fixed,bound_fixed,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,split_fixed,split_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,bound_fixed,bound_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,split_cyclic,split_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,bound_cyclic,bound_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,split_fixed,bound_fixed,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,split_fixed,split_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,bound_fixed,bound_cyclic,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,split_cyclic,split_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,bound_cyclic,bound_free,1,1,0,0
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,4,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,3.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,6.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,split_cyclic,split_free,4,3,1,1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,bound_cyclic,bound_free,4,3,1,1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,9.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,split_cyclic,split_free,4,3,1,1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,bound_cyclic,bound_free,4,3,1,1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,4,12.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,3.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,6.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,9.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,split_cyclic,split_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,bound_cyclic,bound_free,3,3,0,0
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,4,12.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,split_fixed,bound_fixed,4,4,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,split_fixed,split_cyclic,4,4,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,bound_fixed,bound_cyclic,4,4,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,split_cyclic,split_free,4,4,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,bound_cyclic,bound_free,4,4,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,3.0,split_fixed,top_bottom_partition_intersection,4,5,1,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,6.0,split_fixed,bound_fixed,3,3,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,6.0,split_fixed,split_cyclic,3,3,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,6.0,bound_fixed,bound_cyclic,3,3,0,0
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,5,6.0,split_cyclic,split_free,3,3,0,0
