worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,stage,raw_condition,metric,cohort,evaluation
8,-0.11250122582193837,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,all_usable,within_stage_LOBO
1,-0.00420045613056342,usable,0,0.0,not_classified,7,7,5,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
10,0.06521174208441448,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
11,-0.04944009523449758,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
12,-0.08077155834133319,usable,0,0.0,not_classified,2,2,1,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
13,0.0570892861340308,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
14,-0.16347959901354722,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
15,-0.02952618253347187,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
17,0.04684582207812325,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
18,0.022931232809753885,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
2,0.043203670090434756,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
27,0.046594093534946486,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
28,-0.10339327143060463,usable,0,0.0,not_classified,5,5,5,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
29,0.0701872619359216,usable,0,0.0,not_classified,5,5,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
30,0.02815717015131693,usable,0,0.0,not_classified,5,5,5,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
31,0.0586316344008698,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
32,-0.10149968219980443,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
33,-0.01220435854612993,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
34,0.24707636639849143,usable,0,0.0,not_classified,5,5,5,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
35,0.030795526115484858,usable,0,0.0,not_classified,3,3,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
36,-0.04038678349915628,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
37,0.08824153042642544,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
6,-0.10718230763427032,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
8,-0.11288104159683478,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,fallback_only,within_stage_LOBO
12,0.0,usable,0,0.0,not_classified,1,1,1,C1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
27,0.0,usable,0,0.0,not_classified,1,1,1,C1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
34,0.0,usable,0,0.0,not_classified,1,1,1,C1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
37,0.0,usable,0,0.0,not_classified,1,1,1,C1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
1,0.002220700106686796,usable,0,0.0,not_classified,7,7,5,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
10,0.06310398127940292,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
11,-0.038038976388558916,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
12,-0.027199682405619204,usable,0,0.0,not_classified,3,3,2,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
13,0.0436872086005033,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
15,-0.027888131255383,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
17,0.023111848621133125,usable,0,0.0,not_classified,4,4,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
2,0.03595644947698191,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
28,-0.11406760925280116,usable,0,0.0,not_classified,5,5,5,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
29,0.04420769942522602,usable,0,0.0,not_classified,5,5,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
30,0.029659876842346874,usable,0,0.0,not_classified,5,5,5,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
31,0.06793951894978492,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
32,-0.10664872304109421,usable,0,0.0,not_classified,5,5,4,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
33,-0.013685637462682624,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
34,0.19060798096922657,usable,0,0.0,not_classified,6,6,5,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
35,0.01976767705560375,usable,0,0.0,not_classified,3,3,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
36,-0.02895744140933316,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
37,0.0590564632785521,usable,0,0.0,not_classified,3,3,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
6,-0.11584402282382462,usable,0,0.0,not_classified,4,4,3,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
8,-0.10698918056615137,usable,0,0.0,not_classified,2,2,2,C1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
1,2.6691998306842715,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa30,all_usable,within_stage_LOBO
10,2.1410803000454934,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,all_usable,within_stage_LOBO
11,-1.9274245560951664,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,all_usable,within_stage_LOBO
12,0.9896284328422444,usable,0,0.0,not_classified,3,3,2,C1,semi,ospa30,all_usable,within_stage_LOBO
13,0.6864179268030867,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,all_usable,within_stage_LOBO
14,-5.32380822694315,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,all_usable,within_stage_LOBO
15,-1.479997676098119,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,all_usable,within_stage_LOBO
17,0.43833648311714024,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,all_usable,within_stage_LOBO
18,-1.1186950347622684,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,all_usable,within_stage_LOBO
2,1.4252363603772449,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,all_usable,within_stage_LOBO
27,3.593989687548656,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,all_usable,within_stage_LOBO
28,-7.360914650357476,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,all_usable,within_stage_LOBO
29,5.90887197243577,usable,0,0.0,not_classified,5,5,3,C1,semi,ospa30,all_usable,within_stage_LOBO
30,1.7149738392173954,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,all_usable,within_stage_LOBO
31,3.808195682293756,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,all_usable,within_stage_LOBO
32,-2.9648234970000074,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,all_usable,within_stage_LOBO
33,-1.586049379084916,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,all_usable,within_stage_LOBO
34,4.193994604155808,usable,0,0.0,not_classified,6,6,5,C1,semi,ospa30,all_usable,within_stage_LOBO
35,1.360984477248947,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa30,all_usable,within_stage_LOBO
36,-1.8983460153492417,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,all_usable,within_stage_LOBO
37,3.8855960321427108,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa30,all_usable,within_stage_LOBO
6,-4.2595473826308154,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,all_usable,within_stage_LOBO
8,-4.8968992105913625,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,all_usable,within_stage_LOBO
1,2.4902429355421307,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa30,fallback_only,within_stage_LOBO
10,1.8452620454337565,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
11,-1.7698828582451844,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
12,-3.0155510405383987,usable,0,0.0,not_classified,2,2,1,C1,semi,ospa30,fallback_only,within_stage_LOBO
13,0.594216530566053,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
14,-4.985329330031727,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
15,-1.6279702891639003,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,fallback_only,within_stage_LOBO
17,1.0097217019239966,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
18,-0.7512453298567758,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
2,1.3837977551226388,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
27,1.939707938560997,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
28,-7.218819208166351,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,fallback_only,within_stage_LOBO
29,5.849481921903634,usable,0,0.0,not_classified,5,5,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
30,1.5293550932713413,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,fallback_only,within_stage_LOBO
31,3.8240496217238955,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
32,-3.080797018684626,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,fallback_only,within_stage_LOBO
33,-0.9940471611606144,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
34,7.243723318867361,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,fallback_only,within_stage_LOBO
35,1.7599902622901207,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
36,-1.5747686021972298,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
37,4.194495000715629,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,fallback_only,within_stage_LOBO
6,-3.4802911821899896,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,fallback_only,within_stage_LOBO
8,-5.165342105686758,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,fallback_only,within_stage_LOBO
12,4.905244006504836,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa30,reviewed_reference_only,within_stage_LOBO
27,5.984529133174322,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa30,reviewed_reference_only,within_stage_LOBO
34,-10.925597033914377,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa30,reviewed_reference_only,within_stage_LOBO
37,0.035823894235217896,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa30,reviewed_reference_only,within_stage_LOBO
1,2.5123749340139163,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
10,1.7637870020373532,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
11,-1.13225094071178,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
12,2.2317001779541368,usable,0,0.0,not_classified,3,3,2,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
13,-0.5277426801664118,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
15,-1.1094175749974626,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
17,-0.7827686699813976,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
2,0.6563763976240055,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
28,-8.547477643606511,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
29,4.524868377870067,usable,0,0.0,not_classified,5,5,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
30,0.9855878722285646,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
31,4.5791149194849545,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
32,-3.7349497896377875,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
33,-1.1214516804613177,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
34,3.841170920151546,usable,0,0.0,not_classified,6,6,5,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
35,1.1461116342916668,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
36,-1.0916676357999109,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
37,4.178482692355379,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
6,-4.062664693748321,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
8,-4.3091836189006925,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa30,current20_sensitivity,within_stage_LOBO
1,3.4036521999254465,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa60,all_usable,within_stage_LOBO
10,4.252415791726494,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,all_usable,within_stage_LOBO
11,-3.032998537840683,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,all_usable,within_stage_LOBO
12,3.6041986953805973,usable,0,0.0,not_classified,3,3,2,C1,semi,ospa60,all_usable,within_stage_LOBO
13,1.7686615379174817,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,all_usable,within_stage_LOBO
14,-10.0684711541437,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,all_usable,within_stage_LOBO
15,-1.889829341160421,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa60,all_usable,within_stage_LOBO
17,1.4841819048674474,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,all_usable,within_stage_LOBO
18,-1.272881957664709,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,all_usable,within_stage_LOBO
2,2.773485106143067,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,all_usable,within_stage_LOBO
27,5.130966434981218,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,all_usable,within_stage_LOBO
28,-13.773231091908649,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,all_usable,within_stage_LOBO
29,8.646125420727804,usable,0,0.0,not_classified,5,5,3,C1,semi,ospa60,all_usable,within_stage_LOBO
30,1.4176952395549505,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,all_usable,within_stage_LOBO
31,6.002663626569862,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,all_usable,within_stage_LOBO
32,-6.367494543754829,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,all_usable,within_stage_LOBO
33,-2.0254177539814973,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,all_usable,within_stage_LOBO
34,8.574109284842695,usable,0,0.0,not_classified,6,6,5,C1,semi,ospa60,all_usable,within_stage_LOBO
35,2.0753523549288126,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa60,all_usable,within_stage_LOBO
36,-2.8730289588301927,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,all_usable,within_stage_LOBO
37,7.5909284719084775,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa60,all_usable,within_stage_LOBO
6,-7.466428099878806,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,all_usable,within_stage_LOBO
8,-7.954654630310865,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa60,all_usable,within_stage_LOBO
1,3.185714609897543,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa60,fallback_only,within_stage_LOBO
10,3.8546686137499395,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
11,-2.8629382793252356,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
12,-5.233153522110291,usable,0,0.0,not_classified,2,2,1,C1,semi,ospa60,fallback_only,within_stage_LOBO
13,1.8287817814815541,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
14,-9.468573403016768,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
15,-2.3485395591376603,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa60,fallback_only,within_stage_LOBO
17,2.6672173785197986,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
18,-0.5759019681884567,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
2,2.8735149140954674,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
27,3.1489452146172323,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
28,-13.308480877947986,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,fallback_only,within_stage_LOBO
29,8.754322843771908,usable,0,0.0,not_classified,5,5,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
30,1.307570678375712,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,fallback_only,within_stage_LOBO
31,5.952313391885332,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
32,-6.391488180666646,usable,0,0.0,not_classified,5,5,4,C1,semi,ospa60,fallback_only,within_stage_LOBO
33,-0.9335184885186227,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
34,14.49554483761527,usable,0,0.0,not_classified,5,5,5,C1,semi,ospa60,fallback_only,within_stage_LOBO
35,2.9044897664738394,usable,0,0.0,not_classified,3,3,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
36,-2.3102365099303324,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
37,6.9097462267101175,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa60,fallback_only,within_stage_LOBO
6,-5.991621157587049,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,fallback_only,within_stage_LOBO
8,-8.458378310764669,usable,0,0.0,not_classified,2,2,2,C1,semi,ospa60,fallback_only,within_stage_LOBO
12,12.690958292219122,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa60,reviewed_reference_only,within_stage_LOBO
27,5.770243418888611,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa60,reviewed_reference_only,within_stage_LOBO
34,-21.13988274820009,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa60,reviewed_reference_only,within_stage_LOBO
37,2.6786810370923595,usable,0,0.0,not_classified,1,1,1,C1,semi,ospa60,reviewed_reference_only,within_stage_LOBO
1,3.321953347254201,usable,0,0.0,not_classified,7,7,5,C1,semi,ospa60,current20_sensitivity,within_stage_LOBO
10,3.866403841333258,usable,0,0.0,not_classified,4,4,3,C1,semi,ospa60,current20_sensitivity,within_stage_LOBO
11,-1.766612236630915,usable,0,0.0,not_classified,4,4,4,C1,semi,ospa60,current20_sensitivity,within_stage_LOBO
