variant,cohort,panel,model,repeat,workers,half_support,left_status,right_status,status,ari
scope_all_historical,all26,common,TSB,27,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,QTSB,27,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,Q_median2,27,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,native,Q,27,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,T,27,24,half_diagnostic,usable,usable,usable,0.543238415467059
scope_all_historical,all26,native,S,27,26,half_diagnostic,usable,usable,usable,-0.08656008753267294
scope_all_historical,all26,native,B,27,26,half_diagnostic,usable,usable,usable,1.0
scope_all_historical,all26,native,QT,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QS,27,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QB,27,25,half_diagnostic,singleton_rejected,usable,unavailable,
scope_all_historical,all26,native,TS,27,24,half_diagnostic,usable,usable,usable,0.5439093484419263
scope_all_historical,all26,native,TB,27,24,half_diagnostic,usable,usable,usable,0.14920733602735473
scope_all_historical,all26,native,SB,27,26,half_diagnostic,usable,usable,usable,-0.0907783282723348
scope_all_historical,all26,native,QTS,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QTB,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QSB,27,25,half_diagnostic,singleton_rejected,usable,unavailable,
scope_all_historical,all26,native,TSB,27,24,half_diagnostic,usable,usable,usable,0.42016806722689076
scope_all_historical,all26,native,QTSB,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,Q_median2,27,25,half_diagnostic,usable,usable,usable,0.43910256410256404
scope_all_historical,all26,common,Q,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,T,27,24,half_diagnostic,usable,usable,usable,0.543238415467059
scope_all_historical,all26,common,S,27,24,half_diagnostic,usable,usable,usable,-0.06716747680070712
scope_all_historical,all26,common,B,27,24,half_diagnostic,usable,usable,usable,-0.07871433256805513
scope_all_historical,all26,common,QT,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,QS,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,QB,27,24,half_diagnostic,singleton_rejected,usable,unavailable,
scope_all_historical,all26,common,TS,27,24,half_diagnostic,usable,usable,usable,0.5439093484419263
scope_all_historical,all26,common,TB,27,24,half_diagnostic,usable,usable,usable,0.14920733602735473
scope_all_historical,all26,common,SB,27,24,half_diagnostic,usable,usable,usable,-0.07871433256805513
scope_all_historical,all26,common,QTS,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,QTB,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,QSB,27,24,half_diagnostic,singleton_rejected,usable,unavailable,
scope_all_historical,all26,common,TSB,27,24,half_diagnostic,usable,usable,usable,0.42016806722689076
scope_all_historical,all26,common,QTSB,27,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,common,Q_median2,27,24,half_diagnostic,usable,usable,usable,0.41919191919191917
scope_all_historical,all26,native,Q,28,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,T,28,22,full_requirement,usable,usable,usable,1.0
scope_all_historical,all26,native,S,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,B,28,26,full_requirement,usable,usable,usable,0.6260069044879172
scope_all_historical,all26,native,QT,28,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QS,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,native,QB,28,25,full_requirement,singleton_rejected,usable,unavailable,
scope_all_historical,all26,native,TS,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,TB,28,22,full_requirement,usable,usable,usable,0.8178438661710037
scope_all_historical,all26,native,SB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,QTS,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,native,QTB,28,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QSB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,TSB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,QTSB,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,native,Q_median2,28,25,full_requirement,usable,usable,usable,0.23878205128205124
scope_all_historical,all26,common,Q,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,T,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,S,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,B,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QT,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QS,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QB,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,TS,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,TB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,SB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QTS,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QTB,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QSB,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,TSB,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QTSB,28,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,Q_median2,28,0,full_requirement,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,Q,28,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,T,28,24,half_diagnostic,usable,usable,usable,0.3146889702038682
scope_all_historical,all26,native,S,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,B,28,26,half_diagnostic,usable,usable,usable,0.6260069044879172
scope_all_historical,all26,native,QT,28,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QS,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,native,QB,28,25,half_diagnostic,singleton_rejected,usable,unavailable,
scope_all_historical,all26,native,TS,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,TB,28,24,half_diagnostic,usable,usable,usable,0.14920733602735473
scope_all_historical,all26,native,SB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,QTS,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,QTB,28,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QSB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,TSB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,QTSB,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,native,Q_median2,28,25,half_diagnostic,usable,usable,usable,0.23878205128205124
scope_all_historical,all26,common,Q,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,T,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,S,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,B,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QT,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QS,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,TS,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,TB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,SB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QTS,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QTB,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,QSB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,TSB,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,common,QTSB,28,0,half_diagnostic,insufficient_workers,singleton_rejected,unavailable,
scope_all_historical,all26,common,Q_median2,28,0,half_diagnostic,insufficient_workers,usable,unavailable,
scope_all_historical,all26,native,Q,29,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,T,29,23,full_requirement,usable,usable,usable,0.6675843083275981
scope_all_historical,all26,native,S,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,native,B,29,26,full_requirement,usable,usable,usable,0.6843383245649535
scope_all_historical,all26,native,QT,29,23,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QS,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,native,QB,29,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,TS,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,native,TB,29,23,full_requirement,usable,usable,usable,0.12201772324471709
scope_all_historical,all26,native,SB,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,native,QTS,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,native,QTB,29,23,full_requirement,singleton_rejected,singleton_rejected,unavailable,
scope_all_historical,all26,native,QSB,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,native,TSB,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,native,QTSB,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,native,Q_median2,29,25,full_requirement,usable,usable,usable,0.43910256410256404
scope_all_historical,all26,common,Q,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,T,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,S,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,B,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,QT,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,QS,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,QB,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,TS,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,TB,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,SB,29,0,full_requirement,usable,insufficient_workers,unavailable,
scope_all_historical,all26,common,QTS,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
scope_all_historical,all26,common,QTB,29,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
