image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0251321454357,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D10_distribution,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D20_distribution,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,G10_geometry,0.525,0,0.475,0,3,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,P_pattern,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D10_distribution,1,0,0,0,2,0,0.032968329529,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D20_distribution,1,0,0,0,2,0,0.032968329529,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,G10_geometry,1,0,0,0,2,0,0.032968329529,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,P_pattern,1,0,0,0,2,0,0.032968329529,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0210387727234,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0210387727234,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.0210387727234,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0210387727234,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W027;W028;W029;W030;W033;W034,6,24,,D10_distribution,1,0,0,0,2,0,0.0232809508263,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W027;W028;W029;W030;W033;W034,6,24,,D20_distribution,1,0,0,0,2,0,0.0232809508263,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W027;W028;W029;W030;W033;W034,6,24,,G10_geometry,1,0,0,0,2,0,0.0232809508263,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W027;W028;W029;W030;W033;W034,6,24,,P_pattern,1,0,0,0,2,0,0.0232809508263,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0217976270825,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.857142857143,D10_distribution,0,0,0,1,,0.307189542484,0.0707192158713,2,0.277777777778
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.857142857143,D20_distribution,0,0,0,1,,0.307189542484,0.0707192158713,2,0.277777777778
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.857142857143,G10_geometry,0,0,0,1,,0.307189542484,0.0707192158713,2,0.277777777778
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.857142857143,P_pattern,0,0,0,1,,0.307189542484,0.0707192158713,2,0.277777777778
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,D10_distribution,0,0,0,1,,0,0.0102349006249,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,D20_distribution,0,0,0,1,,0,0.0102349006249,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.0102349006249,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,P_pattern,0,0,0,1,,0,0.0102349006249,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,D10_distribution,0,0,0,1,,0.666666666667,0.0102349006249,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,D20_distribution,0,0,0,1,,0.666666666667,0.0102349006249,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,G10_geometry,0,0,0,1,,0.666666666667,0.0102349006249,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,P_pattern,0,0,0,1,,0.666666666667,0.0102349006249,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,D10_distribution,0,0,0,1,,0,0.14034854443,1,0.375
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,D20_distribution,0,0,0,1,,0,0.14034854443,1,0.375
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,G10_geometry,0,0,0,1,,0,0.14034854443,1,0.375
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,P_pattern,0,0,0,1,,0,0.14034854443,1,0.375
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,D10_distribution,1,0,0,0,2,0,0.0495689986325,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,D20_distribution,1,0,0,0,2,0,0.0495689986325,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,G10_geometry,0.6,0,0.4,0,3,0,0.0495689986325,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,P_pattern,1,0,0,0,2,0,0.0495689986325,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,D10_distribution,1,0,0,0,2,0,0.050556878299,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,D20_distribution,1,0,0,0,2,0,0.050556878299,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,G10_geometry,0.65,0,0.35,0,2,0,0.050556878299,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,P_pattern,1,0,0,0,2,0,0.050556878299,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,24,0.75,D10_distribution,0,0,0,1,,0,0.0468908629442,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,24,0.75,D20_distribution,0,0,0,1,,0,0.0468908629442,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,24,0.75,G10_geometry,0,0,0,1,,0,0.0468908629442,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,24,0.75,P_pattern,0,0,0,1,,0,0.0468908629442,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017;W018;W021;W027,6,24,,D10_distribution,1,0,0,0,2,0,0.0128766636541,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017;W018;W021;W027,6,24,,D20_distribution,1,0,0,0,2,0,0.0128766636541,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017;W018;W021;W027,6,24,,G10_geometry,1,0,0,0,2,0,0.0128766636541,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017;W018;W021;W027,6,24,,P_pattern,1,0,0,0,2,0,0.0128766636541,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W014;W029;W034;W035;W037,6,24,,D10_distribution,0,0,0,1,,0,0.145074301672,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W014;W029;W034;W035;W037,6,24,,D20_distribution,0,0,0,1,,0,0.145074301672,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W014;W029;W034;W035;W037,6,24,,G10_geometry,0,0,0,1,,0,0.145074301672,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W014;W029;W034;W035;W037,6,24,,P_pattern,0,0,0,1,,0,0.145074301672,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,D10_distribution,1,0,0,0,2,0,0.0629129976956,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,D20_distribution,1,0,0,0,2,0,0.0629129976956,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,G10_geometry,0.55,0,0.45,0,2,0,0.0629129976956,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,P_pattern,1,0,0,0,2,0,0.0629129976956,1,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D10_distribution,0,0,0,1,,0.333333333333,0.130824988511,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D20_distribution,0,0,0,1,,0.333333333333,0.130824988511,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,G10_geometry,0,0,0,1,,0.333333333333,0.130824988511,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,P_pattern,0,0,0,1,,0.333333333333,0.130824988511,1,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,6,24,,D10_distribution,0,0,0,1,,0,0.183151410069,1,0.666666666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,6,24,,D20_distribution,0,0,0,1,,0,0.183151410069,1,0.666666666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,6,24,,G10_geometry,0,0,0,1,,0,0.183151410069,1,0.666666666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,6,24,,P_pattern,0,0,0,1,,0,0.183151410069,1,0.666666666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D10_distribution,0,0,0,1,,0.6,0.0385997827483,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D20_distribution,0,0,0,1,,0.6,0.0385997827483,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,G10_geometry,0,0,0,1,,0.6,0.0385997827483,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,P_pattern,0,0,0,1,,0.6,0.0385997827483,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D10_distribution,0,0,0,1,,0.333333333333,0.0693515192364,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D20_distribution,0,0,0,1,,0.333333333333,0.0693515192364,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,G10_geometry,0,0,0,1,,0.333333333333,0.0693515192364,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,P_pattern,0,0,0,1,,0.333333333333,0.0693515192364,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D10_distribution,0,0,0,1,,0.333333333333,0.0264390447379,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D20_distribution,0,0,0,1,,0.333333333333,0.0264390447379,1,0.333333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,G10_geometry,0,0,0,1,,0.333333333333,0.0264390447379,1,0.333333333333
