image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass,full_stable_fraction,full_undetermined_fraction,current_changes
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,工作与学习,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W030,4,5,0.888888888889,G10_geometry,0,0,1,0,,0,0.184232550607,2,0,0,0,1
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,工作与学习,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006;W010;W030,3,5,0.857142857143,G10_geometry,0,0,0,1,,0,0.204350560602,1,0.333333333333,0,0,1
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,工作与学习,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W010;W017;W030,3,5,0.875,G10_geometry,0,0,0,1,,0,0.204350560602,1,0.333333333333,0,0,1
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,工作与学习,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W010;W030,2,5,0.8,G10_geometry,0,0,0,1,,0,0.232665437117,0,1,0,0,1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,19,0.818181818182,G10_geometry,0,0,0,1,,0.117647058824,0.112449468323,3,0.294117647059,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,7,19,1,G10_geometry,0,0,0,1,,0.285714285714,0.121431951521,1,0.571428571429,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,W006;W011,2,19,1,G10_geometry,0,0,0,1,,0,0.0981565564065,1,0,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,19,0.875,G10_geometry,0,0,0,1,,0.333333333333,0.13934254541,1,0.666666666667,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,19,0.888888888889,G10_geometry,0,0,0,1,,0.25,0.0986338261284,2,0.375,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,6,19,0.8375,G10_geometry,0,0,0,1,,0.333333333333,0.117612882857,1,0.5,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_QTB,training_local_recovery,W006;W011;W021,W006;W011,2,19,1,G10_geometry,0,0,0,1,,0,0.0981565564065,1,0,0,1,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,19,1,G10_geometry,0,0,0,1,,0.666666666667,0.109607229009,0,1,0,1,0
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W036;W037,2,2,0.818181818182,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W010;W028;W030;W037,3,3,0.818181818182,G10_geometry,0,0,0,1,,0.666666666667,0.0243538101763,1,0.333333333333,0,1,0
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,复合／待定,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W010;W030,2,3,1,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W010;W030,2,3,0.875,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W010;W030,2,3,0.8375,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W012,2,2,0.818181818182,G10_geometry,0,0,0,1,,0,0.0676319616488,1,0,0,1,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,20,0.818181818182,G10_geometry,0.625,0,0.375,0,14,0,0.0388564886467,1,0.0588235294118,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,8,20,1,G10_geometry,1,0,0,0,2.5,0,0.0434849220647,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_B,training_local_recovery,W006;W011;W021,W006;W011,2,20,1,G10_geometry,0,0,0,1,,0,0.0365807100961,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,20,0.875,G10_geometry,0.65,0,0.35,0,2,0,0.0497317338372,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,20,0.888888888889,G10_geometry,0.9,0,0.1,0,4,0,0.0382205439493,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,20,0.8375,G10_geometry,0.825,0,0.175,0,3,0,0.0411251089166,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_QTB,training_local_recovery,W006;W011;W021,W006;W011,2,20,1,G10_geometry,0,0,0,1,,0,0.0365807100961,1,0,0.83,0,0.17
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,卧室,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,3,20,1,G10_geometry,0,0,0,1,,0,0.0567093216445,1,0,0.83,0,0.17
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W010,2,2,0.818181818182,G10_geometry,0,0,0,1,,0,0.0686243012273,1,0,0,1,0
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W010,2,2,1,G10_geometry,0,0,0,1,,0,0.0686243012273,1,0,0,1,0
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W010,2,2,0.875,G10_geometry,0,0,0,1,,0,0.0686243012273,1,0,0,1,0
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W010,2,2,0.8375,G10_geometry,0,0,0,1,,0,0.0686243012273,1,0,0,1,0
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W010;W032;W033,3,3,0.818181818182,G10_geometry,0,0,0,1,,0,0.0613472900077,1,0,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W034;W037,3,4,0.837719298246,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W034;W037,3,4,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W013;W029;W030;W032,4,4,0.837719298246,G10_geometry,0,0,0,1,,0.833333333333,0.00902094649736,1,0.5,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W013;W030,2,4,1,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,2,4,0.823076923077,G10_geometry,0,0,0,1,,0,0.00902094649736,1,0,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013;W030,2,4,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029;W030,2,4,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W013;W030,2,4,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W013;W030,2,4,0.8,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,复合／待定,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W030,W013;W030,2,4,0.757142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,3,5,0.837719298246,G10_geometry,0,0,0,1,,0,0.0459089275493,1,0,0,1,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,厨房与用餐,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W006;W010;W017,3,5,1,G10_geometry,0,0,0,1,,0,0.0580030907043,1,0,0,1,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,厨房与用餐,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W010;W017;W018,4,5,0.823076923077,G10_geometry,0,0,0,1,,0.5,0.0528665230594,1,0.25,0,1,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,厨房与用餐,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,5,0.857142857143,G10_geometry,0,0,0,1,,0,0,1,0,0,1,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,厨房与用餐,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W010;W017,2,5,0.857142857143,G10_geometry,0,0,0,1,,0,0.0580030907043,1,0,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.837719298246,G10_geometry,0,0,0,1,,0.607843137255,0.21280129394,4,0.166666666667,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,G10_geometry,0,0,0,1,,0.833333333333,0.0269560370375,3,0.222222222222,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.823076923077,G10_geometry,0,0,0,1,,0.602564102564,0.0264356823199,2,0.384615384615,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,G10_geometry,0,0,0,1,,0.857142857143,0.0269560370375,3,0.142857142857,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,G10_geometry,0,0,0,1,,0.642857142857,0.214992994864,2,0.375,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,7,24,0.857142857143,G10_geometry,0,0,0,1,,0.857142857143,0.0269560370375,2,0.428571428571,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,G10_geometry,0,0,0,1,,0.9,0,1,0.6,0,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,通行与连接,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.757142857143,G10_geometry,0,0,0,1,,0.9,0,1,0.6,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.837719298246,G10_geometry,0,0,0,1,,0.307189542484,0.0817837123224,2,0.277777777778,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,G10_geometry,0,0,0,1,,0.222222222222,0.0877856045338,1,0.444444444444,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.823076923077,G10_geometry,0,0.625,0.375,0,10,0,0.0746913328715,2,0.0769230769231,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,G10_geometry,0,0,0,1,,0.285714285714,0.0851897894911,1,0.428571428571,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,G10_geometry,0,0,0,1,,0.607142857143,0.121617517981,2,0.5,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,7,24,0.857142857143,G10_geometry,0,0,0,1,,0.285714285714,0.113170420293,1,0.571428571429,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,G10_geometry,0,0,0,1,,0.4,0.11469845331,1,0.6,0,1,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.757142857143,G10_geometry,0,0,0,1,,0.4,0.11469845331,1,0.6,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W013;W014;W030;W031;W035,5,6,0.837719298246,G10_geometry,0,0,0,1,,0.8,0.0241978122244,2,0.2,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W013;W030,3,6,1,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W014;W018,3,6,0.823076923077,G10_geometry,0,0,0,1,,0.666666666667,0.00161267044421,1,0.333333333333,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W013;W030,3,6,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030;W031;W035,3,6,0.888888888889,G10_geometry,0,0,0,1,,0.666666666667,0.0467829540047,1,0.333333333333,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W013;W030,3,6,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W013;W030,3,6,0.8,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,卧室,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W030,W001;W013;W030,3,6,0.757142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W029;W034;W037,3,4,0.837719298246,G10_geometry,0,0,0,1,,0.666666666667,0.0339200933769,1,0.333333333333,0,1,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029;W034;W037,3,4,0.888888888889,G10_geometry,0,0,0,1,,0.666666666667,0.0339200933769,1,0.333333333333,0,1,0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,起居与休闲,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W012;W028;W029;W036,4,5,0.837719298246,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,起居与休闲,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,3,5,0.823076923077,G10_geometry,0,0,0,1,,0.666666666667,0.0807933801821,1,0.333333333333,0,1,0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W012;W029,2,5,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,23,0.837719298246,G10_geometry,0,0,0,1,,0.111111111111,0.0275589398697,1,0.111111111111,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,8,23,1,G10_geometry,1,0,0,0,3.5,0,0.0213609889042,1,0,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,23,0.823076923077,G10_geometry,0.825,0,0.175,0,7,0,0.0191085850743,1,0.0769230769231,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,23,0.857142857143,G10_geometry,0.45,0,0.55,0,4,0,0.0291303518294,1,0,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.888888888889,G10_geometry,0,0,0,1,,0.25,0.032384195242,1,0.125,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,7,23,0.857142857143,G10_geometry,0.8,0,0.2,0,3.5,0,0.0283146250203,1,0,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,23,0.8,G10_geometry,0.45,0,0.55,0,3,0,0.033756097859,1,0,0.75,0,0.25
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,23,0.757142857143,G10_geometry,0.45,0,0.55,0,3,0,0.033756097859,1,0,0.75,0,0.25
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W030;W031;W032;W033,5,5,0.837719298246,G10_geometry,0,0,1,0,4,0.6,0.0440070008921,2,0,0,0,1
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,2,5,0.823076923077,G10_geometry,0,0,0,1,,1,,0,1,0,0,1
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W030;W031,2,5,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1,0,0,1
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W030;W031,2,2,0.857142857143,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
