cohort,model,groups,role,support,attempts,available,both_at_least_2,jaccard_median,adjusted_jaccard_median
current20,Q,6,quality_low,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,Q,7,quality_high,diagnostic_3rows_2buildings,100,100,16,0.5,0.4736842105263158
current20,Q,7,quality_high,primary_6rows_3buildings,100,100,16,0.5,0.4736842105263158
current20,Q,7,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,Q,7,quality_low,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,Q,8,quality_high,diagnostic_3rows_2buildings,100,100,9,0.5,0.4736842105263158
current20,Q,8,quality_high,primary_6rows_3buildings,100,100,9,0.5,0.4736842105263158
current20,Q,8,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,Q,8,quality_low,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,Q,9,quality_high,diagnostic_3rows_2buildings,100,100,6,0.5,0.4736842105263158
current20,Q,9,quality_high,primary_6rows_3buildings,100,100,6,0.5,0.4736842105263158
current20,Q,9,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,Q,9,quality_low,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,Q,10,quality_high,diagnostic_3rows_2buildings,100,100,4,0.5,0.4736842105263158
current20,Q,10,quality_high,primary_6rows_3buildings,100,100,4,0.5,0.4736842105263158
current20,Q,10,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,Q,10,quality_low,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,QB,2,benefit_high,diagnostic_3rows_2buildings,100,100,94,0.6666666666666666,0.47198828066727394
current20,QB,2,benefit_high,primary_6rows_3buildings,100,90,82,0.5634920634920635,0.3402397555405081
current20,QB,2,benefit_low,diagnostic_3rows_2buildings,100,100,100,0.625,0.4612270126324804
current20,QB,2,benefit_low,primary_6rows_3buildings,100,90,87,0.5634920634920635,0.34331765942898784
current20,QB,2,edit_high,diagnostic_3rows_2buildings,100,100,98,0.6666666666666666,0.48938548649530655
current20,QB,2,edit_high,primary_6rows_3buildings,100,90,85,0.6396103896103896,0.42137977388082576
current20,QB,2,edit_low,diagnostic_3rows_2buildings,100,100,96,0.6666666666666666,0.47198828066727394
current20,QB,2,edit_low,primary_6rows_3buildings,100,90,84,0.5833333333333334,0.40402030351809215
current20,QB,2,quality_high,diagnostic_3rows_2buildings,100,100,100,0.6666666666666666,0.48938548649530655
current20,QB,2,quality_high,primary_6rows_3buildings,100,90,87,0.6396103896103896,0.42137977388082576
current20,QB,2,quality_low,diagnostic_3rows_2buildings,100,100,94,0.6666666666666666,0.47198828066727394
current20,QB,2,quality_low,primary_6rows_3buildings,100,90,82,0.5833333333333334,0.40402030351809215
current20,QB,3,benefit_high,diagnostic_3rows_2buildings,100,100,43,0.25,0.1579620281199144
current20,QB,3,benefit_high,primary_6rows_3buildings,100,90,37,0.2857142857142857,0.15951271549263613
current20,QB,3,benefit_low,diagnostic_3rows_2buildings,100,100,93,0.0,-0.10251450676982592
current20,QB,3,benefit_low,primary_6rows_3buildings,100,90,70,0.0,-0.10251450676982592
current20,QB,3,edit_high,diagnostic_3rows_2buildings,100,100,100,0.6666666666666666,0.5362477599400169
current20,QB,3,edit_high,primary_6rows_3buildings,100,90,87,0.6428571428571429,0.4979853828653705
current20,QB,3,edit_low,diagnostic_3rows_2buildings,100,100,92,0.18181818181818182,0.09487892020643114
current20,QB,3,edit_low,primary_6rows_3buildings,100,90,70,0.18181818181818182,0.09487892020643114
current20,QB,3,quality_high,diagnostic_3rows_2buildings,100,100,100,0.6666666666666666,0.5362477599400169
current20,QB,3,quality_high,primary_6rows_3buildings,100,90,87,0.6396103896103896,0.48331646259960803
current20,QB,3,quality_low,diagnostic_3rows_2buildings,100,100,32,0.15476190476190477,0.07894736842105263
current20,QB,3,quality_low,primary_6rows_3buildings,100,90,24,0.2,0.12280701754385966
current20,QB,4,benefit_high,diagnostic_3rows_2buildings,100,100,27,0.0,-0.05263157894736842
current20,QB,4,benefit_high,primary_6rows_3buildings,100,89,24,0.0,-0.05263157894736842
current20,QB,4,benefit_low,diagnostic_3rows_2buildings,100,100,63,0.45,0.4083118458971637
current20,QB,4,benefit_low,primary_6rows_3buildings,100,89,44,0.0,0.0
current20,QB,4,edit_high,diagnostic_3rows_2buildings,100,100,100,0.6666666666666666,0.5679118741912497
current20,QB,4,edit_high,primary_6rows_3buildings,100,89,87,0.6363636363636364,0.5362477599400169
current20,QB,4,edit_low,diagnostic_3rows_2buildings,100,100,66,0.5,0.4736842105263158
current20,QB,4,edit_low,primary_6rows_3buildings,100,89,47,0.5,0.4736842105263158
current20,QB,4,quality_high,diagnostic_3rows_2buildings,100,100,97,0.6666666666666666,0.5648663407208558
current20,QB,4,quality_high,primary_6rows_3buildings,100,89,81,0.5555555555555556,0.4255060202526261
current20,QB,4,quality_low,diagnostic_3rows_2buildings,100,100,5,1.0,1.0
current20,QB,4,quality_low,primary_6rows_3buildings,100,89,4,1.0,1.0
current20,QB,5,benefit_high,diagnostic_3rows_2buildings,100,100,35,0.0,-0.05263157894736842
current20,QB,5,benefit_high,primary_6rows_3buildings,100,88,27,0.0,-0.05263157894736842
current20,QB,5,benefit_low,diagnostic_3rows_2buildings,100,100,50,0.25,0.2105263157894737
current20,QB,5,benefit_low,primary_6rows_3buildings,100,88,39,0.0,0.0
current20,QB,5,edit_high,diagnostic_3rows_2buildings,100,100,100,0.35416666666666663,0.2678227360308285
current20,QB,5,edit_high,primary_6rows_3buildings,100,88,81,0.30952380952380953,0.2138202130961001
current20,QB,5,edit_low,diagnostic_3rows_2buildings,100,100,57,0.5,0.4736842105263158
current20,QB,5,edit_low,primary_6rows_3buildings,100,88,43,0.5,0.4736842105263158
current20,QB,5,quality_high,diagnostic_3rows_2buildings,100,100,81,0.25,0.1868758915834522
current20,QB,5,quality_high,primary_6rows_3buildings,100,88,67,0.25,0.17311411992263054
current20,QB,5,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,5,quality_low,primary_6rows_3buildings,100,88,0,1.0,1.0
current20,QB,6,benefit_high,diagnostic_3rows_2buildings,100,100,51,0.14285714285714285,0.031572985983293216
current20,QB,6,benefit_high,primary_6rows_3buildings,100,88,39,0.0,-0.05263157894736842
current20,QB,6,benefit_low,diagnostic_3rows_2buildings,100,100,40,0.0,-0.052631578947368425
current20,QB,6,benefit_low,primary_6rows_3buildings,100,88,33,0.0,0.0
current20,QB,6,edit_high,diagnostic_3rows_2buildings,100,100,93,0.18333333333333335,0.10576211927654135
current20,QB,6,edit_high,primary_6rows_3buildings,100,88,69,0.2,0.11198142944134322
current20,QB,6,edit_low,diagnostic_3rows_2buildings,100,100,53,0.5,0.4736842105263158
current20,QB,6,edit_low,primary_6rows_3buildings,100,88,40,0.5,0.4736842105263158
current20,QB,6,quality_high,diagnostic_3rows_2buildings,100,100,69,0.3333333333333333,0.2843691148775894
current20,QB,6,quality_high,primary_6rows_3buildings,100,88,56,0.3333333333333333,0.2658301872036061
current20,QB,6,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,6,quality_low,primary_6rows_3buildings,100,88,0,1.0,1.0
current20,QB,7,benefit_high,diagnostic_3rows_2buildings,100,100,57,0.16666666666666666,0.08305123673657488
current20,QB,7,benefit_high,primary_6rows_3buildings,100,86,43,0.16666666666666666,0.07738164284556999
current20,QB,7,benefit_low,diagnostic_3rows_2buildings,100,100,25,0.25,0.2105263157894737
current20,QB,7,benefit_low,primary_6rows_3buildings,100,86,20,0.0,0.0
current20,QB,7,edit_high,diagnostic_3rows_2buildings,100,100,82,0.16666666666666666,0.08741594620557155
current20,QB,7,edit_high,primary_6rows_3buildings,100,86,58,0.16666666666666666,0.1136522703535011
current20,QB,7,edit_low,diagnostic_3rows_2buildings,100,100,37,0.5,0.4736842105263158
current20,QB,7,edit_low,primary_6rows_3buildings,100,86,30,0.5,0.4736842105263158
current20,QB,7,quality_high,diagnostic_3rows_2buildings,100,100,42,0.3333333333333333,0.2982456140350877
current20,QB,7,quality_high,primary_6rows_3buildings,100,86,33,0.3333333333333333,0.2678227360308285
current20,QB,7,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,7,quality_low,primary_6rows_3buildings,100,86,0,1.0,1.0
current20,QB,8,benefit_high,diagnostic_3rows_2buildings,100,100,50,0.2,0.12743972445464985
current20,QB,8,benefit_high,primary_6rows_3buildings,100,85,37,0.2,0.12743972445464985
current20,QB,8,benefit_low,diagnostic_3rows_2buildings,100,100,19,0.5,0.4736842105263158
current20,QB,8,benefit_low,primary_6rows_3buildings,100,85,14,0.0,0.0
current20,QB,8,edit_high,diagnostic_3rows_2buildings,100,100,67,0.13392857142857142,0.008881282696605802
current20,QB,8,edit_high,primary_6rows_3buildings,100,85,42,0.16666666666666666,0.06734733948556842
current20,QB,8,edit_low,diagnostic_3rows_2buildings,100,100,17,0.5,0.4736842105263158
current20,QB,8,edit_low,primary_6rows_3buildings,100,85,13,0.5,0.4736842105263158
current20,QB,8,quality_high,diagnostic_3rows_2buildings,100,100,26,0.3666666666666667,0.32059254765154965
current20,QB,8,quality_high,primary_6rows_3buildings,100,85,17,0.3333333333333333,0.2982456140350877
current20,QB,8,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,8,quality_low,primary_6rows_3buildings,100,85,0,1.0,1.0
current20,QB,9,benefit_high,diagnostic_3rows_2buildings,100,100,40,0.2,0.15789473684210528
current20,QB,9,benefit_high,primary_6rows_3buildings,100,81,28,0.2,0.15789473684210528
current20,QB,9,benefit_low,diagnostic_3rows_2buildings,100,100,8,0.5,0.4736842105263158
current20,QB,9,benefit_low,primary_6rows_3buildings,100,81,6,0.5,0.4722222222222222
current20,QB,9,edit_high,diagnostic_3rows_2buildings,100,100,35,0.0,-0.052631578947368425
current20,QB,9,edit_high,primary_6rows_3buildings,100,81,22,0.0,-0.052631578947368425
current20,QB,9,edit_low,diagnostic_3rows_2buildings,100,100,1,0.5,0.4736842105263158
current20,QB,9,edit_low,primary_6rows_3buildings,100,81,1,0.5,0.4736842105263158
current20,QB,9,quality_high,diagnostic_3rows_2buildings,100,100,8,0.3333333333333333,0.2982456140350877
current20,QB,9,quality_high,primary_6rows_3buildings,100,81,5,0.3333333333333333,0.2982456140350877
current20,QB,9,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,9,quality_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,QB,10,benefit_high,diagnostic_3rows_2buildings,100,100,28,0.25,0.1868758915834522
current20,QB,10,benefit_high,primary_6rows_3buildings,100,81,22,0.25,0.1868758915834522
current20,QB,10,benefit_low,diagnostic_3rows_2buildings,100,100,6,0.5,0.4736842105263158
current20,QB,10,benefit_low,primary_6rows_3buildings,100,81,4,0.5,0.4736842105263158
current20,QB,10,edit_high,diagnostic_3rows_2buildings,100,100,14,0.225,0.17238531421277875
current20,QB,10,edit_high,primary_6rows_3buildings,100,81,8,0.2,0.15789473684210528
current20,QB,10,edit_low,diagnostic_3rows_2buildings,100,100,0,0.5,0.4736842105263158
current20,QB,10,edit_low,primary_6rows_3buildings,100,81,0,0.5,0.4736842105263158
current20,QB,10,quality_high,diagnostic_3rows_2buildings,100,100,2,0.3333333333333333,0.2982456140350877
current20,QB,10,quality_high,primary_6rows_3buildings,100,81,1,0.3333333333333333,0.2982456140350877
current20,QB,10,quality_low,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,QB,10,quality_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,QS,2,quality_high,diagnostic_3rows_2buildings,100,69,69,0.3125,0.07455012853470427
current20,QS,2,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,2,quality_low,diagnostic_3rows_2buildings,100,69,35,0.25,0.06432748538011696
current20,QS,2,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,2,scope_accept_high,diagnostic_3rows_2buildings,100,69,69,0.3157894736842105,0.049651074661986726
current20,QS,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,2,scope_accept_low,diagnostic_3rows_2buildings,100,69,35,0.14285714285714285,0.0481295070802309
current20,QS,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,2,scope_reject_high,diagnostic_3rows_2buildings,100,69,69,0.3125,0.07455012853470427
current20,QS,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,2,scope_reject_low,diagnostic_3rows_2buildings,100,69,35,0.25,0.06432748538011696
current20,QS,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,3,quality_high,diagnostic_3rows_2buildings,100,69,67,0.3333333333333333,0.18958592992660295
current20,QS,3,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,3,quality_low,diagnostic_3rows_2buildings,100,69,5,0.25,0.15789473684210528
current20,QS,3,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,3,scope_accept_high,diagnostic_3rows_2buildings,100,67,65,0.2222222222222222,0.06734733948556842
current20,QS,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,3,scope_accept_low,diagnostic_3rows_2buildings,100,69,5,0.2,0.12280701754385966
current20,QS,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,3,scope_reject_high,diagnostic_3rows_2buildings,100,69,67,0.3333333333333333,0.18958592992660295
current20,QS,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,3,scope_reject_low,diagnostic_3rows_2buildings,100,69,5,0.2,0.15789473684210528
current20,QS,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,4,quality_high,diagnostic_3rows_2buildings,100,69,59,0.2857142857142857,0.20372744305295332
current20,QS,4,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,4,quality_low,diagnostic_3rows_2buildings,100,69,1,1.0,1.0
current20,QS,4,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,4,scope_accept_high,diagnostic_3rows_2buildings,100,69,65,0.25,0.12743972445464985
current20,QS,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,4,scope_accept_low,diagnostic_3rows_2buildings,100,63,1,1.0,1.0
current20,QS,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,4,scope_reject_high,diagnostic_3rows_2buildings,100,69,57,0.42857142857142855,0.34293948126801155
current20,QS,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,4,scope_reject_low,diagnostic_3rows_2buildings,100,67,1,1.0,1.0
current20,QS,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,5,quality_high,diagnostic_3rows_2buildings,100,69,51,0.2,0.1161934295958911
current20,QS,5,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,5,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,5,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,5,scope_accept_high,diagnostic_3rows_2buildings,100,68,62,0.25,0.1868758915834522
current20,QS,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,5,scope_accept_low,diagnostic_3rows_2buildings,100,49,0,1.0,1.0
current20,QS,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,5,scope_reject_high,diagnostic_3rows_2buildings,100,68,35,0.5,0.4736842105263158
current20,QS,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,5,scope_reject_low,diagnostic_3rows_2buildings,100,60,0,1.0,1.0
current20,QS,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,6,quality_high,diagnostic_3rows_2buildings,100,69,32,0.2,0.12743972445464985
current20,QS,6,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,6,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,6,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,6,scope_accept_high,diagnostic_3rows_2buildings,100,62,48,0.2857142857142857,0.2121732644427869
current20,QS,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,6,scope_accept_low,diagnostic_3rows_2buildings,100,39,0,1.0,1.0
current20,QS,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,6,scope_reject_high,diagnostic_3rows_2buildings,100,68,24,0.5,0.4736842105263158
current20,QS,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,6,scope_reject_low,diagnostic_3rows_2buildings,100,37,0,1.0,1.0
current20,QS,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,7,quality_high,diagnostic_3rows_2buildings,100,69,20,0.2,0.12743972445464985
current20,QS,7,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,7,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,7,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,7,scope_accept_high,diagnostic_3rows_2buildings,100,53,26,0.3333333333333333,0.2843691148775894
current20,QS,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,7,scope_accept_low,diagnostic_3rows_2buildings,100,14,0,1.0,1.0
current20,QS,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,7,scope_reject_high,diagnostic_3rows_2buildings,100,68,14,0.5,0.4736842105263158
current20,QS,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,7,scope_reject_low,diagnostic_3rows_2buildings,100,20,0,1.0,1.0
current20,QS,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,8,quality_high,diagnostic_3rows_2buildings,100,69,6,0.0,-0.052631578947368425
current20,QS,8,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,8,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,8,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,8,scope_accept_high,diagnostic_3rows_2buildings,100,41,5,0.5,0.4736842105263158
current20,QS,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,8,scope_accept_low,diagnostic_3rows_2buildings,100,6,0,1.0,1.0
current20,QS,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,6,0.5,0.4736842105263158
current20,QS,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,8,scope_reject_low,diagnostic_3rows_2buildings,100,8,0,1.0,1.0
current20,QS,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,9,quality_high,diagnostic_3rows_2buildings,100,69,2,0.0,-0.052631578947368425
current20,QS,9,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,9,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,9,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,9,scope_accept_high,diagnostic_3rows_2buildings,100,24,1,0.5,0.4736842105263158
current20,QS,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,9,scope_accept_low,diagnostic_3rows_2buildings,100,1,0,1.0,1.0
current20,QS,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,3,0.5,0.4736842105263158
current20,QS,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QS,9,scope_reject_low,diagnostic_3rows_2buildings,100,2,0,1.0,1.0
current20,QS,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QS,10,quality_high,diagnostic_3rows_2buildings,100,69,1,0.0,-0.052631578947368425
current20,QS,10,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QS,10,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QS,10,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QS,10,scope_accept_high,diagnostic_3rows_2buildings,100,15,0,0.5,0.4736842105263158
current20,QS,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QS,10,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
current20,QS,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QS,10,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,0.5,0.4736842105263158
current20,QS,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
