cohort,model,groups,group,support,attempts,available,both_at_least_2,jaccard_median,chance_jaccard_median,adjusted_jaccard_median
current20,QTS,2,1,diagnostic_3rows_2buildings,100,69,68,0.5833333333333334,0.29059187956360605,0.41265591038011623
current20,QTS,2,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,2,2,diagnostic_3rows_2buildings,100,69,69,0.6153846153846154,0.33659214072505383,0.42137977388082576
current20,QTS,2,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,3,1,diagnostic_3rows_2buildings,100,69,38,0.18181818181818182,0.15579463364293084,0.06432748538011696
current20,QTS,3,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,3,2,diagnostic_3rows_2buildings,100,69,69,0.25,0.21671098938900799,-0.08582621401869997
current20,QTS,3,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,3,3,diagnostic_3rows_2buildings,100,69,67,0.3333333333333333,0.20314004987960096,0.16347608656906404
current20,QTS,3,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,4,1,diagnostic_3rows_2buildings,100,69,9,0.25,0.05,0.2105263157894737
current20,QTS,4,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,4,2,diagnostic_3rows_2buildings,100,69,68,0.1,0.18743980048159614,-0.09510086455331411
current20,QTS,4,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,4,3,diagnostic_3rows_2buildings,100,69,64,0.07692307692307693,0.18743980048159614,-0.07344632768361582
current20,QTS,4,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,4,4,diagnostic_3rows_2buildings,100,69,61,0.2857142857142857,0.12127192982456139,0.18713679632072444
current20,QTS,4,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,5,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,5,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,5,2,diagnostic_3rows_2buildings,100,69,65,0.1111111111111111,0.18115970072239423,-0.04250297541000141
current20,QTS,5,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,5,3,diagnostic_3rows_2buildings,100,69,53,0.0,0.14735122119023047,-0.052631578947368425
current20,QTS,5,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,5,4,diagnostic_3rows_2buildings,100,69,53,0.0,0.11491228070175438,-0.052631578947368425
current20,QTS,5,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,5,5,diagnostic_3rows_2buildings,100,69,41,0.25,0.07763157894736843,0.2105263157894737
current20,QTS,5,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,6,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,2,diagnostic_3rows_2buildings,100,69,66,0.2222222222222222,0.14735122119023047,0.0786865272675782
current20,QTS,6,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,3,diagnostic_3rows_2buildings,100,69,48,0.0,0.12127192982456139,-0.052631578947368425
current20,QTS,6,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,4,diagnostic_3rows_2buildings,100,69,44,0.0,0.09482456140350877,-0.05555555555555555
current20,QTS,6,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,5,diagnostic_3rows_2buildings,100,69,37,0.0,0.06842105263157895,-0.05263157894736842
current20,QTS,6,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,6,6,diagnostic_3rows_2buildings,100,69,35,0.16666666666666666,0.06842105263157895,0.06734733948556842
current20,QTS,6,6,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,7,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,2,diagnostic_3rows_2buildings,100,69,64,0.2,0.12371517027863776,0.06734733948556842
current20,QTS,7,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,3,diagnostic_3rows_2buildings,100,69,45,0.0,0.09161793372319688,-0.05263157894736842
current20,QTS,7,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,4,diagnostic_3rows_2buildings,100,69,31,0.0,0.05263157894736842,-0.052631578947368425
current20,QTS,7,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,5,diagnostic_3rows_2buildings,100,69,31,0.0,0.05,-0.052631578947368425
current20,QTS,7,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,6,diagnostic_3rows_2buildings,100,69,26,0.0,0.05,-0.05263157894736842
current20,QTS,7,6,primary_6rows_3buildings,100,0,0,,,
current20,QTS,7,7,diagnostic_3rows_2buildings,100,69,30,0.0,0.05,-0.05263157894736842
current20,QTS,7,7,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,8,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,2,diagnostic_3rows_2buildings,100,69,62,0.16666666666666666,0.10649122807017543,0.07151419537288047
current20,QTS,8,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,3,diagnostic_3rows_2buildings,100,69,42,0.0,0.08684210526315789,-0.05263157894736842
current20,QTS,8,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,4,diagnostic_3rows_2buildings,100,69,37,0.0,0.07763157894736843,-0.052631578947368425
current20,QTS,8,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,5,diagnostic_3rows_2buildings,100,69,26,0.0,0.05,-0.052631578947368425
current20,QTS,8,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,6,diagnostic_3rows_2buildings,100,69,18,0.0,0.05,-0.052631578947368425
current20,QTS,8,6,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,7,diagnostic_3rows_2buildings,100,69,17,0.0,0.05,-0.052631578947368425
current20,QTS,8,7,primary_6rows_3buildings,100,0,0,,,
current20,QTS,8,8,diagnostic_3rows_2buildings,100,69,25,0.0,0.05,-0.05263157894736842
current20,QTS,8,8,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,9,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,2,diagnostic_3rows_2buildings,100,69,59,0.2,0.09482456140350877,0.1161934295958911
current20,QTS,9,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,3,diagnostic_3rows_2buildings,100,69,45,0.0,0.07763157894736843,-0.05263157894736842
current20,QTS,9,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,4,diagnostic_3rows_2buildings,100,69,31,0.0,0.05,-0.052631578947368425
current20,QTS,9,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,5,diagnostic_3rows_2buildings,100,69,25,0.0,0.05,-0.052631578947368425
current20,QTS,9,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,6,diagnostic_3rows_2buildings,100,69,30,0.0,0.05,-0.052631578947368425
current20,QTS,9,6,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,7,diagnostic_3rows_2buildings,100,69,9,0.0,0.05,-0.052631578947368425
current20,QTS,9,7,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,8,diagnostic_3rows_2buildings,100,69,12,0.0,0.05,-0.052631578947368425
current20,QTS,9,8,primary_6rows_3buildings,100,0,0,,,
current20,QTS,9,9,diagnostic_3rows_2buildings,100,69,13,0.0,0.05,-0.052631578947368425
current20,QTS,9,9,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTS,10,1,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,2,diagnostic_3rows_2buildings,100,69,52,0.2,0.07763157894736843,0.1161934295958911
current20,QTS,10,2,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,3,diagnostic_3rows_2buildings,100,69,47,0.0,0.07763157894736843,-0.052631578947368425
current20,QTS,10,3,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,4,diagnostic_3rows_2buildings,100,69,29,0.0,0.05,-0.052631578947368425
current20,QTS,10,4,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,5,diagnostic_3rows_2buildings,100,69,21,0.0,0.05,-0.052631578947368425
current20,QTS,10,5,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,6,diagnostic_3rows_2buildings,100,69,21,0.0,0.05,-0.052631578947368425
current20,QTS,10,6,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,7,diagnostic_3rows_2buildings,100,69,22,0.0,0.05,-0.052631578947368425
current20,QTS,10,7,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,8,diagnostic_3rows_2buildings,100,69,5,0.0,0.05,-0.052631578947368425
current20,QTS,10,8,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,9,diagnostic_3rows_2buildings,100,69,7,0.0,0.05,-0.052631578947368425
current20,QTS,10,9,primary_6rows_3buildings,100,0,0,,,
current20,QTS,10,10,diagnostic_3rows_2buildings,100,69,6,0.0,0.05,-0.052631578947368425
current20,QTS,10,10,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,2,1,diagnostic_3rows_2buildings,100,69,69,0.35714285714285715,0.2941592746661881,0.036663562656716324
current20,QTSB,2,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,2,2,diagnostic_3rows_2buildings,100,69,69,0.3888888888888889,0.3818834687785868,0.0278017169303118
current20,QTSB,2,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,3,1,diagnostic_3rows_2buildings,100,69,59,0.16666666666666666,0.22855243311899656,0.014096816313539734
current20,QTSB,3,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,3,2,diagnostic_3rows_2buildings,100,69,69,0.07142857142857142,0.18115970072239423,-0.15034852300980345
current20,QTSB,3,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,3,3,diagnostic_3rows_2buildings,100,69,69,0.5,0.19137856897144823,0.35186781128687455
current20,QTSB,3,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,4,1,diagnostic_3rows_2buildings,100,69,21,0.2222222222222222,0.05,0.15789473684210528
current20,QTSB,4,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,4,2,diagnostic_3rows_2buildings,100,69,68,0.15384615384615385,0.15579463364293084,0.019987105093488066
current20,QTSB,4,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,4,3,diagnostic_3rows_2buildings,100,69,69,0.125,0.1690810973512212,0.0154575618223095
current20,QTSB,4,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,4,4,diagnostic_3rows_2buildings,100,69,67,0.5714285714285714,0.15598432355398298,0.4842199073757484
current20,QTSB,4,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,5,1,diagnostic_3rows_2buildings,100,69,5,0.3333333333333333,0.05,0.2982456140350877
current20,QTSB,5,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,5,2,diagnostic_3rows_2buildings,100,69,51,0.07692307692307693,0.08947368421052632,-0.05263157894736842
current20,QTSB,5,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,5,3,diagnostic_3rows_2buildings,100,69,65,0.1,0.15459451324389406,-0.05263157894736842
current20,QTSB,5,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,5,4,diagnostic_3rows_2buildings,100,69,66,0.0,0.09144736842105264,-0.07344632768361582
current20,QTSB,5,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,5,5,diagnostic_3rows_2buildings,100,69,64,0.5,0.12371517027863776,0.402795582289715
current20,QTSB,5,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,1,diagnostic_3rows_2buildings,100,69,1,1.0,0.05,1.0
current20,QTSB,6,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,2,diagnostic_3rows_2buildings,100,69,38,0.14285714285714285,0.07763157894736843,0.05862923203963666
current20,QTSB,6,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,3,diagnostic_3rows_2buildings,100,69,59,0.09090909090909091,0.13691950464396285,-0.052631578947368425
current20,QTSB,6,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,4,diagnostic_3rows_2buildings,100,69,62,0.0,0.12371517027863776,-0.052631578947368425
current20,QTSB,6,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,5,diagnostic_3rows_2buildings,100,69,58,0.0,0.07763157894736843,-0.07344632768361582
current20,QTSB,6,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,6,6,diagnostic_3rows_2buildings,100,69,57,0.2857142857142857,0.10649122807017543,0.2105263157894737
current20,QTSB,6,6,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTSB,7,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,2,diagnostic_3rows_2buildings,100,69,35,0.16666666666666666,0.06842105263157895,0.06104651162790698
current20,QTSB,7,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,3,diagnostic_3rows_2buildings,100,69,58,0.0,0.08947368421052632,-0.052631578947368425
current20,QTSB,7,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,4,diagnostic_3rows_2buildings,100,69,47,0.0,0.08684210526315789,-0.052631578947368425
current20,QTSB,7,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,5,diagnostic_3rows_2buildings,100,69,50,0.0,0.0831578947368421,-0.0907003444316877
current20,QTSB,7,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,6,diagnostic_3rows_2buildings,100,69,44,0.0,0.07212475633528265,-0.052631578947368425
current20,QTSB,7,6,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,7,7,diagnostic_3rows_2buildings,100,69,46,0.25,0.0831578947368421,0.1868758915834522
current20,QTSB,7,7,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTSB,8,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,2,diagnostic_3rows_2buildings,100,69,33,0.14285714285714285,0.05263157894736842,0.031572985983293216
current20,QTSB,8,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,3,diagnostic_3rows_2buildings,100,69,52,0.1,0.0831578947368421,-0.05263157894736842
current20,QTSB,8,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,4,diagnostic_3rows_2buildings,100,69,43,0.0,0.0831578947368421,-0.052631578947368425
current20,QTSB,8,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,5,diagnostic_3rows_2buildings,100,69,41,0.0,0.07763157894736843,-0.052631578947368425
current20,QTSB,8,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,6,diagnostic_3rows_2buildings,100,69,35,0.0,0.06842105263157895,-0.052631578947368425
current20,QTSB,8,6,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,7,diagnostic_3rows_2buildings,100,69,35,0.0,0.06842105263157895,-0.052631578947368425
current20,QTSB,8,7,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,8,8,diagnostic_3rows_2buildings,100,69,44,0.25,0.07763157894736843,0.1868758915834522
current20,QTSB,8,8,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTSB,9,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,2,diagnostic_3rows_2buildings,100,69,33,0.16666666666666666,0.05263157894736842,0.06734733948556842
current20,QTSB,9,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,3,diagnostic_3rows_2buildings,100,69,40,0.0,0.06842105263157895,-0.052631578947368425
current20,QTSB,9,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,4,diagnostic_3rows_2buildings,100,69,31,0.0,0.05,-0.052631578947368425
current20,QTSB,9,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,5,diagnostic_3rows_2buildings,100,69,33,0.0,0.05263157894736842,-0.052631578947368425
current20,QTSB,9,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,6,diagnostic_3rows_2buildings,100,69,38,0.0,0.06842105263157895,-0.052631578947368425
current20,QTSB,9,6,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,7,diagnostic_3rows_2buildings,100,69,27,0.0,0.05,-0.052631578947368425
current20,QTSB,9,7,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,8,diagnostic_3rows_2buildings,100,69,25,0.0,0.05,-0.052631578947368425
current20,QTSB,9,8,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,9,9,diagnostic_3rows_2buildings,100,69,40,0.25,0.06842105263157895,0.1868758915834522
current20,QTSB,9,9,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QTSB,10,1,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,2,diagnostic_3rows_2buildings,100,69,37,0.0,0.06842105263157895,-0.05263157894736842
current20,QTSB,10,2,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,3,diagnostic_3rows_2buildings,100,69,20,0.0,0.05,-0.052631578947368425
current20,QTSB,10,3,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,4,diagnostic_3rows_2buildings,100,69,20,0.0,0.05,-0.052631578947368425
current20,QTSB,10,4,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,5,diagnostic_3rows_2buildings,100,69,23,0.0,0.05,-0.052631578947368425
current20,QTSB,10,5,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,6,diagnostic_3rows_2buildings,100,69,29,0.0,0.05,-0.052631578947368425
current20,QTSB,10,6,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,7,diagnostic_3rows_2buildings,100,69,36,0.0,0.06842105263157895,-0.052631578947368425
current20,QTSB,10,7,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,8,diagnostic_3rows_2buildings,100,69,26,0.0,0.05,-0.052631578947368425
current20,QTSB,10,8,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,9,diagnostic_3rows_2buildings,100,69,25,0.0,0.05,-0.052631578947368425
current20,QTSB,10,9,primary_6rows_3buildings,100,0,0,,,
current20,QTSB,10,10,diagnostic_3rows_2buildings,100,69,29,0.3333333333333333,0.05,0.2843691148775894
current20,QTSB,10,10,primary_6rows_3buildings,100,0,0,,,
current20,S,2,1,diagnostic_3rows_2buildings,100,69,69,0.35294117647058826,0.33659214072505383,0.09487892020643114
current20,S,2,1,primary_6rows_3buildings,100,0,0,,,
current20,S,2,2,diagnostic_3rows_2buildings,100,69,68,0.25,0.20771449912316786,0.0773942925444494
current20,S,2,2,primary_6rows_3buildings,100,0,0,,,
current20,S,3,1,diagnostic_3rows_2buildings,100,69,69,0.2222222222222222,0.13350877192982458,0.10599799972641284
current20,S,3,1,primary_6rows_3buildings,100,0,0,,,
current20,S,3,2,diagnostic_3rows_2buildings,100,69,69,0.4375,0.3176312151809287,0.16645888921077215
current20,S,3,2,primary_6rows_3buildings,100,0,0,,,
current20,S,3,3,diagnostic_3rows_2buildings,100,69,49,0.5,0.07763157894736843,0.4736842105263158
current20,S,3,3,primary_6rows_3buildings,100,0,0,,,
current20,S,4,1,diagnostic_3rows_2buildings,100,69,69,0.09090909090909091,0.09605263157894736,-0.07344632768361582
current20,S,4,1,primary_6rows_3buildings,100,0,0,,,
current20,S,4,2,diagnostic_3rows_2buildings,100,69,69,0.2777777777777778,0.22855243311899656,0.031572985983293216
current20,S,4,2,primary_6rows_3buildings,100,0,0,,,
current20,S,4,3,diagnostic_3rows_2buildings,100,69,62,0.18181818181818182,0.15459451324389406,0.019987105093488066
current20,S,4,3,primary_6rows_3buildings,100,0,0,,,
current20,S,4,4,diagnostic_3rows_2buildings,100,69,22,0.5,0.05,0.4736842105263158
current20,S,4,4,primary_6rows_3buildings,100,0,0,,,
current20,S,5,1,diagnostic_3rows_2buildings,100,69,69,0.125,0.08684210526315789,0.00424257549288746
current20,S,5,1,primary_6rows_3buildings,100,0,0,,,
current20,S,5,2,diagnostic_3rows_2buildings,100,69,69,0.125,0.13350877192982458,-0.04250297541000141
current20,S,5,2,primary_6rows_3buildings,100,0,0,,,
current20,S,5,3,diagnostic_3rows_2buildings,100,69,69,0.2,0.19137856897144823,0.014096816313539734
current20,S,5,3,primary_6rows_3buildings,100,0,0,,,
current20,S,5,4,diagnostic_3rows_2buildings,100,69,52,0.16666666666666666,0.08684210526315789,0.08741594620557155
current20,S,5,4,primary_6rows_3buildings,100,0,0,,,
current20,S,5,5,diagnostic_3rows_2buildings,100,69,8,0.5,0.05,0.4736842105263158
current20,S,5,5,primary_6rows_3buildings,100,0,0,,,
current20,S,6,1,diagnostic_3rows_2buildings,100,69,69,0.1111111111111111,0.0831578947368421,-0.01731782816029451
