stage,project_id,runtime_task_id,worker_id,version_count,annotation_ids_json,latest_annotation_id,max_id_annotation_id,earliest_annotation_id,latest_equals_max_id,latest_equals_earliest,latest_point_count,latest_strict_valid,latest_strict_reason
P1,41,3174,35,1,"[""4303""]",4303,4303,4303,True,True,12,True,
P1,41,3174,36,1,"[""4520""]",4520,4520,4520,True,True,16,True,
P1,41,3174,37,1,"[""4452""]",4452,4452,4452,True,True,11,False,odd_keypoint_count
P1,41,3175,26,1,"[""3832""]",3832,3832,3832,True,True,18,True,
P1,41,3175,27,1,"[""4069""]",4069,4069,4069,True,True,16,True,
P1,41,3175,28,1,"[""3947""]",3947,3947,3947,True,True,18,True,
P1,41,3175,29,1,"[""4535""]",4535,4535,4535,True,True,12,True,
P1,41,3175,30,1,"[""4079""]",4079,4079,4079,True,True,12,True,
P1,41,3175,31,1,"[""4088""]",4088,4088,4088,True,True,12,True,
P1,41,3175,32,1,"[""4167""]",4167,4167,4167,True,True,12,True,
P1,41,3175,33,1,"[""4389""]",4389,4389,4389,True,True,12,True,
P1,41,3175,34,1,"[""4400""]",4400,4400,4400,True,True,12,True,
P1,41,3175,35,1,"[""4304""]",4304,4304,4304,True,True,12,True,
P1,41,3175,36,1,"[""4521""]",4521,4521,4521,True,True,8,True,
P1,41,3175,37,1,"[""4453""]",4453,4453,4453,True,True,10,True,
P1,41,3176,26,1,"[""3833""]",3833,3833,3833,True,True,0,False,shape_invalid
P1,41,3176,27,1,"[""4070""]",4070,4070,4070,True,True,12,True,
P1,41,3176,28,1,"[""3948""]",3948,3948,3948,True,True,16,True,
P1,41,3176,29,1,"[""4536""]",4536,4536,4536,True,True,8,True,
P1,41,3176,30,1,"[""4080""]",4080,4080,4080,True,True,12,True,
P1,41,3176,31,1,"[""4089""]",4089,4089,4089,True,True,10,True,
P1,41,3176,32,1,"[""4168""]",4168,4168,4168,True,True,16,True,
P1,41,3176,33,1,"[""4390""]",4390,4390,4390,True,True,8,True,
P1,41,3176,34,1,"[""4401""]",4401,4401,4401,True,True,12,True,
P1,41,3176,35,1,"[""4305""]",4305,4305,4305,True,True,10,True,
P1,41,3176,36,1,"[""4523""]",4523,4523,4523,True,True,8,True,
P1,41,3176,37,1,"[""4454""]",4454,4454,4454,True,True,11,False,odd_keypoint_count
P1,41,3177,26,1,"[""3834""]",3834,3834,3834,True,True,17,False,odd_keypoint_count
P1,41,3177,27,1,"[""4071""]",4071,4071,4071,True,True,28,True,
P1,41,3177,28,1,"[""3949""]",3949,3949,3949,True,True,17,False,odd_keypoint_count
P1,41,3177,29,1,"[""4537""]",4537,4537,4537,True,True,8,True,
P1,41,3177,30,1,"[""4081""]",4081,4081,4081,True,True,18,True,
P1,41,3177,31,1,"[""4090""]",4090,4090,4090,True,True,10,True,
P1,41,3177,32,1,"[""4169""]",4169,4169,4169,True,True,14,True,
P1,41,3177,33,1,"[""4393""]",4393,4393,4393,True,True,18,True,
P1,41,3177,34,1,"[""4402""]",4402,4402,4402,True,True,8,True,
P1,41,3177,35,1,"[""4306""]",4306,4306,4306,True,True,14,True,
P1,41,3177,36,1,"[""4524""]",4524,4524,4524,True,True,8,True,
P1,41,3177,37,1,"[""4455""]",4455,4455,4455,True,True,12,True,
P1,41,3178,26,1,"[""3835""]",3835,3835,3835,True,True,0,False,shape_invalid
P1,41,3178,27,1,"[""4072""]",4072,4072,4072,True,True,12,True,
P1,41,3178,28,1,"[""3950""]",3950,3950,3950,True,True,14,True,
P1,41,3178,29,1,"[""4538""]",4538,4538,4538,True,True,12,True,
P1,41,3178,30,1,"[""4082""]",4082,4082,4082,True,True,14,True,
P1,41,3178,31,1,"[""4091""]",4091,4091,4091,True,True,12,True,
P1,41,3178,32,1,"[""4170""]",4170,4170,4170,True,True,14,True,
P1,41,3178,33,1,"[""4394""]",4394,4394,4394,True,True,14,True,
P1,41,3178,34,1,"[""4403""]",4403,4403,4403,True,True,12,True,
P1,41,3178,35,1,"[""4307""]",4307,4307,4307,True,True,14,True,
P1,41,3178,36,1,"[""4525""]",4525,4525,4525,True,True,12,True,
P1,41,3178,37,1,"[""4456""]",4456,4456,4456,True,True,14,True,
P1,41,3179,26,1,"[""3836""]",3836,3836,3836,True,True,0,False,shape_invalid
P1,41,3179,27,1,"[""4073""]",4073,4073,4073,True,True,20,True,
P1,41,3179,28,1,"[""3951""]",3951,3951,3951,True,True,20,True,
P1,41,3179,29,1,"[""4539""]",4539,4539,4539,True,True,16,True,
P1,41,3179,30,1,"[""4083""]",4083,4083,4083,True,True,18,True,
P1,41,3179,31,1,"[""4092""]",4092,4092,4092,True,True,20,True,
P1,41,3179,32,1,"[""4171""]",4171,4171,4171,True,True,22,True,
P1,41,3179,33,1,"[""4395""]",4395,4395,4395,True,True,16,True,
P1,41,3179,34,1,"[""4404""]",4404,4404,4404,True,True,20,True,
P1,41,3179,35,1,"[""4308""]",4308,4308,4308,True,True,20,True,
P1,41,3179,36,1,"[""4526""]",4526,4526,4526,True,True,12,True,
P1,41,3179,37,1,"[""4457""]",4457,4457,4457,True,True,14,True,
P1,41,3180,26,1,"[""3837""]",3837,3837,3837,True,True,0,False,shape_invalid
P1,41,3180,27,1,"[""4074""]",4074,4074,4074,True,True,16,True,
P1,41,3180,28,1,"[""3952""]",3952,3952,3952,True,True,10,True,
P1,41,3180,29,1,"[""4540""]",4540,4540,4540,True,True,10,True,
P1,41,3180,30,1,"[""4085""]",4085,4085,4085,True,True,14,True,
P1,41,3180,31,1,"[""4093""]",4093,4093,4093,True,True,10,True,
P1,41,3180,32,1,"[""4172""]",4172,4172,4172,True,True,10,True,
P1,41,3180,33,1,"[""4396""]",4396,4396,4396,True,True,10,True,
P1,41,3180,34,1,"[""4405""]",4405,4405,4405,True,True,8,True,
P1,41,3180,35,1,"[""4309""]",4309,4309,4309,True,True,10,True,
P1,41,3180,36,1,"[""4527""]",4527,4527,4527,True,True,6,True,
P1,41,3180,37,1,"[""4458""]",4458,4458,4458,True,True,14,True,
P1,41,3181,26,1,"[""3838""]",3838,3838,3838,True,True,2,False,incomplete_pairing
P1,41,3181,27,1,"[""4075""]",4075,4075,4075,True,True,8,True,
P1,41,3181,28,1,"[""3953""]",3953,3953,3953,True,True,8,True,
P1,41,3181,29,1,"[""4541""]",4541,4541,4541,True,True,8,True,
P1,41,3181,30,1,"[""4086""]",4086,4086,4086,True,True,8,True,
P1,41,3181,31,1,"[""4094""]",4094,4094,4094,True,True,16,True,
P1,41,3181,32,1,"[""4173""]",4173,4173,4173,True,True,28,True,
P1,41,3181,33,1,"[""4397""]",4397,4397,4397,True,True,8,True,
P1,41,3181,34,1,"[""4406""]",4406,4406,4406,True,True,10,True,
P1,41,3181,35,1,"[""4310""]",4310,4310,4310,True,True,14,True,
P1,41,3181,36,1,"[""4528""]",4528,4528,4528,True,True,12,True,
P1,41,3181,37,1,"[""4459""]",4459,4459,4459,True,True,12,True,
