image_id,condition,cut,n_full,n_subset,cluster,cluster_people,subsets,prob_retains_two_people,mean_jaccard_conditional,p_jaccard_ge85_conditional,support_and_jaccard_ge85,workers,canonical_ids
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,0.15,5,4,2,3,200,1,1,1,1,W006;W017;W030,b3eba7756056bb941dfb;62d758541221214e1490;8e4588afd83a55aaaa18
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,0.15,5,4,1,2,200,0.555,1,1,0.555,W008;W010,ead3f8ac14ab1a6ddfd9;265f63ba09442d63389c
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.075,24,19,10,2,200,0.7,1,1,0.7,W001;W034,738a28459a248984;5da232bc43b7c975
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.075,24,19,4,3,200,0.92,1,1,0.92,W002;W018;W027,cebf574498a5a20d;d7d3126eb509dcae;0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.075,24,19,5,9,200,1,0.86279978355,0.595,0.595,W006;W008;W013;W014;W015;W017;W028;W031;W036,bc019effee879dd8;0e52fffeabd5cf25;ae0b6b00e971f182;8fceb8fe7a91b34c;d0af5ad0523f8433;07e393557408ab30;d131babd2149e6ec;d96adfcf5b879a5d;1b8adc7d1227c62b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.075,24,19,6,4,200,0.985,0.70462877506,0.477157360406,0.47,W010;W011;W021;W029,8857a2ec2d3444ba;538db2a79188e4ef;695653e48b0aca59;e980366a2f06439c
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,24,19,8,2,200,0.62,1,1,0.62,W001;W034,738a28459a248984;5da232bc43b7c975
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,24,19,4,3,200,0.905,1,1,0.905,W002;W018;W027,cebf574498a5a20d;d7d3126eb509dcae;0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,24,19,5,14,200,1,0.970888888889,0.875,0.875,W006;W008;W010;W011;W013;W014;W015;W017;W021;W028;W029;W031;W032;W036,bc019effee879dd8;0e52fffeabd5cf25;8857a2ec2d3444ba;538db2a79188e4ef;ae0b6b00e971f182;8fceb8fe7a91b34c;d0af5ad0523f8433;07e393557408ab30;695653e48b0aca59;d131babd2149e6ec;e980366a2f06439c;d96adfcf5b879a5d;3fbcb7812c80e839;1b8adc7d1227c62b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.125,24,19,7,2,200,0.6,1,1,0.6,W001;W034,738a28459a248984;5da232bc43b7c975
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.125,24,19,3,3,200,0.885,0.819693395117,0.774011299435,0.685,W002;W018;W027,cebf574498a5a20d;d7d3126eb509dcae;0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.125,24,19,4,14,200,1,0.929989399489,0.69,0.69,W006;W008;W010;W011;W013;W014;W015;W017;W021;W028;W029;W031;W032;W036,bc019effee879dd8;0e52fffeabd5cf25;8857a2ec2d3444ba;538db2a79188e4ef;ae0b6b00e971f182;8fceb8fe7a91b34c;d0af5ad0523f8433;07e393557408ab30;695653e48b0aca59;d131babd2149e6ec;e980366a2f06439c;d96adfcf5b879a5d;3fbcb7812c80e839;1b8adc7d1227c62b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.125,24,19,1,2,200,0.625,0.892,0.768,0.48,W012;W037,13f3eff18a52453b;66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.15,24,19,5,2,200,0.625,1,1,0.625,W001;W034,738a28459a248984;5da232bc43b7c975
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.15,24,19,2,17,200,1,0.964253016591,0.87,0.87,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W029;W031;W032;W036,cebf574498a5a20d;bc019effee879dd8;0e52fffeabd5cf25;8857a2ec2d3444ba;538db2a79188e4ef;ae0b6b00e971f182;8fceb8fe7a91b34c;d0af5ad0523f8433;07e393557408ab30;d7d3126eb509dcae;695653e48b0aca59;0e553d8ef8642a3a;d131babd2149e6ec;e980366a2f06439c;d96adfcf5b879a5d;3fbcb7812c80e839;1b8adc7d1227c62b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.15,24,19,1,3,200,0.91,0.910347985348,0.763736263736,0.695,W012;W030;W037,13f3eff18a52453b;156dc163a5b76144;66c78f1594586d3b
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.075,5,4,1,3,200,1,1,1,1,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.075,5,4,2,2,200,0.565,1,1,0.565,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.1,5,4,1,3,200,1,1,1,1,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.1,5,4,2,2,200,0.55,1,1,0.55,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.125,5,4,1,3,200,1,1,1,1,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.125,5,4,2,2,200,0.615,1,1,0.615,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.15,5,4,1,3,200,1,1,1,1,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.15,5,4,2,2,200,0.62,1,1,0.62,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.075,7,5,1,3,200,0.875,0.946666666667,0.84,0.735,W010;W017;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;37e4bea380270fea5835
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.075,7,5,4,2,200,0.455,1,1,0.455,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,5,1,4,200,1,1,1,1,W010;W017;W030;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;6b330560608f60b295bf;37e4bea380270fea5835
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,5,3,2,200,0.465,1,1,0.465,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,5,1,4,200,1,1,1,1,W010;W017;W030;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;6b330560608f60b295bf;37e4bea380270fea5835
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,5,3,2,200,0.525,1,1,0.525,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,5,1,4,200,1,1,1,1,W010;W017;W030;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;6b330560608f60b295bf;37e4bea380270fea5835
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,5,3,2,200,0.43,1,1,0.43,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,15,4,2,200,0.615,1,1,0.615,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,15,5,8,200,1,1,1,1,W002;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,15,1,5,200,1,1,1,1,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,15,3,2,200,0.595,1,1,0.595,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,15,4,2,200,0.585,1,1,0.585,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,15,5,8,200,1,1,1,1,W002;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,15,1,5,200,1,1,1,1,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,15,3,2,200,0.56,1,1,0.56,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,15,4,2,200,0.645,1,1,0.645,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,15,5,9,200,1,1,1,1,W002;W010;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f7020870942eee83774;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,15,1,5,200,1,1,1,1,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,15,3,2,200,0.59,1,1,0.59,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,15,4,2,200,0.59,1,1,0.59,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,15,5,9,200,1,1,1,1,W002;W010;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f7020870942eee83774;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,15,1,5,200,0.995,1,1,0.995,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,15,3,2,200,0.67,1,1,0.67,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,4,1,2,200,0.62,1,1,0.62,W030;W035,165a2fd857e8341d4a8e;1907e5aeb8f3d6578ad3
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.125,5,4,1,2,200,0.62,1,1,0.62,W030;W035,165a2fd857e8341d4a8e;1907e5aeb8f3d6578ad3
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.15,5,4,1,2,200,0.57,1,1,0.57,W030;W035,165a2fd857e8341d4a8e;1907e5aeb8f3d6578ad3
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.075,24,19,1,19,200,1,1,1,1,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.075,24,19,5,2,200,0.595,1,1,0.595,W031;W037,4e299dc6bda4eef4;4651933458778c15
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,19,1,19,200,1,1,1,1,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,19,5,2,200,0.67,1,1,0.67,W031;W037,4e299dc6bda4eef4;4651933458778c15
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.125,24,19,1,19,200,1,1,1,1,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.125,24,19,5,2,200,0.61,1,1,0.61,W031;W037,4e299dc6bda4eef4;4651933458778c15
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.15,24,19,1,19,200,1,1,1,1,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.15,24,19,5,2,200,0.685,1,1,0.685,W031;W037,4e299dc6bda4eef4;4651933458778c15
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.075,5,4,1,2,200,0.625,1,1,0.625,W006;W017,bb2170e2f627c3cc30fb;d6077bf8866533197810
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,4,1,2,200,0.625,0.869333333333,0.608,0.38,W006;W017,bb2170e2f627c3cc30fb;d6077bf8866533197810
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,4,2,2,200,0.55,1,1,0.55,W008;W031,b009f871ba470e85127d;385caf3701dee7042d51
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.125,5,4,1,4,200,1,1,1,1,W006;W008;W017;W031,bb2170e2f627c3cc30fb;b009f871ba470e85127d;d6077bf8866533197810;385caf3701dee7042d51
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.15,5,4,1,4,200,1,1,1,1,W006;W008;W017;W031,bb2170e2f627c3cc30fb;b009f871ba470e85127d;d6077bf8866533197810;385caf3701dee7042d51
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.075,24,19,2,6,200,1,0.764949031232,0.65,0.65,W001;W012;W029;W030;W033;W035,2b75349a0d747440;b2be1df92c78eded;fb8ee4635680f271;699e590cdc0187eb;67cd0f7506bc51c3;0f871667c1e1a335
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.075,24,19,1,18,200,1,0.907708489975,0.655,0.655,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W031;W032;W034;W036;W037,6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;6f9679a3058624e4;bc1cd87a35fe5e07;fe443220e5338d14;94d4b4a63d7f84cc;5e3a87e01e8c7a68
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,19,2,6,200,1,0.54826754386,0.42,0.42,W001;W012;W029;W030;W033;W035,2b75349a0d747440;b2be1df92c78eded;fb8ee4635680f271;699e590cdc0187eb;67cd0f7506bc51c3;0f871667c1e1a335
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,19,1,18,200,1,0.878669590643,0.435,0.435,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W031;W032;W034;W036;W037,6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;6f9679a3058624e4;bc1cd87a35fe5e07;fe443220e5338d14;94d4b4a63d7f84cc;5e3a87e01e8c7a68
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.125,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,2b75349a0d747440;6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;b2be1df92c78eded;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;fb8ee4635680f271;699e590cdc0187eb;6f9679a3058624e4;bc1cd87a35fe5e07;67cd0f7506bc51c3;fe443220e5338d14;0f871667c1e1a335;94d4b4a63d7f84cc;5e3a87e01e8c7a68
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.15,24,19,1,24,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,2b75349a0d747440;6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;b2be1df92c78eded;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;fb8ee4635680f271;699e590cdc0187eb;6f9679a3058624e4;bc1cd87a35fe5e07;67cd0f7506bc51c3;fe443220e5338d14;0f871667c1e1a335;94d4b4a63d7f84cc;5e3a87e01e8c7a68
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.075,5,4,1,4,200,1,1,1,1,W011;W032;W033;W037,81236ef5be5b11e8be3e;093a8b4511bd56f93784;8ad07f7e5b4a42e18f5c;ca1a2d8aefa7219707d8
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,5,4,1,4,200,1,1,1,1,W011;W032;W033;W037,81236ef5be5b11e8be3e;093a8b4511bd56f93784;8ad07f7e5b4a42e18f5c;ca1a2d8aefa7219707d8
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.125,5,4,1,4,200,1,0.95,0.8,0.8,W011;W032;W033;W037,81236ef5be5b11e8be3e;093a8b4511bd56f93784;8ad07f7e5b4a42e18f5c;ca1a2d8aefa7219707d8
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.15,5,4,1,5,200,1,1,1,1,W011;W015;W032;W033;W037,81236ef5be5b11e8be3e;8bd2b6db1b57ba08a132;093a8b4511bd56f93784;8ad07f7e5b4a42e18f5c;ca1a2d8aefa7219707d8
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.075,4,3,1,4,200,1,1,1,1,W013;W017;W018;W028,98e444841935f5508d75;eda8291573ff053225c7;936511830ce393b70d38;87dd86ac11a2a77e63bf
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,4,3,1,4,200,1,1,1,1,W013;W017;W018;W028,98e444841935f5508d75;eda8291573ff053225c7;936511830ce393b70d38;87dd86ac11a2a77e63bf
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.125,4,3,1,4,200,1,1,1,1,W013;W017;W018;W028,98e444841935f5508d75;eda8291573ff053225c7;936511830ce393b70d38;87dd86ac11a2a77e63bf
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.15,4,3,1,4,200,1,1,1,1,W013;W017;W018;W028,98e444841935f5508d75;eda8291573ff053225c7;936511830ce393b70d38;87dd86ac11a2a77e63bf
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.075,24,19,2,12,200,1,0.913092463092,0.6,0.6,W001;W002;W008;W013;W015;W018;W021;W027;W032;W033;W036;W037,0e0501745974e880;1f8fe248fb55c43e;5a38b164a2481384;39a34b830ea11490;552a0858ecbce9ad;f432b7968aecb5bc;202420376d62cfbb;19a327730863506b;a318b6bfd544d9cb;522ad8c02cfc8914;2b439f65ef66899b;b70dac9310c8fd7f
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.075,24,19,6,4,200,0.96,1,1,0.96,W006;W010;W011;W017,eb2fd1fd3f466605;f0a357dcd7d8d4c6;92e4a4cf1ae73f69;1445e3889419575a
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.075,24,19,1,2,200,0.595,0.652591526121,0.571428571429,0.34,W014;W028,3c4a2ede557a62f2;0dce4a0f997ffd15
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.075,24,19,3,2,200,0.595,0.903361344538,0.789915966387,0.47,W029;W035,7667b010a9c90570;2c11262bdae1e085
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.075,24,19,4,3,200,0.93,0.898745519713,0.736559139785,0.685,W030;W031;W034,c76193b6207a6507;76f29200f62e2fb3;c1d1843444d6d457
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.1,24,19,1,14,200,1,0.986596542347,0.97,0.97,W001;W002;W008;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036;W037,0e0501745974e880;1f8fe248fb55c43e;5a38b164a2481384;39a34b830ea11490;3c4a2ede557a62f2;552a0858ecbce9ad;f432b7968aecb5bc;202420376d62cfbb;19a327730863506b;0dce4a0f997ffd15;a318b6bfd544d9cb;522ad8c02cfc8914;2b439f65ef66899b;b70dac9310c8fd7f
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.1,24,19,4,4,200,0.98,1,1,0.98,W006;W010;W011;W017,eb2fd1fd3f466605;f0a357dcd7d8d4c6;92e4a4cf1ae73f69;1445e3889419575a
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.1,24,19,2,5,200,0.995,0.944807370184,0.879396984925,0.875,W029;W030;W031;W034;W035,7667b010a9c90570;c76193b6207a6507;76f29200f62e2fb3;c1d1843444d6d457;2c11262bdae1e085
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.125,24,19,1,14,200,1,0.990122183372,0.99,0.99,W001;W002;W008;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036;W037,0e0501745974e880;1f8fe248fb55c43e;5a38b164a2481384;39a34b830ea11490;3c4a2ede557a62f2;552a0858ecbce9ad;f432b7968aecb5bc;202420376d62cfbb;19a327730863506b;0dce4a0f997ffd15;a318b6bfd544d9cb;522ad8c02cfc8914;2b439f65ef66899b;b70dac9310c8fd7f
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.125,24,19,4,4,200,0.97,1,1,0.97,W006;W010;W011;W017,eb2fd1fd3f466605;f0a357dcd7d8d4c6;92e4a4cf1ae73f69;1445e3889419575a
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.125,24,19,2,5,200,1,0.969583333333,0.875,0.875,W029;W030;W031;W034;W035,7667b010a9c90570;c76193b6207a6507;76f29200f62e2fb3;c1d1843444d6d457;2c11262bdae1e085
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.15,24,19,1,14,200,1,0.98261509324,0.965,0.965,W001;W002;W008;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036;W037,0e0501745974e880;1f8fe248fb55c43e;5a38b164a2481384;39a34b830ea11490;3c4a2ede557a62f2;552a0858ecbce9ad;f432b7968aecb5bc;202420376d62cfbb;19a327730863506b;0dce4a0f997ffd15;a318b6bfd544d9cb;522ad8c02cfc8914;2b439f65ef66899b;b70dac9310c8fd7f
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.15,24,19,3,4,200,0.985,1,1,0.985,W006;W010;W011;W017,eb2fd1fd3f466605;f0a357dcd7d8d4c6;92e4a4cf1ae73f69;1445e3889419575a
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,0.15,24,19,2,6,200,1,0.964077380952,0.915,0.915,W012;W029;W030;W031;W034;W035,47377755fedf1482;7667b010a9c90570;c76193b6207a6507;76f29200f62e2fb3;c1d1843444d6d457;2c11262bdae1e085
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,0.075,24,19,3,5,200,1,1,1,1,W002;W006;W010;W018;W027,37d563a2a56a489c;b9e28e0e52d42c3e;dfeb464b1f6ab259;c99302ecb9582495;f1dd682311fd4140
