design,feature,baseline,algorithm,stratum_type,stratum,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
pooled,selected__ulayout,global,knn,building,e9zR4mvMWw7,7,1,0.177143080405,0.708571184875,0.142857142857,0.142857142857,0.25,0.177143065791,0.142857142857,,,7,0,0
pooled,selected__ulayout,global,knn,building,jtcxE69GiFV,5,1,0.3639988575,1.45599714531,0,0,0,0.36399885416,,0,,0,5,0
pooled,selected__ulayout,global,knn,building,pa4otMbVnkk,6,1,0.0899998879436,0.426666493616,0.666666666667,0.666666666667,0.8,0.0899998893342,,0.666666666667,,0,6,0
pooled,selected__ulayout,global,knn,building,rPc6DW4iMge,3,1,0.279999709674,0.986665204878,0.333333333333,0.333333333333,0.5,0.27999970317,0.333333333333,,,3,0,0
pooled,selected__ulayout,global,knn,building,uNb9QFRL6hY,40,1,0.377776770405,1.17777524395,0.225,0.227777777778,0.154504143277,0.377776767127,0.583333333333,0.1,0,12,20,8
pooled,selected__ulayout,global,knn,building,wc2JMjhGNzB,14,1,0.167142867946,0.611428266704,0.428571428571,0.425925925926,0.397883597884,0.167142869373,0.444444444444,0.333333333333,0.5,9,3,2
pooled,selected__ulayout,global,knn,building,yqstnuAEVhm,4,1,0.235000009077,0.500000031293,1,1,1,0.235000006855,1,,,4,0,0
pooled,selected__ulayout,global,ridge,scene,储藏与家务辅助,2,1,0.0720741176256,0.226864150522,1,1,1,0.072074117139,1,,,2,0,0
pooled,selected__ulayout,global,ridge,scene,卧室,33,6,0.247490543347,0.893781753782,0.333333333333,0.239130434783,0.255813953488,0.245422932381,0.478260869565,0,,23,10,0
pooled,selected__ulayout,global,ridge,scene,卫浴,22,3,0.313170188375,0.847520539067,0.272727272727,0.34375,0.35,0.315303908994,,0.5,0.1875,0,6,16
pooled,selected__ulayout,global,ridge,scene,厨房与用餐,13,3,0.285604578476,0.991896173567,0.153846153846,0.216666666667,0.160256410256,0.296804329753,0.1,0.333333333333,,10,3,0
pooled,selected__ulayout,global,ridge,scene,复合／待定,4,2,0.25712154036,0.796953579303,0,0,0,0.237545125186,0,,,4,0,0
pooled,selected__ulayout,global,ridge,scene,工作与学习,7,1,0.139904281319,0.466445640145,0.857142857143,0.5,0.461538461538,0.13990427873,1,0,,6,1,0
pooled,selected__ulayout,global,ridge,scene,开放复合空间,4,1,0.261542824592,1.22918121985,0,0,0,0.261542826891,,0,,0,4,0
pooled,selected__ulayout,global,ridge,scene,无法判断,1,1,0.222236664631,0.651542717602,0,0,0,0.222236663103,0,,,1,0,0
pooled,selected__ulayout,global,ridge,scene,起居与休闲,17,2,0.120186054978,0.595762690388,0.588235294118,0.588235294118,0.740740740741,0.111467187773,,0.588235294118,,0,17,0
pooled,selected__ulayout,global,ridge,scene,通行与连接,3,1,0.463123923679,1.33529202354,0,0,0,0.463123927514,0,,,3,0,0
pooled,selected__ulayout,global,ridge,main_space,bathroom,22,3,0.313170188375,0.847520539067,0.272727272727,0.34375,0.35,0.315303908994,,0.5,0.1875,0,6,16
pooled,selected__ulayout,global,ridge,main_space,circulation,3,1,0.463123923679,1.33529202354,0,0,0,0.463123927514,0,,,3,0,0
pooled,selected__ulayout,global,ridge,main_space,dining,8,2,0.369602688404,1.23948626736,0,0,0,0.369602695107,0,,,8,0,0
pooled,selected__ulayout,global,ridge,main_space,empty,4,1,0.26308264025,0.783514146523,0,0,0,0.263082638383,0,,,4,0,0
pooled,selected__ulayout,global,ridge,main_space,kitchen,5,1,0.151207602591,0.595752023498,0.4,0.416666666667,0.4,0.151207599044,0.5,0.333333333333,,2,3,0
pooled,selected__ulayout,global,ridge,main_space,living,21,3,0.147111153952,0.716413838856,0.47619047619,0.47619047619,0.645161290323,0.161492400812,,0.47619047619,,0,21,0
pooled,selected__ulayout,global,ridge,main_space,sleep,34,6,0.246046476339,0.888238185986,0.323529411765,0.229166666667,0.25,0.245798186786,0.458333333333,0,,24,10,0
pooled,selected__ulayout,global,ridge,main_space,storage,2,1,0.0720741176256,0.226864150522,1,1,1,0.072074117139,1,,,2,0,0
pooled,selected__ulayout,global,ridge,main_space,work,7,1,0.139904281319,0.466445640145,0.857142857143,0.5,0.461538461538,0.13990427873,1,0,,6,1,0
pooled,selected__ulayout,global,ridge,building,2t7WUuJeko7,5,1,0.151207602591,0.595752023498,0.4,0.416666666667,0.4,0.151207599044,0.5,0.333333333333,,2,3,0
pooled,selected__ulayout,global,ridge,building,7y3sRwLe3Va,4,1,0.261542824592,1.22918121985,0,0,0,0.261542826891,,0,,0,4,0
pooled,selected__ulayout,global,ridge,building,B6ByNegPMKs,3,1,0.463123923679,1.33529202354,0,0,0,0.463123927514,0,,,3,0,0
pooled,selected__ulayout,global,ridge,building,S9hNv5qa7GM,5,1,0.296691123018,1.18676307668,0.2,0.2,0.333333333333,0.296691116691,0.2,,,5,0,0
pooled,selected__ulayout,global,ridge,building,VFuaQ6m2Qom,6,1,0.578941642366,1.19119616376,0,0,0,0.578941653172,,,0,0,0,6
pooled,selected__ulayout,global,ridge,building,Z6MFQCViBuw,4,1,0.38657485897,1.54629789805,0,0,0,0.386574871838,0,,,4,0,0
pooled,selected__ulayout,global,ridge,building,e9zR4mvMWw7,7,1,0.18488312134,0.5551170367,0.428571428571,0.428571428571,0.6,0.184883128319,0.428571428571,,,7,0,0
pooled,selected__ulayout,global,ridge,building,jtcxE69GiFV,5,1,0.227638407984,1.24211455935,0,0,0,0.227638408542,,0,,0,5,0
pooled,selected__ulayout,global,ridge,building,pa4otMbVnkk,6,1,0.0818230394755,0.425658370434,0.833333333333,0.833333333333,0.909090909091,0.0818230385582,,0.833333333333,,0,6,0
pooled,selected__ulayout,global,ridge,building,rPc6DW4iMge,3,1,0.333883416649,0.826179366106,0.333333333333,0.333333333333,0.5,0.333883414666,0.333333333333,,,3,0,0
pooled,selected__ulayout,global,ridge,building,uNb9QFRL6hY,40,1,0.211908229244,0.755773007835,0.45,0.461111111111,0.426392301392,0.211908226396,0.833333333333,0.3,0.25,12,20,8
pooled,selected__ulayout,global,ridge,building,wc2JMjhGNzB,14,1,0.151135644623,0.527544802412,0.5,0.537037037037,0.493006993007,0.151135645541,0.444444444444,0.666666666667,0.5,9,3,2
pooled,selected__ulayout,global,ridge,building,yqstnuAEVhm,4,1,0.352630517838,0.93267463667,0,0,0,0.352630518377,0,,,4,0,0
pooled,selected__ulayout,main,knn,scene,储藏与家务辅助,2,1,0.0208265522144,0.0473229149677,1,1,1,0.0208265506662,1,,,2,0,0
pooled,selected__ulayout,main,knn,scene,卧室,33,6,0.152535733356,0.620105225138,0.69696969697,0.5,0.410714285714,0.133241947357,1,0,,23,10,0
pooled,selected__ulayout,main,knn,scene,卫浴,22,3,0.127646693338,0.479116237194,0.681818181818,0.46875,0.405405405405,0.142510129925,,0,0.9375,0,6,16
pooled,selected__ulayout,main,knn,scene,厨房与用餐,13,3,0.0600784609554,0.245319060756,0.769230769231,0.5,0.434782608696,0.0558182907368,1,0,,10,3,0
pooled,selected__ulayout,main,knn,scene,复合／待定,4,2,0.118205304965,0.385346610205,0.75,0.75,0.857142857143,0.0849653321008,0.75,,,4,0,0
pooled,selected__ulayout,main,knn,scene,工作与学习,7,1,0.0996577388805,0.33639331717,0.857142857143,0.5,0.461538461538,0.0996577388474,1,0,,6,1,0
pooled,selected__ulayout,main,knn,scene,开放复合空间,4,1,0.0132170367,0.0600921974556,1,1,1,0.0132170355646,,1,,0,4,0
pooled,selected__ulayout,main,knn,scene,无法判断,1,1,0.142027545771,0.377778655805,1,1,1,0.142027541995,1,,,1,0,0
pooled,selected__ulayout,main,knn,scene,起居与休闲,17,2,0.0157804591706,0.072251025798,1,1,1,0.0141781805291,,1,,0,17,0
pooled,selected__ulayout,main,knn,scene,通行与连接,3,1,0.216659581259,0.793577259606,0.333333333333,0.333333333333,0.5,0.216659586877,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,knn,main_space,bathroom,22,3,0.127646693338,0.479116237194,0.681818181818,0.46875,0.405405405405,0.142510129925,,0,0.9375,0,6,16
pooled,selected__ulayout,main,knn,main_space,circulation,3,1,0.216659581259,0.793577259606,0.333333333333,0.333333333333,0.5,0.216659586877,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,knn,main_space,dining,8,2,0.028127193845,0.0649788723783,1,1,1,0.0281271930435,1,,,8,0,0
pooled,selected__ulayout,main,knn,main_space,empty,4,1,0.149090842154,0.461305964529,0.75,0.75,0.857142857143,0.149090835825,0.75,,,4,0,0
pooled,selected__ulayout,main,knn,main_space,kitchen,5,1,0.111200488332,0.533863362159,0.4,0.5,0.285714285714,0.111200486124,1,0,,2,3,0
pooled,selected__ulayout,main,knn,main_space,living,21,3,0.0152921882239,0.0699350584947,1,1,1,0.0138577988742,,1,,0,21,0
pooled,selected__ulayout,main,knn,main_space,sleep,34,6,0.148593076405,0.604041578472,0.705882352941,0.5,0.413793103448,0.132847029296,1,0,,24,10,0
pooled,selected__ulayout,main,knn,main_space,storage,2,1,0.0208265522144,0.0473229149677,1,1,1,0.0208265506662,1,,,2,0,0
pooled,selected__ulayout,main,knn,main_space,work,7,1,0.0996577388805,0.33639331717,0.857142857143,0.5,0.461538461538,0.0996577388474,1,0,,6,1,0
pooled,selected__ulayout,main,knn,building,2t7WUuJeko7,5,1,0.111200488332,0.533863362159,0.4,0.5,0.285714285714,0.111200486124,1,0,,2,3,0
pooled,selected__ulayout,main,knn,building,7y3sRwLe3Va,4,1,0.0132170367,0.0600921974556,1,1,1,0.0132170355646,,1,,0,4,0
pooled,selected__ulayout,main,knn,building,B6ByNegPMKs,3,1,0.216659581259,0.793577259606,0.333333333333,0.333333333333,0.5,0.216659586877,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,knn,building,S9hNv5qa7GM,5,1,0.050701772538,0.194995491983,1,1,1,0.0507017724216,1,,,5,0,0
pooled,selected__ulayout,main,knn,building,VFuaQ6m2Qom,6,1,0.123955617752,0.356646124852,0.833333333333,0.833333333333,0.909090909091,0.123955619832,,,0.833333333333,0,0,6
pooled,selected__ulayout,main,knn,building,Z6MFQCViBuw,4,1,0.0196752028469,0.054524699924,1,1,1,0.0196752037155,1,,,4,0,0
pooled,selected__ulayout,main,knn,building,e9zR4mvMWw7,7,1,0.0327024476303,0.121031440791,1,1,1,0.0327024473143,1,,,7,0,0
pooled,selected__ulayout,main,knn,building,jtcxE69GiFV,5,1,0.308829710417,1.31727407722,0,0,0,0.308829709888,,0,,0,5,0
pooled,selected__ulayout,main,knn,building,pa4otMbVnkk,6,1,0.0087304321003,0.0350335621119,1,1,1,0.00873043187389,,1,,0,6,0
pooled,selected__ulayout,main,knn,building,rPc6DW4iMge,3,1,0.0673626007403,0.269449859487,1,1,1,0.0673625990757,1,,,3,0,0
pooled,selected__ulayout,main,knn,building,uNb9QFRL6hY,40,1,0.112836128021,0.437975268158,0.775,0.85,0.783927560838,0.112836128101,1,0.55,1,12,20,8
pooled,selected__ulayout,main,knn,building,wc2JMjhGNzB,14,1,0.137575466568,0.536775348216,0.714285714286,0.62962962963,0.504201680672,0.137575464485,0.888888888889,0,1,9,3,2
pooled,selected__ulayout,main,knn,building,yqstnuAEVhm,4,1,0.0365791848431,0.0754330448327,1,1,1,0.0365791823715,1,,,4,0,0
pooled,selected__ulayout,main,ridge,scene,储藏与家务辅助,2,1,0.0160731215236,0.053414024807,1,1,1,0.0160731221549,1,,,2,0,0
pooled,selected__ulayout,main,ridge,scene,卧室,33,6,0.16980000029,0.683218835828,0.606060606061,0.434782608696,0.377358490566,0.160688263242,0.869565217391,0,,23,10,0
pooled,selected__ulayout,main,ridge,scene,卫浴,22,3,0.142401841006,0.521420450974,0.681818181818,0.46875,0.416666666667,0.146472990731,,0,0.9375,0,6,16
pooled,selected__ulayout,main,ridge,scene,厨房与用餐,13,3,0.0768082535261,0.275635085293,0.769230769231,0.616666666667,0.628571428571,0.0716044246685,0.9,0.333333333333,,10,3,0
pooled,selected__ulayout,main,ridge,scene,复合／待定,4,2,0.139224498678,0.395527001085,0.75,0.75,0.857142857143,0.112227039412,0.75,,,4,0,0
pooled,selected__ulayout,main,ridge,scene,工作与学习,7,1,0.118416883458,0.403634812448,0.857142857143,0.5,0.461538461538,0.118416888373,1,0,,6,1,0
pooled,selected__ulayout,main,ridge,scene,开放复合空间,4,1,0.0258089818123,0.123657350157,1,1,1,0.0258089825514,,1,,0,4,0
pooled,selected__ulayout,main,ridge,scene,无法判断,1,1,0.180618580305,0.50919245597,1,1,1,0.180618569255,1,,,1,0,0
pooled,selected__ulayout,main,ridge,scene,起居与休闲,17,2,0.0145412703817,0.0667713791047,1,1,1,0.0129853463203,,1,,0,17,0
pooled,selected__ulayout,main,ridge,scene,通行与连接,3,1,0.142741636858,0.570965819446,0.333333333333,0.333333333333,0.5,0.142741635443,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,ridge,main_space,bathroom,22,3,0.142401841006,0.521420450974,0.681818181818,0.46875,0.416666666667,0.146472990731,,0,0.9375,0,6,16
pooled,selected__ulayout,main,ridge,main_space,circulation,3,1,0.142741636858,0.570965819446,0.333333333333,0.333333333333,0.5,0.142741635443,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,ridge,main_space,dining,8,2,0.037779562225,0.0997714535744,1,1,1,0.0377795599634,1,,,8,0,0
pooled,selected__ulayout,main,ridge,main_space,empty,4,1,0.169821110919,0.490842954354,0.75,0.75,0.857142857143,0.169821102172,0.75,,,4,0,0
pooled,selected__ulayout,main,ridge,main_space,kitchen,5,1,0.139254159608,0.557016896042,0.4,0.416666666667,0.4,0.139254154079,0.5,0.333333333333,,2,3,0
pooled,selected__ulayout,main,ridge,main_space,living,21,3,0.0166875011304,0.0776068021623,1,1,1,0.0172598917306,,1,,0,21,0
pooled,selected__ulayout,main,ridge,main_space,sleep,34,6,0.166518592379,0.66688677133,0.617647058824,0.4375,0.381818181818,0.16110543246,0.875,0,,24,10,0
pooled,selected__ulayout,main,ridge,main_space,storage,2,1,0.0160731215236,0.053414024807,1,1,1,0.0160731221549,1,,,2,0,0
pooled,selected__ulayout,main,ridge,main_space,work,7,1,0.118416883458,0.403634812448,0.857142857143,0.5,0.461538461538,0.118416888373,1,0,,6,1,0
pooled,selected__ulayout,main,ridge,building,2t7WUuJeko7,5,1,0.139254159608,0.557016896042,0.4,0.416666666667,0.4,0.139254154079,0.5,0.333333333333,,2,3,0
pooled,selected__ulayout,main,ridge,building,7y3sRwLe3Va,4,1,0.0258089818123,0.123657350157,1,1,1,0.0258089825514,,1,,0,4,0
pooled,selected__ulayout,main,ridge,building,B6ByNegPMKs,3,1,0.142741636858,0.570965819446,0.333333333333,0.333333333333,0.5,0.142741635443,0.333333333333,,,3,0,0
pooled,selected__ulayout,main,ridge,building,S9hNv5qa7GM,5,1,0.219552252817,0.871139861294,0.6,0.6,0.75,0.219552247971,0.6,,,5,0,0
pooled,selected__ulayout,main,ridge,building,VFuaQ6m2Qom,6,1,0.136991314384,0.295983789793,1,1,1,0.136991313348,,,1,0,0,6
pooled,selected__ulayout,main,ridge,building,Z6MFQCViBuw,4,1,0.0465986112186,0.124643474293,1,1,1,0.0465986081399,1,,,4,0,0
pooled,selected__ulayout,main,ridge,building,e9zR4mvMWw7,7,1,0.043214040039,0.138350009836,1,1,1,0.043214040509,1,,,7,0,0
pooled,selected__ulayout,main,ridge,building,jtcxE69GiFV,5,1,0.350344709414,1.57346839794,0,0,0,0.350344711542,,0,,0,5,0
pooled,selected__ulayout,main,ridge,building,pa4otMbVnkk,6,1,0.00769520688298,0.0377704439617,1,1,1,0.00769520620815,,1,,0,6,0
pooled,selected__ulayout,main,ridge,building,rPc6DW4iMge,3,1,0.066101715473,0.206199483701,1,1,1,0.0661017149687,1,,,3,0,0
pooled,selected__ulayout,main,ridge,building,uNb9QFRL6hY,40,1,0.112338194793,0.436574879988,0.75,0.808333333333,0.761740986717,0.112338196312,1,0.55,0.875,12,20,8
pooled,selected__ulayout,main,ridge,building,wc2JMjhGNzB,14,1,0.133577710949,0.492896194818,0.642857142857,0.592592592593,0.482142857143,0.133577705893,0.777777777778,0,1,9,3,2
pooled,selected__ulayout,main,ridge,building,yqstnuAEVhm,4,1,0.0289605132313,0.074899432856,1,1,1,0.0289605117869,1,,,4,0,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,储藏与家务辅助,2,1,0.00666837974829,0.0196776382261,1,1,1,0.00666838139296,1,,,2,0,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,卧室,33,6,0.16226188836,0.644534266984,0.69696969697,0.5,0.410714285714,0.144280660622,1,0,,23,10,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,卫浴,22,3,0.143106237846,0.558536042689,0.727272727273,0.5,0.421052631579,0.160530977449,,0,1,0,6,16
pooled,semantic__ai_fine_functions,coarse,knn,scene,厨房与用餐,13,3,0.147418830558,0.585201825713,0.769230769231,0.5,0.434782608696,0.134703830382,1,0,,10,3,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,复合／待定,4,2,0.0661672643617,0.160035804922,1,1,1,0.0453773913905,1,,,4,0,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,工作与学习,7,1,0.0663560618503,0.255430135761,0.857142857143,0.5,0.461538461538,0.066356059696,1,0,,6,1,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,开放复合空间,4,1,0.230203085483,1.03672995161,0.25,0.25,0.4,0.23020307906,,0.25,,0,4,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,无法判断,1,1,0.0673516566906,0.269405907404,1,1,1,0.0673516467214,1,,,1,0,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
pooled,semantic__ai_fine_functions,coarse,knn,scene,通行与连接,3,1,0.254569210163,0.88274467674,0,0,0,0.25456922253,0,,,3,0,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,bathroom,22,3,0.143106237846,0.558536042689,0.727272727273,0.5,0.421052631579,0.160530977449,,0,1,0,6,16
pooled,semantic__ai_fine_functions,coarse,knn,main_space,circulation,3,1,0.254569210163,0.88274467674,0,0,0,0.25456922253,0,,,3,0,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,dining,8,2,0.0520563496548,0.200955216778,1,1,1,0.0520563535405,1,,,8,0,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,empty,4,1,0.0820557661961,0.225488457454,1,1,1,0.0820557624102,1,,,4,0,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,kitchen,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,living,21,3,0.0438482067595,0.19747237174,0.857142857143,0.857142857143,0.923076923077,0.0767343596872,,0.857142857143,,0,21,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,sleep,34,6,0.157601175448,0.625800767875,0.705882352941,0.5,0.413793103448,0.144371080824,1,0,,24,10,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,storage,2,1,0.00666837974829,0.0196776382261,1,1,1,0.00666838139296,1,,,2,0,0
pooled,semantic__ai_fine_functions,coarse,knn,main_space,work,7,1,0.0663560618503,0.255430135761,0.857142857143,0.5,0.461538461538,0.066356059696,1,0,,6,1,0
pooled,semantic__ai_fine_functions,coarse,knn,building,2t7WUuJeko7,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
pooled,semantic__ai_fine_functions,coarse,knn,building,7y3sRwLe3Va,4,1,0.230203085483,1.03672995161,0.25,0.25,0.4,0.23020307906,,0.25,,0,4,0
pooled,semantic__ai_fine_functions,coarse,knn,building,B6ByNegPMKs,3,1,0.254569210163,0.88274467674,0,0,0,0.25456922253,0,,,3,0,0
pooled,semantic__ai_fine_functions,coarse,knn,building,S9hNv5qa7GM,5,1,0.0254670077399,0.0785040878966,1,1,1,0.0254670083523,1,,,5,0,0
pooled,semantic__ai_fine_functions,coarse,knn,building,VFuaQ6m2Qom,6,1,0.0698384950137,0.152431102876,1,1,1,0.0698384940637,,,1,0,0,6
pooled,semantic__ai_fine_functions,coarse,knn,building,Z6MFQCViBuw,4,1,0.104112699307,0.40191043355,1,1,1,0.104112707078,1,,,4,0,0
pooled,semantic__ai_fine_functions,coarse,knn,building,e9zR4mvMWw7,7,1,0.000542521338271,0.00108504247283,1,1,1,0.000542521212854,1,,,7,0,0
pooled,semantic__ai_fine_functions,coarse,knn,building,jtcxE69GiFV,5,1,0.499998000003,1.99999400001,0,0,0,0.499997973442,,0,,0,5,0
pooled,semantic__ai_fine_functions,coarse,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
pooled,semantic__ai_fine_functions,coarse,knn,building,rPc6DW4iMge,3,1,0.042442159041,0.159056390274,1,1,1,0.0424421646943,1,,,3,0,0
pooled,semantic__ai_fine_functions,coarse,knn,building,uNb9QFRL6hY,40,1,0.105178286375,0.43001401372,0.775,0.85,0.783927560838,0.105178281107,1,0.55,1,12,20,8
pooled,semantic__ai_fine_functions,coarse,knn,building,wc2JMjhGNzB,14,1,0.137729847487,0.521566930705,0.785714285714,0.666666666667,0.52380952381,0.137729842615,1,0,1,9,3,2
pooled,semantic__ai_fine_functions,coarse,knn,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
pooled,semantic__ai_fine_functions,coarse,ridge,scene,储藏与家务辅助,2,1,0.0520125749279,0.159522844414,1,1,1,0.0520125739276,1,,,2,0,0
pooled,semantic__ai_fine_functions,coarse,ridge,scene,卧室,33,6,0.135502895376,0.538018698871,0.69696969697,0.5,0.410714285714,0.127629785943,1,0,,23,10,0
pooled,semantic__ai_fine_functions,coarse,ridge,scene,卫浴,22,3,0.137019817704,0.494994091353,0.727272727273,0.5,0.421052631579,0.148751044623,,0,1,0,6,16
pooled,semantic__ai_fine_functions,coarse,ridge,scene,厨房与用餐,13,3,0.200801303309,0.807592468339,0.461538461538,0.3,0.315789473684,0.193609542182,0.6,0,,10,3,0
pooled,semantic__ai_fine_functions,coarse,ridge,scene,复合／待定,4,2,0.0807287470073,0.22897894058,1,1,1,0.0666997991502,1,,,4,0,0
