condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
semi,singleton_mass,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,37,12,0.0231608090304,-0.00266867118385,0.0600974320064,0.0310015985425
semi,singleton_mass,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,37,12,0.0402369761066,-0.00190613824574,0.0812540064103,0.0476357976766
semi,singleton_mass,same_main_cross_building,dinov3__block9__faces_global,source_frequency,37,12,0.0193319802016,-0.0238523841354,0.0615808698567,0.0298474980133
semi,singleton_mass,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,37,12,0.0672266139658,0.0184102389911,0.117909194791,0.0651373530858
semi,singleton_mass,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,37,12,0.0635206352599,-0.0103213196033,0.15525625632,0.0686107778092
semi,singleton_mass,same_main_cross_building,dinov3__block9__panorama_global,source_frequency,37,12,0.0612238720935,0.0320203520289,0.107265217701,0.0797416779075
semi,singleton_mass,same_main_cross_building,dinov3__block9__panorama_local16,source_frequency,37,12,0.0604289071682,-0.00285451666004,0.136742117117,0.0749329278815
semi,singleton_mass,same_main_cross_building,dinov3__block9__panorama_mean,source_frequency,37,12,0.0597087205783,0.0117978219697,0.106447961761,0.0633455740114
semi,singleton_mass,same_main_cross_building,dinov3__cls__faces,source_frequency,37,12,0.0133737492434,-0.0289928698752,0.0555490097665,0.0177133590042
semi,singleton_mass,same_main_cross_building,dinov3__cls__panorama,source_frequency,37,12,0.0584971334972,0.00634876055789,0.104360008332,0.043438715572
semi,singleton_mass,same_main_cross_building,feedback_counts_nearest,source_frequency,37,12,0.00344692518617,-0.0333348429951,0.069018288475,0.0177057453417
semi,singleton_mass,same_main_cross_building,source_frequency_smooth,source_frequency,37,12,0,0,0,0
semi,singleton_mass,same_main_cross_building,source_random_expectation,source_frequency,37,12,0.0333496298715,0.0071729121869,0.062790966978,0.0332307736284
semi,singleton_mass,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,38,12,0.0339054157132,-0.0277552801342,0.102922786917,0.0515748648493
semi,singleton_mass,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,38,12,0.0583142639207,0.0186954958161,0.116194378397,0.0751488814125
semi,singleton_mass,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,38,12,0.0977212051869,0.0519020606884,0.158682251486,0.115516663791
semi,singleton_mass,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,38,12,0.0610983981694,0.0105925200697,0.134033052918,0.0925636214631
semi,singleton_mass,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,38,12,0.0464054157132,-0.0114491795108,0.109348731884,0.0504009230504
semi,singleton_mass,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,38,12,0.0374141876431,-0.0133439924006,0.0950997989299,0.0442302881298
semi,singleton_mass,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,38,12,0.0480072463768,-0.00988355413862,0.110438275422,0.051415415804
semi,singleton_mass,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,38,12,0.0733790999238,0.0344036476306,0.121600100991,0.0813202352197
semi,singleton_mass,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,38,12,0.0412090007628,-0.0196924523666,0.11506489905,0.0507275851162
semi,singleton_mass,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,38,12,0.0694317315027,0.0263675983437,0.125078666024,0.0846667960663
semi,singleton_mass,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,38,12,0.0457475209764,0.00418028341919,0.107467391304,0.0644386214631
semi,singleton_mass,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,38,12,-0.00885774218148,-0.0490420424759,0.0400616696861,0.00227922992876
semi,singleton_mass,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,38,12,0.0418001525554,-0.00745295400769,0.101800580534,0.0603050235795
semi,singleton_mass,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,38,12,-0.00688405797097,-0.0483713768114,0.0399903610694,-0.00304484414537
semi,singleton_mass,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,38,12,0.0183352402747,-0.0356129227052,0.0889122926839,0.0369419283415
semi,singleton_mass,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,38,12,-0.000743707093762,-0.0606090491339,0.0971306818182,0.0426132246377
semi,singleton_mass,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,38,12,0.0163615560641,-0.0583205766907,0.0950630607316,0.0224908701404
semi,singleton_mass,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,38,12,0.0192124332571,-0.0433149235893,0.0962666142258,0.0202719547964
semi,singleton_mass,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,38,12,0.00101067887112,-0.0742624321412,0.0893613914769,0.0391244680239
semi,singleton_mass,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,38,12,0.0536422578185,-0.00137955559703,0.127850482584,0.0666112405107
semi,singleton_mass,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,38,12,-0.00798054919903,-0.0778894813167,0.0791274528751,0.0297428542673
semi,singleton_mass,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,38,12,0.0173817696415,-0.0296545841736,0.0865733908156,0.0393875805154
semi,singleton_mass,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,38,12,-0.00644546147976,-0.0675976003259,0.0760785024155,0.0224908701403
semi,singleton_mass,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,38,12,0.0549580472922,-0.0318870252373,0.137132971015,0.0654703674948
semi,singleton_mass,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,38,12,0.068115942029,0.00520380434792,0.14760235839,0.0921833304578
semi,singleton_mass,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,38,12,0.0067124332571,-0.0400304574275,0.074081427161,0.0235490711986
semi,singleton_mass,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,38,12,0.0567124332571,-0.00115955437156,0.119634494475,0.0607349177594
semi,singleton_mass,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,38,12,0.0389492753624,0.00527743015837,0.0941113777528,0.0486416637912
semi,singleton_mass,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,38,12,0.0595633104501,0.0196887737772,0.113401193613,0.0733175897171
semi,singleton_mass,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,38,12,0.0236651411137,-0.0275351481625,0.0843253981734,0.0361442517829
semi,singleton_mass,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,38,12,0.0716247139589,0.0310637957932,0.131644869706,0.0913070077065
semi,singleton_mass,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,38,12,0.0657036613273,0.0180478528492,0.139374187705,0.0983671928917
semi,singleton_mass,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,38,12,0.040265064836,0.00324200186069,0.10335317029,0.0647792299287
semi,singleton_mass,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,38,12,0.0591247139589,-0.00650116808172,0.12251829955,0.05671044686
semi,singleton_mass,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,38,12,0.0251334858887,-0.0160695534755,0.094904130596,0.0548751293996
semi,singleton_mass,same_scene_cross_building,dinov3__cls__faces,source_frequency,38,12,-0.0101067887108,-0.0579120215532,0.041386860281,-5.94519207749e-05
semi,singleton_mass,same_scene_cross_building,dinov3__cls__panorama,source_frequency,38,12,-0.0114225781845,-0.0575277977263,0.0429098241735,-0.00444767943401
semi,singleton_mass,same_scene_cross_building,feedback_counts_nearest,source_frequency,38,12,0.0200896262396,-0.0232244759316,0.0584952620923,0.0131853145848
semi,singleton_mass,same_scene_cross_building,source_frequency_smooth,source_frequency,38,12,0,0,0,0
semi,singleton_mass,same_scene_cross_building,source_random_expectation,source_frequency,38,12,0.0304734767521,0.0101647785274,0.0563999532492,0.0397923320976
semi,tier_primary,same_building_diagnostic,dinov3__block11__faces_concat,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__faces_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__faces_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__faces_local96,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__panorama_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__panorama_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block3__panorama_mean,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__faces_concat,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__faces_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__faces_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__faces_local96,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__panorama_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__panorama_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block6__panorama_mean,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__faces_concat,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__faces_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__faces_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__faces_local96,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__panorama_global,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__panorama_local16,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__block9__panorama_mean,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__cls__faces,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,dinov3__cls__panorama,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,feedback_counts_nearest,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_building_diagnostic,source_frequency_smooth,source_frequency,4,2,-0.365,-0.5,-0.23,-0.365
semi,tier_primary,same_building_diagnostic,source_random_expectation,source_frequency,4,2,0,0,0,0
semi,tier_primary,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__faces_global,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__faces_global,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block3__faces_global,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
semi,tier_primary,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,3,2,-0.0416666666667,-0.125,0,-0.0625
