bootstrap_probability_positive,bootstrap_probability_positive_lower_all_1000,bootstrap_probability_positive_upper_all_1000,bootstrap_requested_count,bootstrap_usable_count,building_support,component_id,condition,directional_class,feature_family,feature_name,positive_direction,reference_source_version,stage,status,task_adjusted_effect,task_support,threshold,worker_id
0.6906077348066298,0.25,0.888,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.017087522483943265,3,0.9,14
0.9613259668508287,0.348,0.986,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.039923729478770834,3,0.7,15
0.9613259668508287,0.348,0.986,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.039923729478770834,3,0.8,15
0.9613259668508287,0.348,0.986,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.039923729478770834,3,0.9,15
0.919889502762431,0.333,0.971,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.022683483031884243,4,0.7,17
0.919889502762431,0.333,0.971,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.022683483031884243,4,0.8,17
0.919889502762431,0.333,0.971,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.022683483031884243,4,0.9,17
0.9558011049723757,0.346,0.984,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.035171791047606385,4,0.7,18
0.9558011049723757,0.346,0.984,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.035171791047606385,4,0.8,18
0.9558011049723757,0.346,0.984,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.035171791047606385,4,0.9,18
0.5165745856353591,0.187,0.825,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,3.866609106870182e-05,5,0.7,2
0.5165745856353591,0.187,0.825,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,3.866609106870182e-05,5,0.8,2
0.5165745856353591,0.187,0.825,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,3.866609106870182e-05,5,0.9,2
0.17955801104972377,0.065,0.703,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.0498280734707327,4,0.7,27
0.17955801104972377,0.065,0.703,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.0498280734707327,4,0.8,27
0.17955801104972377,0.065,0.703,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.0498280734707327,4,0.9,27
0.9668508287292817,0.35,0.988,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.04526024266619788,5,0.7,28
0.9668508287292817,0.35,0.988,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.04526024266619788,5,0.8,28
0.9668508287292817,0.35,0.988,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.04526024266619788,5,0.9,28
0.0,0.0,0.638,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.13317858842293412,3,0.7,29
0.0,0.0,0.638,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.13317858842293412,3,0.8,29
0.0,0.0,0.638,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.13317858842293412,3,0.9,29
0.0055248618784530384,0.002,0.64,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.05304655476265064,4,0.7,30
0.0055248618784530384,0.002,0.64,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.05304655476265064,4,0.8,30
0.0055248618784530384,0.002,0.64,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.05304655476265064,4,0.9,30
0.058011049723756904,0.021,0.659,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.039814303046897564,5,0.7,31
0.058011049723756904,0.021,0.659,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.039814303046897564,5,0.8,31
0.058011049723756904,0.021,0.659,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.039814303046897564,5,0.9,31
0.10773480662983426,0.039,0.677,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.021260639308730612,4,0.7,32
0.10773480662983426,0.039,0.677,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.021260639308730612,4,0.8,32
0.10773480662983426,0.039,0.677,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.021260639308730612,4,0.9,32
0.9530386740331491,0.345,0.983,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.027659557894936043,4,0.7,33
0.9530386740331491,0.345,0.983,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.027659557894936043,4,0.8,33
0.9530386740331491,0.345,0.983,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.027659557894936043,4,0.9,33
0.2292817679558011,0.083,0.721,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.03240728271708326,6,0.7,34
0.2292817679558011,0.083,0.721,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.03240728271708326,6,0.8,34
0.2292817679558011,0.083,0.721,1000,362,5,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.03240728271708326,6,0.9,34
0.31215469613259667,0.113,0.751,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.005792643465766877,4,0.7,35
0.31215469613259667,0.113,0.751,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.005792643465766877,4,0.8,35
0.31215469613259667,0.113,0.751,1000,362,4,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,-0.005792643465766877,4,0.9,35
0.925414364640884,0.335,0.973,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.02371207145411234,4,0.7,36
0.925414364640884,0.335,0.973,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.02371207145411234,4,0.8,36
0.925414364640884,0.335,0.973,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.02371207145411234,4,0.9,36
0.7375690607734806,0.267,0.905,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.018945531038450796,3,0.7,37
0.7375690607734806,0.267,0.905,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.018945531038450796,3,0.8,37
0.7375690607734806,0.267,0.905,1000,362,3,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.018945531038450796,3,0.9,37
0.9475138121546961,0.343,0.981,1000,362,2,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028129363226815494,3,0.7,6
0.9475138121546961,0.343,0.981,1000,362,2,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028129363226815494,3,0.8,6
0.9475138121546961,0.343,0.981,1000,362,2,C1|semi|c1_iou_to_gt|562c45de05|c1,semi,U_unclassified_or_bootstrap_missing,quality,c1_iou_to_gt,higher_reference_quality_better,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,estimated,0.028129363226815494,3,0.9,6
