pool,image_id,code,building,method,tail,profile,max_clusters,max_singleton_share,N,possible_onset,conservative_onset,status
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,0,,,4,2.0,,possible_only
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,1,2.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,2,2.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,3,3.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,4,3.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,5,4.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,6,4.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,6,4.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,0,,,4,2.0,,possible_only
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,1,2.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,2,2.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,3,3.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,4,3.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,5,4.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,6,4.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,0,,,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,1,2.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,2,2.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,3,3.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,4,3.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,5,4.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,6,4.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,0,,,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,1,2.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,2,2.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,3,3.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,4,3.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,5,4.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,6,4.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,0,,,4,2.0,,possible_only
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,1,2.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,2,2.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,3,3.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,4,3.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,5,4.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,6,4.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,0,,,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,1,2.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,2,2.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,3,3.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,4,3.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,5,4.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,6,4.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,0,,,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,1,2.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,2,2.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,3,3.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,4,3.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,5,4.0,0.1,4,,,insufficient_tail
strict,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,6,4.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,0,,,4,2.0,,possible_only
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,1,2.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,2,2.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,3,3.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,4,3.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,5,4.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,2,6,4.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,0,,,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,1,2.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,2,2.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,3,3.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,4,3.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,5,4.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,3,6,4.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,0,,,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,1,2.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,2,2.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,3,3.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,4,3.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,5,4.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,complete,5,6,4.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,0,,,4,2.0,,possible_only
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,1,2.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,2,2.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,3,3.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,4,3.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,5,4.0,0.1,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,2,6,4.0,0.2,4,,,not_reached
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,0,,,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,1,2.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,2,2.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,3,3.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,4,3.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,5,4.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,3,6,4.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,0,,,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,1,2.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,2,2.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,3,3.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,4,3.0,0.2,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,5,4.0,0.1,4,,,insufficient_tail
conditional,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,representative,5,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,0,,,4,2.0,,possible_only
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,1,2.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,2,2.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,3,3.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,4,3.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,5,4.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,6,4.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,5,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,0,,,4,2.0,,possible_only
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,1,2.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,2,2.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,3,3.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,4,3.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,5,4.0,0.1,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,2,6,4.0,0.2,4,,,not_reached
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,3,6,4.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,0,,,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,1,2.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,2,2.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,3,3.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,4,3.0,0.2,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,5,4.0,0.1,4,,,insufficient_tail
historical,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,representative,5,6,4.0,0.2,4,,,insufficient_tail
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,0,,,4,2.0,,possible_only
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,1,2.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,2,2.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,3,3.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,4,3.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,5,4.0,0.1,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,2,6,4.0,0.2,4,,,not_reached
strict,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,complete,3,0,,,4,,,insufficient_tail
