split,image_id,metric_object,coordinate_space,gt_variant,gt_source_type,image_path,model_path,gt_path,model_sha256,gt_sha256,model_pair_encoding_valid,model_pair_encoding_invalid_reason,model_point_count,gt_point_count,model_pair_count,gt_pair_count,pair_count_delta,topology_exact,pair_structure_correct,corner_match_threshold_px,corner_match_tp,corner_match_fp,corner_match_fn,corner_precision_1pct,corner_recall_1pct,corner_f1_1pct,corner_localization_pass,structural_localization_correct,mean_corner_error_px,corner_rmse_px,max_corner_error_px,corner_error_percent_diagonal,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_depth_rmse_proxy,layout_depth_delta1_proxy,layout_metric_status,layout_metric_reason,layout_mask_iou,layout_mask_difference,boundary_rmse_px,geometry_acceptable,initialization_correct,near_identical,initialization_class,difference_band,topdown_2d_iou_ge_0_95,topdown_2d_iou_ge_0_9,topdown_2d_iou_ge_0_75,mask_difference_ge_0_01,mask_difference_ge_0_05,mask_difference_ge_0_1,mask_difference_ge_0_2,boundary_rmse_ge_5px,boundary_rmse_ge_10px,boundary_rmse_ge_20px,official_gt_sensitivity_initialization_class,official_gt_sensitivity_initialization_correct,official_gt_sensitivity_gt_pair_count,hybrid_vs_official_class_changed,hybrid_vs_official_topology_changed
validation,VFuaQ6m2Qom_f75a440593bb4140b899730917096859,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_f75a440593bb4140b899730917096859.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_f75a440593bb4140b899730917096859.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_f75a440593bb4140b899730917096859.txt,77994bb9addb7b7534ab7b33989975b1cb60518a3c6713b390219f0b0d866d38,fc0c71dcf1a55b21747aaf8ba8a240625b8f2b19d6ccc4d4b70a149ffb0dc663,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.623461,1.705971,2.526348,0.14180349,0.95825562,0.95705915,0.03294418,1.0,proxy_evaluable,,0.98877232,0.01122768,1.433783,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VLzqgDo317F_35299a16cf1e447da4c15c443929c27a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VLzqgDo317F_35299a16cf1e447da4c15c443929c27a.txt,data/mp3d_layout/valid/label_cor/VLzqgDo317F_35299a16cf1e447da4c15c443929c27a.txt,e6764a0f1645edc0806509aa2deb9689341e6da5a04b359b27fbbb93756ccda8,da4aa200f6a1cf4dd42bb3e3531794dc9480145612e8368092bff89b011b25a3,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.079951,2.16387,3.109362,0.18167626,0.92992683,0.90674531,0.1277906,1.0,proxy_evaluable,,0.98556027,0.01443973,1.847551,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.txt,data/mp3d_layout/valid/label_cor/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.txt,67777b08e6ceea35c01efc2b50b14f722f3104ef541bdb5f5a65492017ce85bb,4f1ed3a275e9ad0187d88a195bfdbb865bbd5e5b4f8aef618db37e7c543fb716,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.360464,2.472996,3.464171,0.20617807,0.96112178,0.95676289,0.0635127,1.0,proxy_evaluable,,0.98801537,0.01198463,2.15473,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a.txt,data/mp3d_layout/valid/label_cor/VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a.txt,1e3e3a4c466042a8d87d5e7d2b45b3f627cfab4b7c67d4decb20f85b10f5d782,99b5f5dd544aaf36845feac849f64c37af5bd561119cd71bda517301ad42a926,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.825883,1.895557,2.531472,0.15948434,0.92155087,0.90777864,0.08768375,1.0,proxy_evaluable,,0.98766091,0.01233909,1.866629,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059.txt,data/mp3d_layout/valid/label_cor/ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059.txt,46bf7fdb426c4e2c04db142c1f56aaf2c383a71d57e58b92bbb318e0b1ed2860,a3d90a08a2d1db7a175d516c9c419019e86393640cac5986578e7bac3c6c1093,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.760667,1.980311,3.231558,0.15378797,0.9739111,0.96232831,0.03210661,1.0,proxy_evaluable,,0.98442709,0.01557291,1.634727,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd.txt,data/mp3d_layout/valid/label_cor/ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd.txt,aa51080ee2e05e81d7894bea41650ebaca7dcbcf8db749a2e686fc8c23e8eebf,45893f2ad254e90eacf54b47d62ffc34e203cba35b66f78b4227d6bd704f3749,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.146985,1.224049,1.812478,0.10018502,0.97741764,0.97345271,0.02018824,1.0,proxy_evaluable,,0.99161677,0.00838323,0.796585,True,True,True,correct_initialization_nearly_identical,nearly_no_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b.txt,18fc5a10f2808e542862d733e401b2da232e0e8af0a3f234afdfe93ef1ad904f,67e78bb95e33f587216403724721d9e4b3f61ef1c1afd4b12ec4cbccaa44a92b,True,,12,8,6,4,2,False,False,10.24,8,4,0,0.66666667,1.0,0.8,False,False,,,,,0.92395648,0.89558802,0.06473415,1.0,proxy_evaluable,,0.96924496,0.03075504,9.226088,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,False,False,,,,False,False
validation,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.txt,3bee96fe068f5f571aeb72f076f32aa86b9477ab6d6a947dcc71bbc669a16f68,84f1e4ea601575ecc847d1a579be2dc0aadd05a5948c3e91a36c216e2a250000,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.667876,1.831985,2.572329,0.14568296,0.94673599,0.92257803,0.10479727,1.0,proxy_evaluable,,0.99137392,0.00862608,1.559235,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,False,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862.txt,f8718408dac836baa525cfb1ece3e4cc8446aff9c26cd661d1f2eb6b0605b199,40f67ab70d0b7d1453350e70b3188d622c7f3bf5ca2011c846a4d42a9a409053,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,1.926802,2.121845,3.189892,0.16829922,0.96981892,0.95664721,0.0515564,0.99966812,proxy_evaluable,,0.9911938,0.0088062,1.481654,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.txt,398971bea67637d56ba25168308889f667dc27df7478fe83ab26af71a389b727,1a8c4c87d7361e25b43a1d5d4b8c1474a44a475eda3e43b309eeffce3de34684,True,,20,24,10,12,-2,False,False,10.24,18,2,6,0.9,0.75,0.81818182,False,False,,,,,0.92114851,0.91214783,0.1733491,0.97526169,proxy_evaluable,,0.96049576,0.03950424,11.230091,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,True,False,,,,False,False
validation,jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492.txt,f48612d574e04f62f0c5a54e707fdf8066d940ad4b15ceea3e26c3fc0244d700,3de10ad2df70ef6fb6b0707914d804c299588249190f1174bd7daa60ce4787ce,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.815626,1.94641,3.067729,0.15858839,0.94526586,0.93481039,0.04949253,1.0,proxy_evaluable,,0.98778474,0.01221526,2.170737,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e.txt,a09581e60a3e0466f2b8abc411c7865beca0161ac80089e325cb283b3ffbe4bf,e8e9d055d126f5f017c124d70a1d3ab2b4289ab14bb91922d05cf03c77c19cb3,True,,16,16,8,8,0,True,True,10.24,8,8,8,0.5,0.5,0.5,False,False,37.864916,51.484077,89.852741,3.30736434,0.8127557,0.81100318,0.18747155,0.8702774,proxy_evaluable,,0.9436748,0.0563252,22.780031,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,True,True,,,,False,False
validation,jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311.txt,ecd57e3fbe77700d0cb56480dcd194591a88992493d4b4216c50b5c1e7b643ac,ad6f7113dbc137558031ad9bee5b661309601670d2d9ae8df4bd724df85234ac,True,,20,20,10,10,0,True,True,10.24,20,0,0,1.0,1.0,1.0,True,True,1.827615,1.930133,2.74804,0.15963558,0.96312249,0.96303201,0.03797974,1.0,proxy_evaluable,,0.98410068,0.01589932,1.965708,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f.txt,ca2500e541e28334aa0bad18f6d7fddece0a06887ec2caecd4b7348df7e64101,58d19435850bba2d3bca2f748362abb7ae69b74261dd6bc1fe968907326439b3,True,,8,8,4,4,0,True,True,10.24,0,8,8,0.0,0.0,0.0,False,False,86.18398,93.975382,138.846474,7.52786086,0.31128046,0.30853943,0.86115676,0.50558853,proxy_evaluable,,0.75181579,0.24818421,46.558987,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,True,True,True,True,True,,,,False,False
validation,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.txt,a669b9907b933863936a1fa936392572fbe2e5f4a96c9c7fae12090355a9a808,398f1826da6e72cb71cd8fe7500ba776080bb1c00b2f9eb34f9307fbd1c72783,True,,20,24,10,12,-2,False,False,10.24,18,2,6,0.9,0.75,0.81818182,False,False,,,,,0.72951656,0.72419354,0.38353819,0.90430069,proxy_evaluable,,0.90423911,0.09576089,26.036373,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,False,False,True,True,True,,,,False,False
validation,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.txt,1804d6a1d462b27bb9c7c81524da61dbbaa66bde9aa6688dd986a5be9e3766af,48a42877f4fcd0e229314d81f60b3fa67f2e39d36a183a991aee89dc67d36776,True,,20,24,10,12,-2,False,False,10.24,19,1,5,0.95,0.79166667,0.86363636,False,False,,,,,0.8310443,0.83002111,0.15247925,0.99608231,proxy_evaluable,,0.97038706,0.02961294,4.907724,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd.txt,a25366605b56c58f1ea81abda7c44ff364c267c3267bf36396baa5fd21c0b522,f3ad4fc6413a0c7a77c31f07fba1a5c2979db300628ea8a509ed7f4de00c7e8e,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,3.097939,4.177459,8.254859,0.27059388,0.9607825,0.94881368,0.0848323,0.99809837,proxy_evaluable,,0.98690935,0.01309065,3.437532,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.txt,3728d3f0018b245ee46ac539c192258292821304cbbe58ef64a0c131bfdccb6d,00a8b8a0225cc91fbe56a92ec8b9b9c03a6a369bc6f41176b5d6abadcaf0ddc2,True,,12,16,6,8,-2,False,False,10.24,8,4,8,0.66666667,0.5,0.57142857,False,False,,,,,0.64412386,0.64289954,0.35314476,0.83898163,proxy_evaluable,,0.91486788,0.08513212,36.196873,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,False,False,True,True,True,,,,False,False
validation,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.txt,803fb1c435e9ac103a5a23560f2bff3aa8b660b4c16558e6bbefc93d818f8dd2,2e9a33d4cb1c167c953f90f5115e834f5c9d97cb1070c0fe5b5e2460adf9f94b,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.458216,2.946335,5.640925,0.21471637,0.9684324,0.96095414,0.04608117,1.0,proxy_evaluable,,0.98329509,0.01670491,2.566388,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.txt,33f697e13e3cb5525b4883a6b7f11793bee3ca9b00a091b69c5514281591d9b0,af4e60a9c462013a0d500302298452050823bc0eb5ca0d60afad731ba4089632,True,,12,16,6,8,-2,False,False,10.24,8,4,8,0.66666667,0.5,0.57142857,False,False,,,,,0.6881432,0.68369097,0.5934242,0.92194366,proxy_evaluable,,0.81750711,0.18249289,35.297615,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,True,,,,False,False
validation,jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a.txt,data/mp3d_layout/valid/label_cor/jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a.txt,73222535d981d6aef198757a8f730c0b3ac0aafec04ece8ba742b11b537c02cc,257d1b4e311072ab5fc1f5ed87b2f94068de63256d153b00910890a0f8114a4a,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.183866,2.384371,3.85502,0.19075285,0.94104362,0.93297717,0.04345161,1.0,proxy_evaluable,,0.98735203,0.01264797,2.15006,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.txt,data/mp3d_layout/valid/label_cor/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.txt,eb6c2d1cf4017dbc9c91f2827c24a3c43edc906947cfc307f9a939a7d93a1d95,6af2702ce3b9817119e4b0873735a62bf2e4e16abbb20f558749b2319fd7131c,True,,8,8,4,4,0,True,True,10.24,6,2,2,0.75,0.75,0.75,False,False,6.58539,7.528447,12.577348,0.57521016,0.79784756,0.76720884,0.20904699,1.0,proxy_evaluable,,0.91885846,0.08114154,7.797333,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,False,False,,,,False,False
validation,jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1.txt,data/mp3d_layout/valid/label_cor/jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1.txt,a8c4fce7f1b6a9ce89091c6241ca642ab99172462cbfb8f85467e3e7bc7e20d2,15218e19c3606a1319312964ea8faed4d2ec089bfe61bb7de890b44678e4f178,True,,12,12,6,6,0,True,True,10.24,6,6,6,0.5,0.5,0.5,False,False,17.026054,21.927945,37.971951,1.48716462,0.76108998,0.75610704,0.17548886,0.93465805,proxy_evaluable,,0.93192616,0.06807384,18.68623,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,True,False,,,,False,False
validation,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.txt,data/mp3d_layout/valid/label_cor/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.txt,dec48320119cd9e7a72c76ec47001f1616fb45db987fca90d15c773a80a17995,676c26392ed2cca67e5669665695d0c62fd936b78e9d35421c3a1e920593c931,True,,8,8,4,4,0,True,True,10.24,2,6,6,0.25,0.25,0.25,False,False,13.194634,14.284984,21.081897,1.15250384,0.62692177,0.57154626,0.37360349,0.91051102,proxy_evaluable,,0.91466647,0.08533353,11.072999,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,False,False,True,True,False,,,,False,False
